tree,n_missing_total,n_missing_1980_on,n_outliers_total
N9801NE_raw,193,27,0
N9801NW_raw,188,27,0
N9803SW_raw,178,27,1
B9803E_raw,155,27,0
B9803W_raw,179,27,0
B9804SE_raw,173,27,2
N9804W_raw,183,27,0
N9805NW_raw,200,27,0
N9805SE_raw,193,27,1
N9806NE_raw,185,27,0
N9806W_raw,178,27,0
N9810N_raw,183,27,0
N9810W_raw,144,27,0
N9810E_raw,190,27,1
N9811N_raw,156,27,1
N9811NE_raw,178,27,0
B9811W_raw,126,27,1
B9812NE_raw,192,27,2
N9812NW_raw,202,27,0
N9814N_raw,183,27,0
N9815NW_raw,165,27,1
N9815NE_raw,199,27,1
N9816SW_raw,163,27,1
N9816W_raw,189,27,2
N9816NE_raw,155,27,2
N9817NW_raw,160,27,0
N9817E_raw,187,27,0
N9818N_raw,197,27,0
N9818E_raw,182,27,2
N9819N_raw,182,27,0
N9819E_raw,158,27,0
N9820NE_raw,92,45,0
N9820NW_raw,72,45,1
N9820E_raw,79,45,0
N9820W_raw,84,45,3
