tree,n_missing_total,n_missing_1980_on,n_outliers_total
DSM01A_raw,213,26,3
DSM01B_raw,213,26,1
DSM02A_raw,43,26,6
DSM02B_raw,399,26,0
DSM04A_raw,257,26,2
DSM04B_raw,237,26,2
DSM05A_raw,275,45,6
DSM05B_raw,265,45,0
DSM06A_raw,199,26,5
DSM06B_raw,267,45,3
DSM07A_raw,160,44,4
DSM07B_raw,305,45,2
DSM08A_raw,177,26,4
DSM08B_raw,177,26,3
DSM09A_raw,247,26,0
DSM09B_raw,247,26,0
DSM11A_raw,100,26,0
DSM11B_raw,100,26,4
DSM12A_raw,26,26,8
DSM12B_raw,26,26,6
DSM13A_raw,96,26,5
DSM13B_raw,96,26,1
DSM14A_raw,382,26,1
DSM14B_raw,382,26,0
DSM17A_raw,179,26,7
DSM17B_raw,179,26,6
DSM18A_raw,213,26,5
DSM18B_raw,213,26,6
DSM19A_raw,170,26,6
DSM19B_raw,418,45,2
DSM19C_raw,349,26,0
DSM20A_raw,161,26,4
DSM20B_raw,161,26,6
