tree,n_missing_total,n_missing_1980_on,n_outliers_total
HAR01A_raw,1879,19,2
HAR01B_raw,1854,19,6
HAR02A_raw,1346,45,10
HAR02B_raw,1904,45,6
HAR03A_raw,1655,19,4
HAR03B1_raw,2051,45,1
HAR03B2_raw,2091,19,1
HAR04_raw,1886,45,9
HAR05A_raw,1955,19,2
HAR06A_raw,1810,45,6
HAR06D_raw,2046,45,2
HAR08A2_raw,1935,45,2
HAR101_raw,1989,45,1
HAR12A1_raw,1941,45,1
HAR12A2_raw,1936,45,1
HAR15A1_raw,1997,45,7
HAR15B1_raw,1966,45,4
HAR16A_raw,2005,45,6
HAR18A1_raw,1980,45,3
HAR19A_raw,1948,19,8
HAR19B_raw,1932,19,10
HAR20A_raw,1875,45,8
HAR21A_raw,1912,45,9
HAR21B_raw,2066,45,3
HAR22A_raw,1856,45,2
HAR23A_raw,1716,19,5
HAR23B1_raw,2031,45,4
HAR23B2_raw,2040,19,1
HAR25A_raw,1911,19,6
HAR27A1_raw,1897,45,9
HAR27A2_raw,2129,24,1
HAR27B_raw,1565,19,13
HAR31B_raw,1888,19,12
HAR33A_raw,1884,19,5
HAR33B_raw,1761,19,13
HAR35A_raw,1927,19,3
HAR35B_raw,1859,19,3
HAR53A_raw,1817,45,9
HAR54A_raw,1751,45,11
HAR56A_raw,1542,45,7
HAR58A_raw,1903,45,4
HAR60_raw,1775,45,12
HAR67A_raw,1937,45,2
HAR69A_raw,1741,45,17
HAR70A_raw,1990,45,4
HAR71_raw,1892,45,4
HAR73A_raw,2000,45,6
HAR76A_raw,1490,45,9
HAR79A_raw,1867,45,11
HAR81A_raw,1687,45,7
HAR84A_raw,1609,45,20
HAR89A_raw,1972,19,8
HAR90A_raw,1582,19,9
HAR91A_raw,1677,19,6
HAR41A_raw,1741,45,14
HAR42A_raw,1782,45,6
HAR43A_raw,1977,45,5
HAR44A_raw,2014,45,3
HAR44B_raw,2014,45,1
HAR45A_raw,1764,45,9
HAR46A_raw,1899,45,7
HAR47A_raw,1625,45,7
HAR48A_raw,1867,45,6
WDC05B_raw,2046,45,3
WDC12A_raw,2066,19,4
WDC16B_raw,1790,19,14
WDC18A_raw,1866,45,7
WDC26A_raw,1846,45,3
WDC27A_raw,1589,45,6
WDC30A_raw,1796,45,16
WDC37A_raw,1889,45,7
WDC39_raw,2006,45,4
WDC44A_raw,1983,19,5
WDC70B_raw,1901,19,14
