tree,n_missing_total,n_missing_1980_on,n_outliers_total
HHA01A_raw,219,44,4
HHA01B_raw,213,44,5
HHA02A_raw,153,44,3
HHA02B_raw,184,44,5
HHA03A_raw,116,45,5
HHA03B_raw,215,45,6
HHA04A_raw,82,44,8
HHA04B_raw,111,44,8
HHA04C_raw,97,44,10
HHA05A_raw,119,44,10
HHA05B_raw,130,44,7
HHA06A_raw,222,45,1
HHA06B_raw,222,45,2
HHA06X_raw,384,44,1
HHA06Y_raw,384,44,1
HHA07A_raw,168,44,5
HHA07B_raw,119,45,7
HHA08A_raw,97,45,5
HHA08B_raw,167,45,2
HHA08C_raw,216,45,6
HHA09A_raw,140,44,5
HHA09B_raw,143,44,5
HHA10A_raw,133,44,5
HHA10B_raw,219,45,4
HHA11A_raw,226,44,9
HHA11B_raw,247,44,1
HHA12A_raw,265,44,4
HHA12B_raw,316,44,4
HHA13A_raw,56,44,3
HHA13B_raw,76,44,7
