tree,n_missing_total,n_missing_1980_on,n_outliers_total
BRF011_raw,156,37,0
BRF012_raw,134,37,0
BRF021_raw,120,37,3
BRF022_raw,222,37,1
BRF031_raw,172,37,1
BRF032_raw,182,37,0
BRF041_raw,189,37,1
BRF051_raw,105,37,3
BRF052_raw,37,37,5
BRF061_raw,89,37,3
BRF062_raw,81,37,5
BRF071_raw,88,37,3
BRF072_raw,84,37,2
BRF081_raw,130,37,1
BRF082_raw,126,37,2
BRF091_raw,148,37,7
BRF092_raw,136,37,6
BRF101_raw,151,37,4
BRF102_raw,132,37,5
BRF111_raw,85,37,5
BRF112_raw,61,37,6
BRF121_raw,71,37,9
BRF122_raw,46,37,7
BRF131_raw,176,37,7
