tree,n_missing_total,n_missing_1980_on,n_outliers_total
CSX021_raw,1642,45,16
CSX031_raw,1928,45,1
CSX081_raw,1634,45,9
CSX101_raw,2393,45,2
DSQ020_raw,1972,45,6
DSQ030_raw,1682,45,4
RWB011_raw,1331,45,26
EVG01A_raw,3196,13,0
EVG01B_raw,3095,13,2
EVG02A_raw,2956,13,3
EVG02B_raw,3005,13,3
EVG03A_raw,3098,45,4
EVG03B_raw,3051,45,5
EVG05A_raw,3125,13,8
EVG05B_raw,3165,13,3
EVG06A_raw,2784,13,0
EVG06B_raw,2909,13,1
EVG07B_raw,3075,13,0
EVG08A_raw,2915,13,1
EVG08B_raw,3046,13,1
EVG09A_raw,3178,13,2
EVG09B_raw,3190,13,3
EVG10A_raw,3162,13,4
EVG10B_raw,3055,13,2
EVG11A_raw,3114,13,3
EVG11B_raw,2961,13,11
EVG12A_raw,3123,13,3
EVG12B_raw,3076,13,3
EVG13A_raw,3118,13,1
EVG13B_raw,3142,13,1
EVG14A_raw,3202,14,3
EVG14B_raw,3206,13,4
EVG15A_raw,3172,13,0
EVG15B_raw,3084,13,5
EVG16A_raw,3107,13,5
EVG16B_raw,3085,17,3
EVG17A_raw,3108,13,1
EVG17B_raw,3158,13,2
EVG18A_raw,3118,13,0
EVG18B_raw,3143,45,0
EVG19A_raw,3082,13,3
EVG19B_raw,3012,13,4
EVG20A_raw,3160,13,5
EVG20B_raw,3132,13,1
CBR05_raw,2296,45,10
CBR06A_raw,1962,45,13
CBR21B_raw,516,45,86
CBR26_raw,192,45,40
CBR29_raw,2416,45,0
CBR30_raw,2796,45,2
CBR31_raw,2466,45,2
LME03F_raw,1854,45,9
LME2C_raw,1814,45,2
MHF021_raw,1430,45,34
MHF039_raw,1267,45,17
MHF091_raw,1936,45,26
MHC41A_raw,3181,12,6
MHC41B_raw,3148,12,4
MHC44A_raw,3259,12,0
MHC44B_raw,3059,12,2
MHC45A_raw,3164,12,4
MHC45B_raw,2968,12,6
MHC45C_raw,3061,12,10
MHC46A_raw,3055,12,2
MHC46B_raw,3234,12,0
MHC47A_raw,3109,45,1
MHC47B_raw,3059,12,6
MHC48A_raw,3074,12,9
MHC48B_raw,3030,12,8
MHC49A_raw,3285,12,2
MHC49B_raw,3258,12,2
MHC50A_raw,3258,12,1
MHC50B_raw,3251,12,3
MHC51A_raw,3266,12,3
MHC51B_raw,3233,12,1
MHC52A_raw,3230,12,3
MHC53A_raw,3266,12,2
MHC53B_raw,3190,12,0
MHC55A_raw,3265,12,1
MHC55B_raw,3184,12,2
MHC56A_raw,3236,12,1
MHC56B_raw,3204,12,3
MHC56C_raw,3200,12,4
MHC58A_raw,3248,12,2
MHC58B_raw,3270,12,2
MHC59A_raw,3251,12,3
MHC60A_raw,3219,12,3
MHC60B_raw,3200,12,3
MHC61A_raw,3192,12,1
BMR10_raw,2146,45,8
BMR11_raw,2106,45,15
BMC42A_raw,2961,12,4
BMC42B_raw,3161,12,2
BMC43A_raw,2900,12,1
BMC43B_raw,3184,12,3
BMC44A_raw,3255,12,2
BMC44B_raw,3255,12,4
BMC46A_raw,3285,12,0
BMC46B_raw,3199,12,0
BMC46C_raw,3268,45,0
BMC47A_raw,3165,12,2
BMC47B_raw,3052,12,8
BMC48A_raw,3241,12,3
BMC48B_raw,3158,12,3
BMC49A_raw,3090,12,2
BMC50A_raw,3237,12,1
BMC50B1_raw,3308,45,0
BMC50B2_raw,3234,12,3
BMC51A_raw,3169,12,3
BMC51B_raw,3259,12,1
BMC52A_raw,3064,12,0
BMC52B_raw,3208,12,7
BMC53A_raw,2912,12,4
BMC54A_raw,3093,12,6
BMC54B_raw,3037,12,2
BMC55A_raw,3268,12,1
BMC55B_raw,3299,12,2
BMC57A_raw,3084,12,3
BMC57B_raw,3138,12,8
BMC58A_raw,3113,12,5
BMC58B_raw,3060,12,4
BMC59A_raw,3151,12,4
BMC59B_raw,2911,12,1
BMC60A_raw,3136,12,5
BMC60B_raw,3080,12,2
BMC61A_raw,3219,12,1
BMC61B_raw,3093,12,1
BMC62B_raw,3101,12,5
RHR02A_raw,2328,45,8
RHG04B_raw,2364,45,9
RHG04C_raw,2349,45,1
RHG04E_raw,1864,45,1
