tree,n_missing_total,n_missing_1980_on,n_outliers_total
MBF-01E_raw,42,28,0
MBF-01W_raw,54,34,2
MBF-02E_raw,40,25,1
MBF-02W_raw,34,25,1
MBF-03E_raw,35,25,0
MBF-03W_raw,42,25,2
MBF-04E_raw,37,25,2
MBF-04W_raw,69,25,0
MBF-05E_raw,55,25,3
MBF-05W_raw,61,25,2
MBF-06E_raw,41,28,1
MBF-06W_raw,27,25,1
MBF-07E_raw,40,25,1
MBF-07W_raw,32,25,1
MBF-08E_raw,61,25,0
MBF-08W_raw,58,25,0
MBF-09E_raw,44,25,2
MBF-09W_raw,38,25,1
MBF-10E_raw,39,25,0
MBF-10W_raw,37,25,1
MBF-11E_raw,48,29,2
MBF-11W_raw,33,25,1
MBF-12E_raw,43,25,2
MBF-12W_raw,34,25,1
MBF-13E_raw,35,25,1
MBF-13W_raw,35,25,1
MBF-14E_raw,38,25,2
MBF-14W_raw,30,25,1
MBF-15E_raw,25,25,0
MBF-15W_raw,28,25,0
MBF-16E_raw,36,25,0
MBF-16W_raw,41,25,2
MBF-17E_raw,39,25,2
MBF-18E_raw,45,25,0
MBF-18W_raw,34,27,0
