tree,n_missing_total,n_missing_1980_on,n_outliers_total
WFP01A_raw,303,3,0
WFP01B_raw,269,3,0
WFP02A_raw,201,3,1
WFP02B_raw,204,3,0
WFP03A_raw,283,3,1
WFP03B_raw,290,3,1
WFP04A_raw,259,3,0
WFP04B_raw,262,3,0
WFP05A_raw,190,3,2
WFP05B_raw,180,3,0
WFP06A_raw,206,3,1
WFP06B_raw,204,3,0
WFP07A_raw,235,45,2
WFP07B_raw,251,45,0
WFP08A_raw,63,43,1
WFP08B_raw,25,3,2
WFP09A_raw,258,3,2
WFP09B_raw,252,3,0
WFP10A_raw,260,3,1
WFP10B_raw,265,3,3
WFP11A_raw,250,3,1
WFP11B_raw,259,3,3
WFP12A_raw,263,3,3
WFP12B_raw,259,3,4
WFP13A_raw,3,3,2
WFP13B_raw,52,3,1
WFP14A_raw,121,3,1
WFP14B_raw,107,3,3
WFP15A_raw,185,3,3
WFP15B_raw,203,3,0
