tree,n_missing_total,n_missing_1980_on,n_outliers_total
PMP01A_raw,174,0,5
PMP01B_raw,83,0,1
PMP02A_raw,309,0,4
PMP02B_raw,227,0,6
PMP03A_raw,245,0,3
PMP03B_raw,184,0,1
PMP04A_raw,201,0,2
PMP04B_raw,318,0,0
PMP05A_raw,154,0,2
PMP05B_raw,0,0,5
PMP06A_raw,111,0,9
PMP06B_raw,163,0,3
PMP07A_raw,262,0,1
PMP07B_raw,113,0,2
PMP08A_raw,73,101,1
PMP08B_raw,63,81,5
PMP09A_raw,227,0,0
PMP09B_raw,149,0,0
PMP10A_raw,127,0,2
PMP10B_raw,293,0,1
PMP11A_raw,97,0,5
PMP11B_raw,76,0,3
PMP12A_raw,220,0,3
PMP12B_raw,245,0,0
PMP13A_raw,185,0,3
PMP13B_raw,177,0,4
PMP14A_raw,168,0,4
PMP14B_raw,239,0,1
PMP15A_raw,123,0,3
PMP15B_raw,197,0,3
PMP16A_raw,260,0,1
PMP16B_raw,200,0,1
PMP17A_raw,293,0,1
PMP17B_raw,260,0,2
PMP18A_raw,254,0,2
PMP18B_raw,249,0,3
PMP19A_raw,265,0,2
PMP19B_raw,258,0,0
PMP20A_raw,263,0,1
PMP20B_raw,222,0,3
PMP21A_raw,200,0,5
PMP21B_raw,101,0,1
PMP22A_raw,171,0,2
PMP22B_raw,225,0,2
PMP23A_raw,217,0,1
PMP23B_raw,206,0,6
PMP24A_raw,202,0,7
PMP24B_raw,223,0,7
PMP25A_raw,262,0,0
PMP25B_raw,234,0,4
PMP26A_raw,164,0,2
PMP26B_raw,201,0,6
PMP27A_raw,279,0,3
PMP27B_raw,263,0,2
PMP28A_raw,172,0,2
PMP28B_raw,216,0,2
PMP29A_raw,260,0,0
PMP29B_raw,283,0,1
PMP30A_raw,203,0,1
PMP30B_raw,204,0,4
PMP31A_raw,288,0,1
PMP31B_raw,236,0,2
PMP32A_raw,228,0,3
PMP32B_raw,354,0,0
PMP33A_raw,286,0,4
PMP33B_raw,243,0,2
PMP34A_raw,124,0,1
PMP34B_raw,133,0,4
PMP35A_raw,165,0,1
PMP35B_raw,251,0,4
