tree,n_missing_total,n_missing_1980_on,n_outliers_total
180JT17._raw,16,5,1
180JT25._raw,7,5,1
180KR14._raw,14,5,0
180KR17._raw,16,5,2
180KR18._raw,24,5,0
180KR21._raw,23,5,0
180KR23._raw,19,5,1
180KR3.P_raw,35,5,1
180KR4.P_raw,18,5,1
190KR14._raw,31,5,1
190KR25._raw,54,5,0
190KR27._raw,47,5,1
190KR31._raw,57,5,0
190KR4.P_raw,31,5,0
190KR44._raw,48,5,0
190KR53._raw,37,5,0
190KR58._raw,50,5,0
190KR63._raw,43,5,0
190KR64._raw,36,5,0
190KR9.P_raw,44,5,1
240KR13._raw,22,5,1
240KR19._raw,23,5,1
240KR22._raw,19,5,0
240KR25._raw,36,5,0
240KR27._raw,10,5,1
240KR30._raw,46,5,0
240KR38._raw,37,5,1
240KR46._raw,42,5,0
240KR48._raw,33,5,0
240KR61._raw,48,5,1
340KR31._raw,24,5,1
340KR49._raw,40,5,0
340KR51._raw,13,5,0
350KR15._raw,33,5,1
350KR21._raw,17,5,1
350KR37._raw,30,5,0
350KR38._raw,27,5,0
350KR39._raw,29,5,0
350KR53._raw,44,5,0
350KR56._raw,45,5,0
380KR21._raw,28,5,0
380KR22._raw,23,5,1
380KR24._raw,24,5,0
380KR31._raw,23,5,2
380KR37._raw,27,5,0
380KR50._raw,51,5,1
380KR6.P_raw,19,5,1
380KR7.P_raw,17,5,1
400KR30._raw,13,5,0
400KR32._raw,31,5,0
400KR36._raw,24,5,0
400KR40._raw,28,5,0
400KR43._raw,34,5,1
400KR55._raw,29,5,0
400KR71._raw,5,5,0
400KR9.P_raw,5,5,1
40KR47.P_raw,38,5,0
40KR57.P_raw,52,5,0
40KR58.P_raw,53,5,0
40KR68.P_raw,46,5,0
40KR69.P_raw,46,5,0
40KR71.P_raw,37,5,0
490KR10._raw,9,5,1
490KR18._raw,30,5,1
490KR34._raw,50,5,0
490KR43._raw,17,5,0
490KR6.P_raw,45,5,0
490KR62._raw,27,5,1
490KR66._raw,26,5,0
490KR71._raw,29,5,0
490KR8.P_raw,23,5,0
570KR1.P_raw,52,5,1
570KR10._raw,52,5,0
570KR17._raw,44,5,2
570KR23._raw,52,5,1
570KR3.P_raw,45,5,0
570KR6.P_raw,58,5,0
570KR61._raw,46,5,0
570KR7.P_raw,59,5,0
590KR1.P_raw,26,5,0
590KR10._raw,47,5,0
590KR18._raw,43,5,0
590KR30._raw,46,5,0
590KR34._raw,40,5,1
590KR66._raw,40,5,1
590KR8.P_raw,57,5,0
60KR14.P_raw,66,5,0
60KR2.PI_raw,58,5,0
60KR21.P_raw,26,5,0
60KR29.P_raw,35,5,0
60KR32.P_raw,54,5,0
60KR35.P_raw,45,5,1
60KR39.P_raw,29,5,3
60KR50.P_raw,51,5,0
60KR65.P_raw,49,5,1
60KR69.P_raw,24,5,1
60KR72.P_raw,42,5,0
xJT1.PIP_raw,38,5,1
xKR7.PIP_raw,33,5,2
