tree,n_missing_total,n_missing_1980_on,n_outliers_total
651011_raw,193,45,2
651012_raw,208,45,1
651021_raw,331,45,1
651022_raw,266,45,0
651031_raw,190,45,1
651032_raw,192,45,1
651041_raw,90,45,8
651042_raw,141,45,11
651051_raw,152,45,8
651052_raw,101,45,7
651061_raw,201,45,6
651062_raw,200,45,5
651071_raw,114,45,5
651072_raw,135,45,1
651081_raw,95,45,3
651082_raw,126,45,3
651091_raw,185,45,0
651092_raw,171,45,0
651101_raw,163,45,2
651102_raw,165,45,3
651111_raw,48,45,13
651112_raw,61,45,10
651121_raw,59,45,9
651122_raw,48,45,11
651131_raw,58,45,6
651132_raw,107,45,1
651141_raw,66,45,6
651142_raw,65,45,4
