tree,n_missing_total,n_missing_1980_on,n_outliers_total
CPRA01C_raw,311,10,1
CPRA02C_raw,245,10,0
CPRA03C_raw,238,10,0
CPRA04C_raw,300,10,2
CPRA05C_raw,280,10,0
CPRA06C_raw,185,10,3
CPRA07D_raw,153,10,1
CPRA08C_raw,220,10,0
CPRA09C_raw,274,10,4
CPRA10C_raw,255,10,1
CPRA11C_raw,243,10,4
CPRA12C_raw,265,10,0
CPRA13C_raw,301,11,6
CPRA14C_raw,306,10,1
CPRA15C_raw,256,10,0
CPRA16C_raw,271,10,1
CPRA17C_raw,359,10,2
CPRA18C_raw,289,10,3
CPRA19C_raw,281,10,1
CPRA20C_raw,309,10,1
CPRA21A_raw,181,9,1
CPRA21B_raw,205,9,2
CPRA22B_raw,332,9,1
CPRA23A_raw,292,9,2
CPRA23B_raw,272,9,0
CPRA24A_raw,240,9,1
CPRA24B_raw,233,9,1
CPRA25A_raw,270,9,1
CPRA25B_raw,276,9,5
CPRA26A_raw,248,9,1
CPRA26B_raw,280,9,1
CPRA27A_raw,195,9,5
CPRA27B_raw,257,9,0
CPRA28A_raw,54,9,3
CPRA28B_raw,9,9,0
CPRA29A_raw,263,9,1
CPRA29B_raw,263,9,0
CPRA30A_raw,247,9,0
CPRA30B_raw,240,9,0
CPRA31A_raw,152,9,6
CPRA31B_raw,115,9,2
CPRA32A_raw,328,9,0
CPRA32B_raw,242,9,0
CPRA33A_raw,343,9,0
CPRA33B_raw,361,9,0
CPRA34A_raw,317,9,0
CPRA34B_raw,340,9,0
CPRA35A_raw,297,9,0
CPRA35B_raw,288,9,1
CPRA36A_raw,306,9,0
CPRA36B_raw,292,9,0
CPRA37A_raw,328,9,0
CPRA37B_raw,350,9,1
CPRA38B_raw,272,9,1
CPRA39A_raw,348,9,0
CPRA40A_raw,308,9,0
CPRA40B_raw,331,9,1
