age_CE,MTW011AA_raw,MTW012AA_raw,MTW021AA_raw,MTW051AA_raw,MTW052AA_raw,MTW061AA_raw,MTW062AA_raw,MTW071AA_raw,MTW072AA_raw,MTW081AA_raw,MTW082AA_raw,MTW091AA_raw,MTW092AA_raw,MTW101AA_raw,MTW111AA_raw,MTW112AA_raw,MTW113AA_raw,MTW121AA_raw,MTW122AA_raw,MTW131AA_raw,MTW132AA_raw,MTW133AA_raw,MTW134AA_raw,MTW141AA_raw,MTW151AA_raw,MTW152AA_raw,MTW161AA_raw,MTW162AA_raw,MTW171AA_raw,MTW172AA_raw,MTW173AA_raw,MTW181AA_raw,MTW183AA_raw,MTW191AA_raw,MTW192AA_raw,MTW193AA_raw,MTW195AA_raw,MTW196AA_raw,MTW197AA_raw,MTW201AA_raw,MTW211AA_raw,MTW212AA_raw,MTW331AA_raw,MTW342AA_raw,MTW361AA_raw,MTW362AA_raw,MTW381AA_raw,MTW411AA_raw,MTW431AA_raw,MTW452AA_raw,MTW011AA_raw_outlier_flag,MTW012AA_raw_outlier_flag,MTW021AA_raw_outlier_flag,MTW051AA_raw_outlier_flag,MTW052AA_raw_outlier_flag,MTW061AA_raw_outlier_flag,MTW062AA_raw_outlier_flag,MTW071AA_raw_outlier_flag,MTW072AA_raw_outlier_flag,MTW081AA_raw_outlier_flag,MTW082AA_raw_outlier_flag,MTW091AA_raw_outlier_flag,MTW092AA_raw_outlier_flag,MTW101AA_raw_outlier_flag,MTW111AA_raw_outlier_flag,MTW112AA_raw_outlier_flag,MTW113AA_raw_outlier_flag,MTW121AA_raw_outlier_flag,MTW122AA_raw_outlier_flag,MTW131AA_raw_outlier_flag,MTW132AA_raw_outlier_flag,MTW133AA_raw_outlier_flag,MTW134AA_raw_outlier_flag,MTW141AA_raw_outlier_flag,MTW151AA_raw_outlier_flag,MTW152AA_raw_outlier_flag,MTW161AA_raw_outlier_flag,MTW162AA_raw_outlier_flag,MTW171AA_raw_outlier_flag,MTW172AA_raw_outlier_flag,MTW173AA_raw_outlier_flag,MTW181AA_raw_outlier_flag,MTW183AA_raw_outlier_flag,MTW191AA_raw_outlier_flag,MTW192AA_raw_outlier_flag,MTW193AA_raw_outlier_flag,MTW195AA_raw_outlier_flag,MTW196AA_raw_outlier_flag,MTW197AA_raw_outlier_flag,MTW201AA_raw_outlier_flag,MTW211AA_raw_outlier_flag,MTW212AA_raw_outlier_flag,MTW331AA_raw_outlier_flag,MTW342AA_raw_outlier_flag,MTW361AA_raw_outlier_flag,MTW362AA_raw_outlier_flag,MTW381AA_raw_outlier_flag,MTW411AA_raw_outlier_flag,MTW431AA_raw_outlier_flag,MTW452AA_raw_outlier_flag
1142,NA,NA,NA,NA,NA,NA,NA,0.22,0.25,0.55,0.58,NA,NA,0.2,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.35,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.45,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1143,NA,NA,NA,NA,NA,NA,NA,0.22,0.28,0.56,0.53,NA,NA,0.18,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.29,0.36,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1144,NA,NA,NA,NA,NA,NA,NA,0.24,0.28,0.62,0.56,NA,NA,0.28,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.31,0.32,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1145,NA,NA,NA,NA,NA,NA,NA,0.18,0.24,0.53,0.49,NA,NA,0.2,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.26,0.25,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.45,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1146,NA,NA,NA,NA,NA,NA,NA,0.2,0.25,0.55,0.51,NA,NA,0.24,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.32,0.41,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.55,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1147,NA,NA,NA,NA,NA,NA,NA,0.25,0.29,0.65,0.59,NA,NA,0.25,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.41,0.37,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.67,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1148,NA,NA,NA,NA,NA,NA,NA,0.24,0.29,0.59,0.63,NA,NA,0.31,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.32,0.32,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.52,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1149,NA,NA,NA,NA,NA,NA,NA,0.29,0.28,0.55,0.69,NA,NA,0.36,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.4,0.35,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1150,NA,NA,NA,NA,NA,NA,NA,0.29,0.35,0.7,0.95,NA,NA,0.49,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.29,0.35,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1151,NA,NA,NA,NA,NA,NA,NA,0.19,0.3,0.53,0.68,NA,NA,0.36,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.45,0.36,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.85,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1152,NA,NA,NA,NA,NA,NA,NA,0.31,0.38,0.85,1.05,NA,NA,0.42,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.52,0.47,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1153,NA,NA,NA,NA,NA,NA,NA,0.17,0.32,0.72,0.8,NA,NA,0.42,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.39,0.34,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.71,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1154,NA,NA,NA,NA,NA,NA,NA,0.21,0.35,0.81,0.91,NA,NA,0.5,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.46,0.44,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1155,NA,NA,NA,NA,NA,NA,NA,0.27,0.36,0.68,0.73,NA,NA,0.48,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.47,0.39,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.68,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1156,NA,NA,NA,NA,NA,NA,NA,0.21,0.33,0.7,0.73,NA,NA,0.49,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.38,0.29,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1.11,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1157,NA,NA,NA,NA,NA,NA,NA,0.24,0.36,0.92,0.93,NA,NA,0.7,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.46,0.36,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1158,NA,NA,NA,NA,NA,NA,NA,0.14,0.25,0.52,0.54,NA,NA,0.46,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.28,0.26,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1159,NA,NA,NA,NA,NA,NA,NA,0.26,0.39,1.03,1.06,NA,NA,0.56,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.45,0.47,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1160,NA,NA,NA,NA,NA,NA,NA,0.31,0.38,0.8,0.85,NA,NA,0.54,NA,NA,0.32,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.46,0.44,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,1.29,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1161,NA,NA,NA,NA,NA,NA,NA,0.36,0.51,0.67,0.87,NA,NA,0.52,NA,NA,0.37,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.41,0.47,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,1.02,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1162,NA,NA,NA,NA,NA,NA,NA,0.29,0.42,0.64,0.7,NA,NA,0.62,NA,NA,0.35,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.49,0.51,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,1.07,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1163,NA,NA,NA,NA,NA,NA,NA,0.39,0.43,0.87,0.88,NA,NA,0.55,NA,NA,0.4,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.45,0.48,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1164,NA,NA,NA,NA,NA,NA,NA,0.29,0.41,0.75,0.84,NA,NA,0.47,NA,NA,0.37,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.38,0.48,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1.24,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1165,NA,NA,NA,NA,NA,NA,NA,0.35,0.42,0.73,0.74,NA,NA,0.52,NA,NA,0.45,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.52,0.56,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.92,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1166,NA,NA,NA,NA,NA,NA,NA,0.4,0.45,0.6,0.63,NA,NA,0.4,NA,NA,0.39,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.49,0.51,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,1.09,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1167,NA,NA,NA,NA,NA,NA,NA,0.54,0.6,0.82,0.78,NA,NA,0.54,NA,NA,0.5,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.72,0.79,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,1.18,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1168,NA,NA,NA,NA,NA,NA,NA,0.49,0.63,0.5,0.51,NA,NA,0.51,NA,NA,0.41,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.55,0.66,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.96,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1169,NA,NA,NA,NA,NA,NA,NA,0.43,0.6,0.62,0.71,NA,NA,0.59,NA,NA,0.48,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.73,0.85,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,1.38,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1170,NA,NA,NA,NA,NA,NA,NA,0.48,0.63,0.4,0.5,NA,NA,0.55,NA,NA,0.56,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.66,0.75,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1171,NA,NA,NA,NA,NA,NA,NA,0.31,0.43,0.46,0.47,NA,NA,0.39,NA,NA,0.35,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.55,0.63,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.89,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1172,NA,NA,NA,NA,NA,NA,NA,0.44,0.54,0.36,0.34,NA,NA,0.51,NA,NA,0.37,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.5,0.44,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.76,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1173,NA,NA,NA,NA,NA,NA,NA,0.56,0.71,0.47,0.45,NA,NA,0.53,NA,NA,0.4,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.62,0.53,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.89,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1174,NA,NA,NA,NA,NA,NA,NA,0.25,0.41,0.19,0.15,NA,NA,0.33,NA,NA,0.35,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.36,0.26,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.54,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1175,NA,NA,NA,NA,NA,NA,NA,0.31,0.44,0.39,0.32,NA,NA,0.36,NA,NA,0.45,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.51,0.39,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.56,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1176,NA,NA,NA,NA,NA,NA,NA,0.27,0.41,0.32,0.35,NA,NA,0.29,NA,NA,0.34,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.37,0.36,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.62,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1177,NA,NA,NA,NA,NA,NA,NA,0.15,0.3,0.45,0.42,NA,NA,0.32,NA,NA,0.32,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.36,0.35,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.59,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1178,NA,NA,NA,NA,NA,NA,NA,0.42,0.56,0.65,0.68,NA,NA,0.51,NA,NA,0.45,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.47,0.57,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.71,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
