tree,n_missing_total,n_missing_1980_on,n_outliers_total
E9802SW_raw,150,27,2
E9803NE_raw,138,27,0
E9803E_raw,121,27,1
E9804NE_raw,119,27,0
E9804E_raw,126,27,4
E9806N_raw,131,27,0
E9806NW_raw,111,27,0
E9807N_raw,110,27,1
E9807NW_raw,94,27,4
E9809N_raw,126,34,0
E9809E_raw,141,45,0
E9810NW_raw,81,31,2
E9810W_raw,64,28,3
E9810W2_raw,92,27,1
E9811N_raw,78,30,0
E9811SW_raw,89,27,3
E9812N_raw,64,27,3
E9812SE_raw,108,38,0
E9813E_raw,68,27,3
E9813N_raw,43,27,4
E9813S_raw,38,27,5
E9814NW_raw,153,27,0
E9814NE_raw,177,27,0
E9815N_raw,94,27,0
E9815N1_raw,54,27,1
E9815S_raw,208,27,0
E9815W_raw,55,27,1
E9816N_raw,30,30,1
E9816NE_raw,101,30,1
