age_CE,JR560_raw,JR5611_raw,JR5612_raw,JR566_raw,JR560_raw_outlier_flag,JR5611_raw_outlier_flag,JR5612_raw_outlier_flag,JR566_raw_outlier_flag
1439,1.89,2.02,4.26,NA,FALSE,FALSE,FALSE,NA
1440,2.5,2.52,4.83,NA,FALSE,FALSE,FALSE,NA
1441,2.27,6.36,5.59,NA,FALSE,TRUE,TRUE,NA
1442,3.41,7,5.93,NA,TRUE,TRUE,TRUE,NA
1443,2.56,6.23,5.32,NA,FALSE,TRUE,FALSE,NA
1444,2.52,4.72,4.63,NA,FALSE,FALSE,FALSE,NA
1445,3.54,6.79,7.26,NA,TRUE,TRUE,TRUE,NA
1446,2.38,4.23,4.04,NA,FALSE,FALSE,FALSE,NA
1447,1.25,5.54,3.83,NA,FALSE,TRUE,FALSE,NA
1448,1.84,4.63,3.36,NA,FALSE,FALSE,FALSE,NA
1449,1.71,5.77,4.08,NA,FALSE,TRUE,FALSE,NA
1450,1.92,3.79,3.36,NA,FALSE,FALSE,FALSE,NA
1451,2.28,4.29,3.24,NA,FALSE,FALSE,FALSE,NA
1452,3.27,5.1,3.17,NA,TRUE,TRUE,FALSE,NA
1453,2.71,4.81,2.96,NA,FALSE,FALSE,FALSE,NA
1454,2.87,3.17,2.28,NA,FALSE,FALSE,FALSE,NA
1455,2.19,3.21,2.48,NA,FALSE,FALSE,FALSE,NA
1456,1.94,2.74,3.11,NA,FALSE,FALSE,FALSE,NA
1457,2.58,2.64,3.46,1.99,FALSE,FALSE,FALSE,FALSE
1458,2.86,3.18,2.36,2.22,FALSE,FALSE,FALSE,FALSE
1459,1.98,3.53,3.07,2.19,FALSE,FALSE,FALSE,FALSE
1460,2.16,3.39,2.53,2.64,FALSE,FALSE,FALSE,FALSE
1461,1.52,2.55,1.98,2.36,FALSE,FALSE,FALSE,FALSE
1462,2.02,2.21,2.15,2.53,FALSE,FALSE,FALSE,FALSE
1463,2.33,3.38,3.37,2.63,FALSE,FALSE,FALSE,FALSE
1464,2.23,2.64,2.83,2.38,FALSE,FALSE,FALSE,FALSE
1465,1.89,2.35,2.48,2.73,FALSE,FALSE,FALSE,FALSE
1466,1.34,1.01,1.56,1.97,FALSE,FALSE,FALSE,FALSE
1467,1.65,2.08,1.99,4.44,FALSE,FALSE,FALSE,FALSE
1468,1.69,3.56,3.07,4.65,FALSE,FALSE,FALSE,TRUE
1469,1.44,2.61,2.56,4.23,FALSE,FALSE,FALSE,FALSE
1470,1.85,3.2,3.03,3.43,FALSE,FALSE,FALSE,FALSE
1471,1.78,2.22,2.43,3.22,FALSE,FALSE,FALSE,FALSE
1472,2.11,2.07,2.63,2.79,FALSE,FALSE,FALSE,FALSE
1473,1.69,2.19,2.97,3.09,FALSE,FALSE,FALSE,FALSE
1474,1.72,1.95,3.34,2.73,FALSE,FALSE,FALSE,FALSE
1475,1.49,2.04,3.04,3.68,FALSE,FALSE,FALSE,FALSE
1476,1.96,1.96,3.48,4.32,FALSE,FALSE,FALSE,FALSE
1477,2.11,2.26,3.56,4.1,FALSE,FALSE,FALSE,FALSE
1478,1.69,1.23,2.27,2.83,FALSE,FALSE,FALSE,FALSE
1479,1.72,1.07,1.72,2.6,FALSE,FALSE,FALSE,FALSE
1480,1.83,2.12,3.25,2.78,FALSE,FALSE,FALSE,FALSE
1481,1.99,1.48,3.03,3.11,FALSE,FALSE,FALSE,FALSE
1482,1.7,1.83,3.38,3.55,FALSE,FALSE,FALSE,FALSE
1483,2.12,1.99,2.77,3.67,FALSE,FALSE,FALSE,FALSE
1484,1.94,1.67,2.08,3.13,FALSE,FALSE,FALSE,FALSE
1485,1.74,2.1,2.16,2.02,FALSE,FALSE,FALSE,FALSE
1486,1.59,1.76,1.83,1.8,FALSE,FALSE,FALSE,FALSE
1487,1.45,1.39,1.65,1.8,FALSE,FALSE,FALSE,FALSE
1488,1.05,1.26,2.73,1.93,FALSE,FALSE,FALSE,FALSE
1489,1.03,1.55,2.56,1.83,FALSE,FALSE,FALSE,FALSE
1490,1.2,2.05,2.43,2.01,FALSE,FALSE,FALSE,FALSE
1491,1.18,1.54,2.85,2.58,FALSE,FALSE,FALSE,FALSE
1492,1.14,1.3,1.82,3.35,FALSE,FALSE,FALSE,FALSE
1493,1.21,1.51,1.15,3.1,FALSE,FALSE,FALSE,FALSE
1494,1.52,2.43,1.32,3.13,FALSE,FALSE,FALSE,FALSE
1495,1.55,2.34,1.08,2.14,FALSE,FALSE,FALSE,FALSE
1496,1.72,2.08,1.04,2.71,FALSE,FALSE,FALSE,FALSE
1497,1.99,2.47,0.96,2.78,FALSE,FALSE,FALSE,FALSE
1498,1.59,1.99,0.87,2.29,FALSE,FALSE,FALSE,FALSE
1499,1.51,1.7,0.67,2.6,FALSE,FALSE,FALSE,FALSE
1500,1.64,1.87,0.96,2.92,FALSE,FALSE,FALSE,FALSE
1501,1.88,2.18,0.63,2.7,FALSE,FALSE,FALSE,FALSE
1502,2.82,2.74,1.05,3.55,FALSE,FALSE,FALSE,FALSE
1503,2.38,2.13,1,4.01,FALSE,FALSE,FALSE,FALSE
1504,1.7,1.07,0.66,3.35,FALSE,FALSE,FALSE,FALSE
1505,1.67,1.08,0.8,3.66,FALSE,FALSE,FALSE,FALSE
1506,1.31,0.82,0.49,3.3,FALSE,FALSE,FALSE,FALSE
1507,1.55,0.7,0.5,3.2,FALSE,FALSE,FALSE,FALSE
1508,2.53,1.12,0.85,3.11,FALSE,FALSE,FALSE,FALSE
1509,1.75,1.32,0.87,2.47,FALSE,FALSE,FALSE,FALSE
1510,1.81,1.08,0.91,3.5,FALSE,FALSE,FALSE,FALSE
1511,1.93,0.82,0.56,3.78,FALSE,FALSE,FALSE,FALSE
1512,1.43,0.98,0.81,2.12,FALSE,FALSE,FALSE,FALSE
1513,1.3,0.89,0.85,1.76,FALSE,FALSE,FALSE,FALSE
1514,1.18,0.86,0.72,1.81,FALSE,FALSE,FALSE,FALSE
1515,1.66,0.86,0.99,1.84,FALSE,FALSE,FALSE,FALSE
1516,1.21,1.04,1.06,1.82,FALSE,FALSE,FALSE,FALSE
1517,1.17,1.36,1.14,1.98,FALSE,FALSE,FALSE,FALSE
1518,1.2,1.51,1.26,2.15,FALSE,FALSE,FALSE,FALSE
1519,1.23,1.67,1.58,2.44,FALSE,FALSE,FALSE,FALSE
1520,1.25,1.63,1.46,2.31,FALSE,FALSE,FALSE,FALSE
1521,1.36,1.38,1.47,2.11,FALSE,FALSE,FALSE,FALSE
1522,1.12,1.99,1.38,2.05,FALSE,FALSE,FALSE,FALSE
1523,1.92,2.41,1.62,2.8,FALSE,FALSE,FALSE,FALSE
1524,1.88,2.09,1.38,2.88,FALSE,FALSE,FALSE,FALSE
1525,1.45,1.46,1.23,3.23,FALSE,FALSE,FALSE,FALSE
1526,2.07,1.66,1.48,3.85,FALSE,FALSE,FALSE,FALSE
1527,2.11,1.3,1.26,2.77,FALSE,FALSE,FALSE,FALSE
1528,1.63,1.44,1.62,3.3,FALSE,FALSE,FALSE,FALSE
1529,1.14,1.64,1.95,3.88,FALSE,FALSE,FALSE,FALSE
1530,1.27,1.37,1.41,3.5,FALSE,FALSE,FALSE,FALSE
1531,0.93,1.16,1.16,2.23,FALSE,FALSE,FALSE,FALSE
1532,0.9,0.96,1.11,2.49,FALSE,FALSE,FALSE,FALSE
1533,1.18,1.14,1.28,2.31,FALSE,FALSE,FALSE,FALSE
1534,1.01,0.78,1.07,2.34,FALSE,FALSE,FALSE,FALSE
1535,1.81,1.45,1.36,3.5,FALSE,FALSE,FALSE,FALSE
1536,1.58,1.17,1.37,2.82,FALSE,FALSE,FALSE,FALSE
1537,0.93,1.27,1.3,2.76,FALSE,FALSE,FALSE,FALSE
1538,0.86,1.44,1.55,1.89,FALSE,FALSE,FALSE,FALSE
1539,0.74,1.49,1.67,2.02,FALSE,FALSE,FALSE,FALSE
1540,0.58,1.57,1.38,2.34,FALSE,FALSE,FALSE,FALSE
1541,0.64,1.92,1.9,3.7,FALSE,FALSE,FALSE,FALSE
1542,0.69,1.59,1.89,3.67,FALSE,FALSE,FALSE,FALSE
1543,0.71,1.42,1.92,2.72,FALSE,FALSE,FALSE,FALSE
1544,0.7,1.39,1.9,2.76,FALSE,FALSE,FALSE,FALSE
1545,0.64,1.05,1.59,2.97,FALSE,FALSE,FALSE,FALSE
1546,0.52,0.74,0.96,2.35,FALSE,FALSE,FALSE,FALSE
1547,0.65,1.42,1.96,2.9,FALSE,FALSE,FALSE,FALSE
1548,0.84,1.21,1.64,2.22,FALSE,FALSE,FALSE,FALSE
1549,0.68,0.75,1.14,1.85,FALSE,FALSE,FALSE,FALSE
1550,0.93,1.26,2.07,2.67,FALSE,FALSE,FALSE,FALSE
1551,0.88,1.22,1.89,3.18,FALSE,FALSE,FALSE,FALSE
1552,0.78,1.13,2,2.49,FALSE,FALSE,FALSE,FALSE
1553,0.86,1.44,2.01,2.76,FALSE,FALSE,FALSE,FALSE
1554,0.8,1.29,1.65,2.3,FALSE,FALSE,FALSE,FALSE
1555,0.83,1.29,2.04,3.83,FALSE,FALSE,FALSE,FALSE
1556,0.73,1.49,2.13,2.59,FALSE,FALSE,FALSE,FALSE
1557,0.91,1.05,1.3,1.9,FALSE,FALSE,FALSE,FALSE
1558,0.88,1.39,1.79,1.58,FALSE,FALSE,FALSE,FALSE
1559,1,1.37,1.19,1.17,FALSE,FALSE,FALSE,FALSE
1560,1.06,1.52,1.46,1.31,FALSE,FALSE,FALSE,FALSE
1561,0.94,1.31,1.44,1.12,FALSE,FALSE,FALSE,FALSE
1562,1.02,1.19,1.69,1.46,FALSE,FALSE,FALSE,FALSE
1563,0.98,0.74,1.4,1.45,FALSE,FALSE,FALSE,FALSE
1564,0.87,0.94,1.18,1.72,FALSE,FALSE,FALSE,FALSE
1565,0.82,0.94,0.97,1.55,FALSE,FALSE,FALSE,FALSE
1566,0.98,1.03,1.01,1.62,FALSE,FALSE,FALSE,FALSE
1567,0.85,1.1,1.19,0.99,FALSE,FALSE,FALSE,FALSE
1568,0.92,1.03,1.02,0.78,FALSE,FALSE,FALSE,FALSE
1569,0.85,1.08,0.96,1,FALSE,FALSE,FALSE,FALSE
1570,0.79,0.86,0.86,0.88,FALSE,FALSE,FALSE,FALSE
1571,0.88,1.27,1.21,1.08,FALSE,FALSE,FALSE,FALSE
1572,0.92,0.86,0.95,0.93,FALSE,FALSE,FALSE,FALSE
1573,1.09,1.03,1.21,1.06,FALSE,FALSE,FALSE,FALSE
1574,1.04,0.75,1.18,0.96,FALSE,FALSE,FALSE,FALSE
1575,0.99,0.7,1.21,0.81,FALSE,FALSE,FALSE,FALSE
1576,0.84,1.1,1.31,0.75,FALSE,FALSE,FALSE,FALSE
1577,0.86,0.94,1.32,0.72,FALSE,FALSE,FALSE,FALSE
1578,0.87,0.84,1,0.93,FALSE,FALSE,FALSE,FALSE
1579,1,0.82,0.98,0.78,FALSE,FALSE,FALSE,FALSE
1580,1,0.77,0.66,0.88,FALSE,FALSE,FALSE,FALSE
1581,1.11,0.69,0.69,1.14,FALSE,FALSE,FALSE,FALSE
1582,1.13,0.72,0.57,0.84,FALSE,FALSE,FALSE,FALSE
1583,1.11,0.73,0.58,0.99,FALSE,FALSE,FALSE,FALSE
1584,0.77,0.75,0.48,1.01,FALSE,FALSE,FALSE,FALSE
1585,0.62,0.48,0.39,0.93,FALSE,FALSE,FALSE,FALSE
1586,0.67,0.6,0.39,1.27,FALSE,FALSE,FALSE,FALSE
1587,0.85,0.74,0.7,1.37,FALSE,FALSE,FALSE,FALSE
1588,0.73,0.55,0.53,1.18,FALSE,FALSE,FALSE,FALSE
1589,0.83,0.76,0.63,1.39,FALSE,FALSE,FALSE,FALSE
1590,0.76,0.71,0.8,1.42,FALSE,FALSE,FALSE,FALSE
1591,0.82,0.52,0.72,1.1,FALSE,FALSE,FALSE,FALSE
1592,0.73,0.62,0.82,1.36,FALSE,FALSE,FALSE,FALSE
1593,0.73,0.55,0.97,1.12,FALSE,FALSE,FALSE,FALSE
1594,0.76,0.55,0.96,1.15,FALSE,FALSE,FALSE,FALSE
1595,0.77,0.59,0.82,1.05,FALSE,FALSE,FALSE,FALSE
1596,0.74,0.57,0.9,0.99,FALSE,FALSE,FALSE,FALSE
1597,0.85,0.58,0.92,1.02,FALSE,FALSE,FALSE,FALSE
1598,1,0.57,0.88,1.05,FALSE,FALSE,FALSE,FALSE
1599,0.8,0.63,1.05,1.46,FALSE,FALSE,FALSE,FALSE
1600,0.81,0.62,0.73,1.61,FALSE,FALSE,FALSE,FALSE
1601,0.89,0.68,1.06,2.7,FALSE,FALSE,FALSE,FALSE
1602,0.96,0.64,0.85,2.25,FALSE,FALSE,FALSE,FALSE
1603,0.98,0.63,0.95,2.7,FALSE,FALSE,FALSE,FALSE
1604,0.91,0.71,0.85,2.5,FALSE,FALSE,FALSE,FALSE
1605,0.82,0.56,0.88,1.35,FALSE,FALSE,FALSE,FALSE
1606,0.89,0.6,0.92,1.63,FALSE,FALSE,FALSE,FALSE
1607,0.79,0.6,0.85,2.01,FALSE,FALSE,FALSE,FALSE
1608,0.73,0.52,0.73,3.33,FALSE,FALSE,FALSE,FALSE
1609,0.79,0.68,1.05,2.18,FALSE,FALSE,FALSE,FALSE
1610,0.95,0.86,0.92,2.29,FALSE,FALSE,FALSE,FALSE
1611,0.77,0.5,0.93,2.21,FALSE,FALSE,FALSE,FALSE
1612,0.65,0.8,0.82,2.43,FALSE,FALSE,FALSE,FALSE
1613,0.54,0.61,0.92,1.61,FALSE,FALSE,FALSE,FALSE
1614,0.63,0.67,0.98,1.74,FALSE,FALSE,FALSE,FALSE
1615,0.43,0.55,0.97,1.54,FALSE,FALSE,FALSE,FALSE
1616,0.58,0.58,0.74,1.53,FALSE,FALSE,FALSE,FALSE
1617,0.44,0.6,1.11,1.65,FALSE,FALSE,FALSE,FALSE
1618,0.41,0.49,1.22,1.61,FALSE,FALSE,FALSE,FALSE
1619,0.46,0.68,0.96,1.68,FALSE,FALSE,FALSE,FALSE
1620,0.46,0.81,0.84,1.67,FALSE,FALSE,FALSE,FALSE
1621,0.65,0.81,1.13,1.98,FALSE,FALSE,FALSE,FALSE
1622,0.64,0.78,1.19,1.99,FALSE,FALSE,FALSE,FALSE
1623,0.57,0.79,0.96,1.93,FALSE,FALSE,FALSE,FALSE
1624,0.64,0.69,0.98,1.41,FALSE,FALSE,FALSE,FALSE
1625,0.8,1,1.13,1.89,FALSE,FALSE,FALSE,FALSE
1626,0.68,0.72,0.95,1.55,FALSE,FALSE,FALSE,FALSE
1627,0.88,0.93,1.15,1.31,FALSE,FALSE,FALSE,FALSE
1628,1.05,1.54,1.73,1.98,FALSE,FALSE,FALSE,FALSE
1629,0.95,1.14,1.27,1.99,FALSE,FALSE,FALSE,FALSE
1630,0.82,0.93,1.13,1.24,FALSE,FALSE,FALSE,FALSE
1631,0.91,0.99,0.86,1.39,FALSE,FALSE,FALSE,FALSE
1632,0.94,0.85,1.14,1.58,FALSE,FALSE,FALSE,FALSE
1633,0.66,0.53,0.74,1.39,FALSE,FALSE,FALSE,FALSE
1634,0.62,0.52,0.8,1.66,FALSE,FALSE,FALSE,FALSE
1635,0.55,0.49,0.81,1.36,FALSE,FALSE,FALSE,FALSE
1636,0.68,0.77,0.9,1.51,FALSE,FALSE,FALSE,FALSE
1637,0.63,0.55,0.86,1.34,FALSE,FALSE,FALSE,FALSE
1638,0.6,0.59,1.06,1.77,FALSE,FALSE,FALSE,FALSE
1639,0.65,0.55,1.08,1.76,FALSE,FALSE,FALSE,FALSE
1640,0.71,0.64,0.93,2.13,FALSE,FALSE,FALSE,FALSE
1641,0.72,0.72,1.24,1.3,FALSE,FALSE,FALSE,FALSE
1642,0.56,0.48,0.91,1.5,FALSE,FALSE,FALSE,FALSE
1643,0.61,0.65,0.96,1.35,FALSE,FALSE,FALSE,FALSE
1644,0.52,0.44,0.9,1.16,FALSE,FALSE,FALSE,FALSE
1645,0.67,0.6,0.97,1.84,FALSE,FALSE,FALSE,FALSE
1646,0.68,0.61,0.98,1.29,FALSE,FALSE,FALSE,FALSE
1647,0.63,0.6,1.01,1.49,FALSE,FALSE,FALSE,FALSE
1648,0.69,0.55,0.86,1.16,FALSE,FALSE,FALSE,FALSE
1649,0.39,0.36,0.6,0.9,FALSE,FALSE,FALSE,FALSE
1650,0.5,0.53,0.76,1.48,FALSE,FALSE,FALSE,FALSE
1651,0.55,0.88,0.78,1.66,FALSE,FALSE,FALSE,FALSE
1652,0.52,0.81,0.7,1.99,FALSE,FALSE,FALSE,FALSE
1653,0.47,0.73,0.79,1.53,FALSE,FALSE,FALSE,FALSE
1654,0.48,0.69,0.73,1.67,FALSE,FALSE,FALSE,FALSE
1655,0.65,0.77,0.72,2.18,FALSE,FALSE,FALSE,FALSE
1656,0.66,0.7,0.73,1.43,FALSE,FALSE,FALSE,FALSE
1657,0.78,0.95,0.91,1.7,FALSE,FALSE,FALSE,FALSE
1658,0.68,0.66,0.83,1.36,FALSE,FALSE,FALSE,FALSE
1659,0.7,0.64,0.77,1.21,FALSE,FALSE,FALSE,FALSE
1660,0.73,0.72,0.84,1.65,FALSE,FALSE,FALSE,FALSE
1661,0.74,0.43,0.64,1.95,FALSE,FALSE,FALSE,FALSE
1662,0.69,0.55,0.82,1.7,FALSE,FALSE,FALSE,FALSE
1663,0.33,0.5,0.77,1.37,FALSE,FALSE,FALSE,FALSE
1664,0.57,0.61,0.82,1.45,FALSE,FALSE,FALSE,FALSE
1665,0.5,0.6,0.68,1.38,FALSE,FALSE,FALSE,FALSE
1666,0.59,0.55,0.55,1.52,FALSE,FALSE,FALSE,FALSE
1667,0.63,0.65,0.9,2.21,FALSE,FALSE,FALSE,FALSE
1668,0.57,0.52,0.98,2.07,FALSE,FALSE,FALSE,FALSE
1669,0.63,0.54,0.96,2.47,FALSE,FALSE,FALSE,FALSE
1670,0.38,0.51,0.88,2.04,FALSE,FALSE,FALSE,FALSE
1671,0.43,0.46,NA,1.76,FALSE,FALSE,NA,FALSE
1672,0.32,0.43,NA,2.07,FALSE,FALSE,NA,FALSE
1673,0.39,0.43,NA,2.34,FALSE,FALSE,NA,FALSE
1674,0.4,0.4,NA,2.34,FALSE,FALSE,NA,FALSE
1675,NA,0.26,NA,2.4,NA,FALSE,NA,FALSE
1676,NA,0.28,NA,1.86,NA,FALSE,NA,FALSE
1677,NA,0.2,NA,1.75,NA,FALSE,NA,FALSE
1678,NA,0.31,NA,1.76,NA,FALSE,NA,FALSE
1679,NA,NA,NA,1.97,NA,NA,NA,FALSE
1680,NA,NA,NA,1.78,NA,NA,NA,FALSE
1681,NA,NA,NA,2.17,NA,NA,NA,FALSE
1682,NA,NA,NA,1.67,NA,NA,NA,FALSE
1683,NA,NA,NA,1.31,NA,NA,NA,FALSE
1684,NA,NA,NA,1.75,NA,NA,NA,FALSE
1685,NA,NA,NA,1.53,NA,NA,NA,FALSE
