tree,n_missing_total,n_missing_1980_on,n_outliers_total
CSD01A_raw,202,3,0
CSD01B_raw,185,3,0
CSD02A_raw,140,3,1
CSD02B_raw,170,3,1
CSD03A_raw,258,3,1
CSD03B_raw,250,3,1
CSD04A_raw,62,3,2
CSD04C_raw,115,3,0
CSD05A_raw,107,3,3
CSD05B_raw,85,3,0
CSD06A_raw,148,3,0
CSD06B_raw,160,3,2
CSD07A_raw,75,3,8
CSD07B_raw,96,3,6
CSD08A_raw,250,3,0
CSD08B_raw,256,3,0
CSD09A_raw,245,3,0
CSD09B_raw,239,3,0
CSD10A_raw,68,3,2
CSD10B_raw,65,3,0
CSD11B_raw,46,3,9
CSD11D_raw,59,3,1
CSD12B_raw,43,3,6
CSD12C_raw,125,3,3
CSD13A_raw,10,3,9
CSD13B_raw,24,3,5
CSD14A_raw,170,3,0
CSD14B_raw,143,3,1
CSD15A_raw,180,3,4
CSD15B_raw,176,3,1
CSD16A_raw,167,3,0
CSD16B_raw,179,3,0
CSD17A_raw,72,3,3
CSD17B_raw,60,3,1
CSD18A_raw,43,3,2
CSD18B_raw,8,3,2
CSD19A_raw,3,3,3
CSD19B_raw,23,3,3
CSD20A_raw,63,3,0
CSD20B_raw,76,3,0
