tree,n_missing_total,n_missing_1980_on,n_outliers_total
022011_raw,268,45,1
022012_raw,268,45,3
022021_raw,300,45,0
022022_raw,293,45,0
022031_raw,107,45,6
022032_raw,91,45,3
022041_raw,170,45,2
022042_raw,188,45,0
022051_raw,125,45,4
022052_raw,113,45,5
022061_raw,278,45,0
022062_raw,270,45,0
022071_raw,309,45,1
022072_raw,271,45,0
022081_raw,278,45,0
022082_raw,280,45,0
022091_raw,271,45,1
022092_raw,267,45,0
022101_raw,281,45,0
022102_raw,274,45,1
022111_raw,279,45,0
022112_raw,271,45,0
022121_raw,176,45,1
022122_raw,177,45,0
022131_raw,262,45,2
022132_raw,248,45,2
022141_raw,151,45,4
022142_raw,149,45,5
022151_raw,151,45,3
022152_raw,151,45,2
022161_raw,54,45,7
022162_raw,53,45,4
