tree,n_missing_total,n_missing_1980_on,n_outliers_total
HLL099_raw,3801,45,0
HLL359_raw,3766,45,1
HLL254_raw,3708,45,2
HLL294_raw,3691,45,0
HLL020_raw,3732,45,3
HLL443_raw,3776,45,3
HLL683_raw,3841,45,1
HLL695_raw,3850,45,5
HLL712_raw,3755,45,2
HLL423_raw,3749,45,4
HLL508_raw,3779,45,0
HLL479_raw,3771,45,0
HLL597_raw,3815,45,2
HLL571_raw,3694,45,3
HLL593_raw,3806,45,0
HLL702_raw,3835,45,0
HLL393_raw,3818,45,0
HLL528_raw,3830,45,0
HLL467_raw,3808,45,0
HLL106_raw,3705,45,1
HLL376_raw,3701,45,5
HLL517_raw,3776,45,0
