age_CE,281091_raw,281092_raw,281101_raw,281102_raw,281111_raw,281112_raw,281121_raw,281122_raw,281131_raw,281132_raw,281141_raw,281142_raw,281151_raw,281152_raw,281161_raw,281162_raw,281171_raw,281172_raw,281191_raw,281192_raw,281201_raw,281202_raw,281091_raw_outlier_flag,281092_raw_outlier_flag,281101_raw_outlier_flag,281102_raw_outlier_flag,281111_raw_outlier_flag,281112_raw_outlier_flag,281121_raw_outlier_flag,281122_raw_outlier_flag,281131_raw_outlier_flag,281132_raw_outlier_flag,281141_raw_outlier_flag,281142_raw_outlier_flag,281151_raw_outlier_flag,281152_raw_outlier_flag,281161_raw_outlier_flag,281162_raw_outlier_flag,281171_raw_outlier_flag,281172_raw_outlier_flag,281191_raw_outlier_flag,281192_raw_outlier_flag,281201_raw_outlier_flag,281202_raw_outlier_flag
1810,NA,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,1.79,1.92,1.5,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1811,NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,NA,1.98,2.26,1.72,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1812,NA,NA,NA,1.46,NA,NA,NA,NA,1.71,NA,NA,NA,1.67,1.99,1.45,1.9,0.89,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1813,NA,NA,NA,1.71,NA,NA,NA,NA,1.69,NA,NA,NA,2.01,2.35,1.73,2.04,1.12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1814,NA,NA,NA,1.85,NA,NA,NA,NA,1.99,NA,NA,NA,2.01,2.52,2.01,2.29,1.12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1815,NA,NA,NA,2.01,NA,NA,4.1,NA,1.13,NA,NA,NA,1.5,2.06,1.72,1.92,1.08,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1816,NA,NA,NA,1.94,NA,NA,3.81,NA,2.3,NA,NA,NA,1.83,2.63,1.54,1.82,1.05,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1817,NA,NA,NA,1.62,NA,NA,2.79,NA,1.6,NA,NA,NA,1.35,1.85,1.27,1.42,0.82,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1818,NA,NA,NA,1.85,NA,NA,3.32,NA,1.5,NA,NA,NA,1.31,2.09,1.28,1.54,0.79,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1819,NA,NA,NA,1.58,NA,NA,4.31,NA,2.07,NA,NA,NA,1.74,2.07,1.87,1.77,1.12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1820,NA,NA,NA,1.89,NA,NA,3.55,NA,1.93,NA,NA,NA,1.5,1.85,1.89,1.62,0.87,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1821,NA,NA,NA,1.98,NA,NA,3.91,NA,1.63,1.28,NA,NA,1.22,2.23,1.59,1.54,0.79,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1822,NA,NA,NA,1.62,NA,NA,3.34,NA,1.96,1.68,NA,NA,1.49,1.98,1.79,1.79,1.25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1823,NA,NA,NA,1.42,NA,NA,3.02,3.87,1.44,1.12,NA,NA,1.23,1.63,1.6,1.42,0.74,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
1824,NA,NA,NA,1.3,NA,NA,3.42,3.62,1.13,1.09,NA,NA,1.28,1.3,1.59,1.05,0.59,NA,NA,2.34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1825,NA,NA,NA,1.51,NA,NA,4.23,3.28,1.5,1.73,NA,NA,1.72,1.96,2.27,1.74,0.74,NA,NA,2.93,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA
1826,NA,NA,NA,1.62,NA,2.85,3.86,4.2,1.38,2.04,NA,NA,1.85,1.89,2.82,2.24,1.11,NA,NA,2.86,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1827,NA,NA,NA,1.34,NA,2.51,3.35,3.22,1,1.82,NA,NA,1.71,1.53,2.03,1.62,0.8,NA,NA,2.12,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
1828,NA,NA,NA,0.92,NA,2.4,3.12,2.92,0.86,1.43,NA,NA,1.26,1.36,1.83,1.39,0.57,NA,NA,2.25,3.47,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA
1829,NA,NA,NA,1.29,NA,2.32,3.08,2.77,1.38,1.6,NA,NA,1.46,1.47,2.1,1.33,0.68,NA,NA,2.08,3.22,2.86,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE
1830,NA,NA,NA,1.08,NA,2,2.84,2.49,0.99,1.17,NA,NA,1.06,1.08,1.67,1.3,0.66,NA,NA,1.54,2.59,2.33,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1831,NA,2.07,0.72,0.72,NA,1.49,1.54,1.64,0.91,1.05,NA,NA,0.77,1.07,1.18,0.93,0.46,NA,NA,1.14,1.48,1.78,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1832,NA,2.82,1.14,1.16,NA,2.63,2.68,2.52,1.05,1.95,NA,NA,1.04,1.47,1.54,1.09,0.64,NA,NA,1.14,2.63,2.38,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1833,NA,2.42,1.14,1.39,NA,2.39,2.92,2.55,1.15,1.58,NA,NA,0.99,1.37,1.54,1.28,0.82,NA,NA,1.71,3.04,2.92,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE
1834,NA,2.26,0.98,1.29,NA,2.46,2.64,2.04,1.32,1.63,NA,NA,0.91,1.2,1.62,1.36,0.71,NA,NA,2.1,2.72,2.46,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1835,3.08,2.22,1.05,1.34,NA,2.22,2.26,1.9,1.37,1.31,NA,NA,0.83,1.05,1.47,1.27,0.7,NA,NA,1.81,2.13,1.86,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1836,2.95,2.7,0.91,1.32,NA,2.51,2.65,2.11,1.75,1.74,NA,NA,0.95,1.33,1.48,1.19,0.8,NA,NA,2.1,2.54,2.24,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1837,2.84,2.57,0.97,1.32,NA,2.37,2.35,1.84,1.86,2.17,NA,NA,0.88,1.17,1.67,1.15,0.77,NA,NA,2.07,2.67,1.99,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1838,2.93,2.55,1.2,1.37,NA,1.87,2.5,2.24,1.95,2.3,NA,NA,1.04,1.12,1.63,1.22,0.96,NA,NA,2.05,3.02,2.34,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1839,2.89,2.54,1.1,1.26,NA,2.15,2.85,2.36,2.55,2.2,NA,NA,0.87,1.1,1.78,1.32,0.79,NA,NA,1.89,2.57,2.21,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1840,2.1,1.87,0.92,1.12,NA,1.54,1.92,1.73,1.63,1.82,NA,NA,0.83,1.14,1.4,1.08,0.69,NA,NA,1.45,2.24,1.88,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1841,2.58,1.98,0.86,0.97,NA,1.56,2.27,1.94,1.57,2.08,NA,NA,0.94,1.08,1.59,1.02,0.77,NA,NA,1.53,2.01,2.14,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1842,1.83,1.38,0.67,0.65,NA,0.93,1.31,1.24,0.97,1.44,NA,NA,0.57,0.68,1.13,0.79,0.46,NA,0.92,0.59,1.26,1.07,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1843,2.13,1.54,0.69,0.86,NA,1.19,1.43,1.52,1.01,1.27,NA,NA,0.65,0.71,0.86,0.75,0.63,NA,1.06,0.72,1.34,1.43,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1844,1.96,1.82,0.77,1.08,NA,1.24,1.31,1.59,1.31,1.64,NA,NA,0.6,1.03,0.88,0.84,0.57,NA,1.17,0.96,1.6,1.57,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1845,1.96,1.93,0.79,0.96,NA,1.64,1.76,1.84,1.36,2.02,NA,NA,0.73,1.17,1.04,1.2,0.55,NA,1.29,1.03,1.69,1.79,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1846,2.08,1.89,0.84,1.1,NA,1.77,1.41,1.9,1.68,2.21,NA,NA,0.87,1.07,0.98,1.27,0.64,NA,1.51,1.45,2.18,2.15,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1847,1.72,1.22,0.56,0.74,NA,1.15,1.04,1.14,0.84,1.36,NA,NA,0.62,0.68,0.63,0.78,0.51,NA,0.7,0.92,1.19,1.21,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1848,2.32,2.03,0.73,1.14,NA,1.46,1.61,1.35,1.45,1.93,NA,NA,0.9,1.17,0.93,1.09,0.85,NA,1.04,1.71,1.66,1.59,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1849,2.11,2.16,0.87,1.12,NA,1.57,1.48,1.28,1.36,1.85,NA,NA,0.71,1.07,0.96,1,0.85,NA,0.93,1.18,1.31,1.54,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1850,2.34,2.06,1.07,1.13,NA,1.51,1.44,0.99,1.73,2.18,NA,NA,0.91,1.16,0.99,1.08,0.77,NA,1.2,1.11,1.11,1.33,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1851,2.63,2.01,1.31,1.26,NA,1.68,1.72,1.15,1.89,2.16,NA,NA,1.01,1.35,1.35,1.58,0.85,NA,1.13,1.18,1.66,1.67,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1852,2.24,1.92,1.02,1,NA,1.43,1,0.77,1.63,1.75,NA,NA,0.82,1.08,1.46,1.81,0.83,NA,1.05,1.1,1.4,1.46,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1853,2.54,2.4,1.11,1.26,NA,1.4,1.13,0.86,1.81,2.05,1.44,NA,0.96,1.44,1.45,1.54,0.78,NA,1.21,1.22,1.65,1.38,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1854,2.38,2.05,1.03,1.12,NA,1.27,1.3,1.19,2.04,2.48,1.42,NA,0.91,1.31,1.53,1.41,0.81,NA,1.14,1.22,1.52,1.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1855,2.42,2.01,1.33,1.31,NA,1.43,1.56,1.39,2.28,2.81,1.53,NA,1.11,1.34,1.83,1.48,0.85,NA,1.02,1.3,1.87,1.59,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1856,2.11,2.17,1.08,1.13,NA,1.48,1.73,1.41,2.15,2.81,1.42,NA,1.09,1.29,1.97,1.44,0.8,NA,0.98,1.48,2.19,1.45,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1857,2.63,2.26,1.34,1.22,NA,1.81,1.84,1.8,3.06,3.58,1.86,2.46,1.24,1.44,1.64,2.1,0.96,NA,1.41,1.78,2.88,1.85,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1858,2.58,2.2,1.51,1.24,NA,1.63,2.25,2.04,2.51,3.12,1.61,2.52,1.13,1.72,2.28,2.13,0.83,NA,1.38,2.02,1.85,1.64,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1859,1.9,1.57,1.06,0.95,NA,1.16,1.5,1.31,2.15,2.59,1.32,1.8,0.85,1.47,1.24,1.96,0.64,NA,1.1,1.45,1.14,1.22,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1860,1.92,2.27,1.15,1.05,NA,1.29,1.6,1.56,1.97,2.92,1.54,1.71,1.01,1.58,1.97,2.08,0.72,NA,1.02,1.34,0.9,1.27,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1861,2.21,2.1,1.14,0.96,NA,1.36,1.94,1.74,2.25,3.18,1.68,2.22,1.13,1.74,2.28,2.27,0.73,1.52,1.09,1.5,1.9,1.57,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.92,1.84,1.01,0.88,NA,0.96,1.28,1.43,1.9,2.71,1.22,1.75,0.83,1.27,1.44,1.74,0.46,0.85,0.96,1.27,1.53,1.2,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.94,1.88,0.98,0.96,NA,1.2,1.21,1.45,2.47,3.01,1.25,1.6,0.94,1.05,1.58,1.88,0.73,0.99,0.99,1.27,1.54,1.36,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.98,1.91,0.97,0.99,NA,1.31,1.17,1.12,1.98,2.39,1.12,1.4,1.06,1.37,1.71,1.7,0.55,1.02,0.76,1.2,1.25,1.02,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.83,1.48,0.88,0.81,NA,1.05,1.1,1.16,1.64,2.28,0.78,1.01,0.76,1.13,1.41,1.38,0.55,0.94,0.62,0.93,0.86,0.71,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,2.23,1.65,0.99,0.85,NA,1.43,1.27,1.24,1.78,2.23,1.19,1.59,1.04,1.33,1.39,1.53,0.74,0.96,0.43,1.34,0.99,1.13,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,1.9,1.74,0.81,0.77,1.18,1.13,1.29,1.15,1.86,2.72,1.07,1.63,0.82,0.91,1.27,1.23,0.67,0.8,0.41,1.2,1.17,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,1.93,1.68,0.88,1.04,1.28,1.15,1.4,1.4,2.42,2.78,1.54,1.73,0.89,1.18,1.4,1.53,0.97,0.97,0.49,1.29,1.36,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.27,1.03,0.61,0.5,0.89,0.66,0.77,0.75,0.99,1.15,0.64,0.73,0.46,0.73,0.79,0.72,0.58,0.61,0.24,0.74,0.62,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,1.74,1.83,0.77,0.84,1.33,0.84,1.1,0.99,1.62,2.09,0.96,1.09,0.86,1.19,1.34,1.35,0.78,0.92,0.4,1.09,0.98,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.7,1.75,0.71,0.89,1.05,0.86,1.01,1.03,1.71,2.31,1.12,0.91,0.76,1.08,0.71,0.94,0.65,0.61,0.34,1.07,1,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.44,1.58,0.78,0.97,1.25,0.81,0.78,0.69,1.34,1.81,0.77,0.87,0.7,1.22,0.37,0.78,0.56,0.83,0.35,0.91,0.83,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.54,1.7,0.69,1.05,1.29,0.88,0.91,0.8,1.42,1.91,0.98,1.24,0.79,1.34,0.34,0.82,0.5,0.93,0.48,0.98,1.06,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
