tree,n_missing_total,n_missing_1980_on,n_outliers_total
ID15a_D_raw,134,9,1
ID15b_D_raw,146,11,0
ID17a_L_raw,74,8,4
ID17b_L_raw,74,8,1
ID19a_L_raw,137,8,0
ID19b_L_raw,116,8,0
ID1a_D_raw,18,18,3
ID23a_L_raw,89,8,1
ID23b_L_raw,87,9,0
ID25a_L_raw,152,9,0
ID25b_L_raw,139,10,0
ID27a_L_raw,88,15,0
ID27b_L_raw,104,25,0
ID29a_D_raw,108,11,1
ID31a_D_raw,49,16,1
ID35a_U_raw,104,10,0
ID35b_U_raw,89,11,0
ID37a_L_raw,29,13,3
ID37b_L_raw,16,12,2
ID393a_L_raw,167,8,0
ID393b_L_raw,168,8,0
ID395a_D_raw,127,13,0
ID395b_D_raw,140,9,1
ID397a_D_raw,131,13,0
ID399a_L_raw,109,9,0
ID39a_D_raw,109,12,0
ID39b_D_raw,106,11,1
ID3a_D_raw,73,11,0
ID3b_D_raw,67,11,0
ID401a_S_raw,78,13,2
ID407b_L_raw,81,9,1
ID411a_D_raw,63,9,1
ID411b_D_raw,66,9,1
ID413a_L_raw,119,13,0
ID413b_L_raw,119,12,0
ID415b_L_raw,117,12,1
ID417a_D_raw,136,13,2
ID417b_D_raw,138,13,1
ID419a_L_raw,92,13,0
ID419b_L_raw,92,13,2
ID41a_L_raw,80,8,3
ID41b_L_raw,74,14,0
ID423a_D_raw,103,13,1
ID423b_D_raw,103,13,1
ID425a_L_raw,130,8,1
ID425b_L_raw,127,10,1
ID427a_L_raw,149,8,0
ID427b_L_raw,151,9,2
ID429b_L_raw,141,8,1
ID431a_U_raw,137,15,1
ID431b_U_raw,132,11,0
ID433a_D_raw,86,11,0
ID437a_L_raw,93,8,1
ID437b_L_raw,111,8,0
ID439a_L_raw,133,10,1
ID43a_L_raw,102,9,4
ID43b_L_raw,115,12,1
ID441a_D_raw,48,11,0
ID441b_D_raw,50,13,1
ID443a_D_raw,110,10,0
ID443b_D_raw,114,11,0
ID445a_L_raw,124,8,2
ID447a_L_raw,153,8,0
ID447b_L_raw,154,8,0
ID449a_D_raw,124,12,0
ID449b_D_raw,125,12,1
ID451a_L_raw,115,9,0
ID451b_L_raw,124,12,0
ID455a_D_raw,67,13,2
ID457a_D_raw,88,13,1
ID45a_L_raw,119,8,1
ID461a_L_raw,123,8,0
ID461b_L_raw,125,10,2
ID465b_L_raw,98,16,0
ID467a_L_raw,84,8,1
ID467b_L_raw,84,8,1
ID469a_L_raw,84,8,1
ID469b_L_raw,83,8,0
ID471a_L_raw,57,8,3
ID473a_L_raw,135,8,1
ID475a_D_raw,110,12,0
ID475b_D_raw,110,12,0
ID477a_L_raw,128,10,0
ID477b_L_raw,125,8,1
ID47a_D_raw,48,12,1
ID47b_D_raw,56,11,2
ID49a_L_raw,9,8,3
ID49b_L_raw,21,9,0
ID53a_L_raw,107,8,0
ID53b_L_raw,110,8,0
ID5b_L_raw,86,8,0
ID63a_L_raw,89,8,0
ID63b_L_raw,112,14,0
ID65a_D_raw,96,30,0
ID65b_D_raw,56,14,0
ID67a_L_raw,41,8,2
ID67b_L_raw,57,8,1
ID69a_L_raw,121,8,0
ID69b_L_raw,105,8,0
ID71a_D_raw,127,10,0
ID71b_D_raw,138,11,0
ID73a_L_raw,106,10,0
ID73b_L_raw,115,8,0
ID77a_L_raw,128,8,1
ID77b_L_raw,87,8,2
ID7a_L_raw,88,8,0
