tree,n_missing_total,n_missing_1980_on,n_outliers_total
PNC01A_raw,239,12,1
PNC01B_raw,265,12,0
PNC02A_raw,246,12,0
PNC02B_raw,283,12,1
PNC03A_raw,171,12,1
PNC03B_raw,204,12,0
PNC04A_raw,276,12,1
PNC04B_raw,268,12,1
PNC05A_raw,213,12,1
PNC05B_raw,221,12,1
PNC06A_raw,195,12,3
PNC06B_raw,243,12,2
PNC07A_raw,152,12,1
PNC07B_raw,157,12,3
PNC08A_raw,122,12,2
PNC08B_raw,162,12,2
PNC09A_raw,300,12,1
PNC09B_raw,373,12,1
PNC10A_raw,70,12,3
PNC10B_raw,187,12,1
PNC11A_raw,181,18,3
PNC11B_raw,190,21,2
PNC12A_raw,198,12,1
PNC12B_raw,196,12,1
PNC13A_raw,239,12,0
PNC13B_raw,116,12,2
PNC14A_raw,154,12,3
PNC14B_raw,240,12,0
PNC15A_raw,141,45,0
PNC15B_raw,291,45,1
PNC15C_raw,274,45,0
PNC16A_raw,30,12,0
PNC16B_raw,91,12,0
PNC17A_raw,185,12,0
PNC17B_raw,214,12,0
PNC18A_raw,93,12,1
PNC18B_raw,120,12,1
PNC19A_raw,215,12,0
PNC19B_raw,253,12,0
PNC20A_raw,151,12,1
PNC20B_raw,145,12,1
PNC21A_raw,302,12,2
PNC21B_raw,78,12,6
PNC22A_raw,170,12,4
PNC22B_raw,140,12,3
PNC23A_raw,195,12,0
PNC24A_raw,166,12,1
PNC24B_raw,170,12,0
PNC25A_raw,182,12,2
PNC25B_raw,252,12,0
PNC26A_raw,226,12,1
PNC26B_raw,229,12,1
PNC27A_raw,151,12,2
PNC27B_raw,180,12,2
PNC28A_raw,82,12,0
PNC28B_raw,66,12,0
PNC29A_raw,114,12,1
PNC29B_raw,113,12,1
PNC30A_raw,204,12,0
PNC30B_raw,180,12,4
PNC31A_raw,21,12,3
PNC31B_raw,12,12,5
PNC32A_raw,369,12,0
PNC32B_raw,313,12,1
PNC32C_raw,306,12,0
