"","years","Tag","Ring_width(mm)"
"2663",1930,"RB730329",0.325
"2664",1930,"RB730330",0.341
"2665",1930,"RB730331",NA
"2666",1930,"RB730332",NA
"2667",1930,"RB730333",0.51
"2668",1930,"RB730343",0.573
"2669",1931,"RB493001",0.452
"2670",1931,"RB493004",NA
"2671",1931,"RB493005",0.72
"2672",1931,"RB493007",NA
"2673",1931,"RB493010",NA
"2674",1931,"RB493011",0.332
"2675",1931,"RB493012",0.17
"2676",1931,"RB493013",0.679
"2677",1931,"RB493014",0.963
"2678",1931,"RB493015",0.591
"2679",1931,"RB493016",0.471
"2680",1931,"RB493017",0.496
"2681",1931,"RB493018",0.604
"2682",1931,"RB493042",0.32
"2683",1931,"RB557702",NA
"2684",1931,"RB557703",NA
"2685",1931,"RB557704",NA
"2686",1931,"RB557705",NA
"2687",1931,"RB557710",1.291
"2688",1931,"RB557711",NA
"2689",1931,"RB557714",NA
"2690",1931,"RB557715",NA
"2691",1931,"RB557716",NA
"2692",1931,"RB557718",NA
"2693",1931,"RB557719",NA
"2694",1931,"RB557724",NA
"2695",1931,"RB557729",NA
"2696",1931,"RB561406",0.778
"2697",1931,"RB561412",0.442
"2698",1931,"RB561417",0.58
"2699",1931,"RB561418",0.58
"2700",1931,"RB561420",NA
"2701",1931,"RB561424",0.389
"2702",1931,"RB561425",0.256
"2703",1931,"RB561426",1.392
"2704",1931,"RB561427",NA
"2705",1931,"RB561439",0.23
"2706",1931,"RB561446",1.543
"2707",1931,"RB564902",NA
"2708",1931,"RB564908",NA
"2709",1931,"RB564913",NA
"2710",1931,"RB564916",NA
"2711",1931,"RB564917",0.625
"2712",1931,"RB564918",NA
"2713",1931,"RB564920",NA
"2714",1931,"RB564922",NA
"2715",1931,"RB564924",NA
"2716",1931,"RB564925",NA
"2717",1931,"RB564928",NA
"2718",1931,"RB564929",NA
"2719",1931,"JB564930",NA
"2720",1931,"RB622802",NA
"2721",1931,"RB622804",NA
"2722",1931,"RB622806",NA
"2723",1931,"RB622807",NA
"2724",1931,"RB622810",NA
"2725",1931,"RB622812",NA
"2726",1931,"RB622814",NA
"2727",1931,"RB622818",NA
"2728",1931,"RB622819",NA
"2729",1931,"RB622821",NA
"2730",1931,"RB622822",NA
"2731",1931,"RB622824",NA
"2732",1931,"RB622826",NA
"2733",1931,"RB622829",NA
"2734",1931,"RB622831",NA
"2735",1931,"RB689003",NA
"2736",1931,"RB689007",NA
"2737",1931,"RB689009",NA
"2738",1931,"RB689010",NA
"2739",1931,"RB689020",NA
"2740",1931,"RB689022",NA
"2741",1931,"RB689025",NA
"2742",1931,"RB689029",NA
"2743",1931,"RB689030",NA
"2744",1931,"RB689031",NA
"2745",1931,"RB689034",0.89
"2746",1931,"RB689036",2.152
"2747",1931,"RB730317",0.942
"2748",1931,"RB730320",0.975
"2749",1931,"RB730323",NA
"2750",1931,"RG730324",0.489
"2751",1931,"RB730325",NA
"2752",1931,"RB730326",0.736
"2753",1931,"RB730327",0.521
"2754",1931,"RB730328",0.408
"2755",1931,"RB730329",0.552
"2756",1931,"RB730330",0.625
"2757",1931,"RB730331",1.72
"2758",1931,"RB730332",NA
"2759",1931,"RB730333",0.682
"2760",1931,"RB730343",0.711
"2761",1932,"RB493001",0.284
"2762",1932,"RB493004",NA
"2763",1932,"RB493005",0.525
"2764",1932,"RB493007",NA
"2765",1932,"RB493010",NA
"2766",1932,"RB493011",0.298
"2767",1932,"RB493012",0.152
"2768",1932,"RB493013",0.192
"2769",1932,"RB493014",1.793
"2770",1932,"RB493015",1.298
"2771",1932,"RB493016",0.35
"2772",1932,"RB493017",0.358
"2773",1932,"RB493018",0.428
"2774",1932,"RB493042",0.143
"2775",1932,"RB557702",NA
"2776",1932,"RB557703",NA
"2777",1932,"RB557704",NA
"2778",1932,"RB557705",NA
"2779",1932,"RB557710",0.73
"2780",1932,"RB557711",NA
"2781",1932,"RB557714",NA
"2782",1932,"RB557715",NA
"2783",1932,"RB557716",NA
"2784",1932,"RB557718",NA
"2785",1932,"RB557719",NA
"2786",1932,"RB557724",NA
"2787",1932,"RB557729",NA
"2788",1932,"RB561406",0.885
"2789",1932,"RB561412",0.607
"2790",1932,"RB561417",0.613
"2791",1932,"RB561418",0.697
"2792",1932,"RB561420",NA
"2793",1932,"RB561424",0.406
"2794",1932,"RB561425",0.226
"2795",1932,"RB561426",1.438
"2796",1932,"RB561427",NA
"2797",1932,"RB561439",0.315
"2798",1932,"RB561446",1.342
"2799",1932,"RB564902",NA
"2800",1932,"RB564908",NA
"2801",1932,"RB564913",NA
"2802",1932,"RB564916",NA
"2803",1932,"RB564917",0.916
"2804",1932,"RB564918",NA
"2805",1932,"RB564920",NA
"2806",1932,"RB564922",NA
"2807",1932,"RB564924",NA
"2808",1932,"RB564925",NA
"2809",1932,"RB564928",NA
"2810",1932,"RB564929",NA
"2811",1932,"JB564930",NA
"2812",1932,"RB622802",NA
"2813",1932,"RB622804",NA
"2814",1932,"RB622806",NA
"2815",1932,"RB622807",NA
"2816",1932,"RB622810",NA
"2817",1932,"RB622812",NA
"2818",1932,"RB622814",NA
"2819",1932,"RB622818",NA
"2820",1932,"RB622819",NA
"2821",1932,"RB622821",NA
"2822",1932,"RB622822",NA
"2823",1932,"RB622824",NA
"2824",1932,"RB622826",NA
"2825",1932,"RB622829",NA
"2826",1932,"RB622831",NA
"2827",1932,"RB689003",NA
"2828",1932,"RB689007",NA
"2829",1932,"RB689009",NA
"2830",1932,"RB689010",NA
"2831",1932,"RB689020",NA
"2832",1932,"RB689022",NA
"2833",1932,"RB689025",NA
"2834",1932,"RB689029",1.717
"2835",1932,"RB689030",NA
"2836",1932,"RB689031",NA
"2837",1932,"RB689034",0.586
"2838",1932,"RB689036",1.832
"2839",1932,"RB730317",0.649
"2840",1932,"RB730320",0.923
"2841",1932,"RB730323",NA
"2842",1932,"RG730324",2.509
"2843",1932,"RB730325",1.2
"2844",1932,"RB730326",1.361
"2845",1932,"RB730327",0.742
"2846",1932,"RB730328",0.385
"2847",1932,"RB730329",0.651
"2848",1932,"RB730330",0.326
"2849",1932,"RB730331",1.905
"2850",1932,"RB730332",2.545
"2851",1932,"RB730333",3.918
"2852",1932,"RB730343",0.917
"2853",1933,"RB493001",0.382
"2854",1933,"RB493004",NA
"2855",1933,"RB493005",0.217
"2856",1933,"RB493007",NA
"2857",1933,"RB493010",NA
"2858",1933,"RB493011",0.098
"2859",1933,"RB493012",0.123
"2860",1933,"RB493013",0.059
"2861",1933,"RB493014",1.705
"2862",1933,"RB493015",0.71
"2863",1933,"RB493016",0.198
"2864",1933,"RB493017",0.378
"2865",1933,"RB493018",0.159
"2866",1933,"RB493042",0.41
"2867",1933,"RB557702",NA
"2868",1933,"RB557703",NA
"2869",1933,"RB557704",NA
"2870",1933,"RB557705",NA
"2871",1933,"RB557710",0.914
"2872",1933,"RB557711",NA
"2873",1933,"RB557714",NA
"2874",1933,"RB557715",NA
"2875",1933,"RB557716",NA
"2876",1933,"RB557718",NA
"2877",1933,"RB557719",1.298
"2878",1933,"RB557724",NA
"2879",1933,"RB557729",2.554
"2880",1933,"RB561406",1.134
"2881",1933,"RB561412",0.345
"2882",1933,"RB561417",0.441
"2883",1933,"RB561418",0.366
"2884",1933,"RB561420",NA
"2885",1933,"RB561424",0.405
"2886",1933,"RB561425",0.387
"2887",1933,"RB561426",1.496
"2888",1933,"RB561427",NA
"2889",1933,"RB561439",0.166
"2890",1933,"RB561446",1.19
"2891",1933,"RB564902",NA
"2892",1933,"RB564908",NA
"2893",1933,"RB564913",NA
"2894",1933,"RB564916",NA
"2895",1933,"RB564917",0.971
"2896",1933,"RB564918",NA
"2897",1933,"RB564920",NA
"2898",1933,"RB564922",NA
"2899",1933,"RB564924",NA
"2900",1933,"RB564925",NA
"2901",1933,"RB564928",NA
"2902",1933,"RB564929",NA
"2903",1933,"JB564930",NA
"2904",1933,"RB622802",NA
"2905",1933,"RB622804",NA
"2906",1933,"RB622806",NA
"2907",1933,"RB622807",NA
"2908",1933,"RB622810",NA
"2909",1933,"RB622812",NA
"2910",1933,"RB622814",NA
"2911",1933,"RB622818",NA
"2912",1933,"RB622819",NA
"2913",1933,"RB622821",NA
"2914",1933,"RB622822",NA
"2915",1933,"RB622824",NA
"2916",1933,"RB622826",NA
"2917",1933,"RB622829",NA
"2918",1933,"RB622831",NA
"2919",1933,"RB689003",NA
"2920",1933,"RB689007",NA
"2921",1933,"RB689009",NA
"2922",1933,"RB689010",NA
"2923",1933,"RB689020",NA
"2924",1933,"RB689022",NA
"2925",1933,"RB689025",NA
"2926",1933,"RB689029",1.924
"2927",1933,"RB689030",NA
"2928",1933,"RB689031",NA
"2929",1933,"RB689034",0.605
"2930",1933,"RB689036",0.206
"2931",1933,"RB730317",0.904
"2932",1933,"RB730320",0.76
"2933",1933,"RB730323",NA
"2934",1933,"RG730324",0.844
"2935",1933,"RB730325",1.167
"2936",1933,"RB730326",0.927
"2937",1933,"RB730327",0.508
"2938",1933,"RB730328",0.831
"2939",1933,"RB730329",0.559
"2940",1933,"RB730330",0.998
"2941",1933,"RB730331",1.957
"2942",1933,"RB730332",2.217
"2943",1933,"RB730333",1.871
"2944",1933,"RB730343",0.843
"2945",1934,"RB493001",0.505
"2946",1934,"RB493004",NA
"2947",1934,"RB493005",0.455
"2948",1934,"RB493007",NA
"2949",1934,"RB493010",NA
"2950",1934,"RB493011",0.448
"2951",1934,"RB493012",0.402
"2952",1934,"RB493013",0.412
"2953",1934,"RB493014",1.152
"2954",1934,"RB493015",0.367
"2955",1934,"RB493016",0.377
"2956",1934,"RB493017",0.784
"2957",1934,"RB493018",0.673
"2958",1934,"RB493042",0.508
"2959",1934,"RB557702",NA
"2960",1934,"RB557703",NA
"2961",1934,"RB557704",NA
"2962",1934,"RB557705",NA
"2963",1934,"RB557710",3.676
"2964",1934,"RB557711",NA
"2965",1934,"RB557714",NA
"2966",1934,"RB557715",NA
"2967",1934,"RB557716",NA
"2968",1934,"RB557718",NA
"2969",1934,"RB557719",2.218
"2970",1934,"RB557724",NA
"2971",1934,"RB557729",5.252
"2972",1934,"RB561406",0.701
"2973",1934,"RB561412",0.159
"2974",1934,"RB561417",0.268
"2975",1934,"RB561418",0.205
"2976",1934,"RB561420",NA
"2977",1934,"RB561424",0.086
"2978",1934,"RB561425",0.225
"2979",1934,"RB561426",0.937
"2980",1934,"RB561427",NA
"2981",1934,"RB561439",0.069
"2982",1934,"RB561446",0.99
"2983",1934,"RB564902",NA
"2984",1934,"RB564908",NA
"2985",1934,"RB564913",NA
"2986",1934,"RB564916",NA
"2987",1934,"RB564917",0.989
"2988",1934,"RB564918",NA
"2989",1934,"RB564920",NA
"2990",1934,"RB564922",NA
"2991",1934,"RB564924",NA
"2992",1934,"RB564925",NA
"2993",1934,"RB564928",NA
"2994",1934,"RB564929",NA
"2995",1934,"JB564930",NA
"2996",1934,"RB622802",NA
"2997",1934,"RB622804",NA
"2998",1934,"RB622806",NA
"2999",1934,"RB622807",NA
"3000",1934,"RB622810",NA
"3001",1934,"RB622812",NA
"3002",1934,"RB622814",NA
"3003",1934,"RB622818",NA
"3004",1934,"RB622819",NA
"3005",1934,"RB622821",NA
"3006",1934,"RB622822",NA
"3007",1934,"RB622824",NA
"3008",1934,"RB622826",NA
"3009",1934,"RB622829",NA
"3010",1934,"RB622831",NA
"3011",1934,"RB689003",NA
"3012",1934,"RB689007",NA
"3013",1934,"RB689009",NA
"3014",1934,"RB689010",NA
"3015",1934,"RB689020",NA
"3016",1934,"RB689022",NA
"3017",1934,"RB689025",NA
"3018",1934,"RB689029",0.988
"3019",1934,"RB689030",NA
"3020",1934,"RB689031",NA
"3021",1934,"RB689034",1.416
"3022",1934,"RB689036",1.464
"3023",1934,"RB730317",1.342
"3024",1934,"RB730320",1.266
"3025",1934,"RB730323",NA
"3026",1934,"RG730324",0.905
"3027",1934,"RB730325",1.022
"3028",1934,"RB730326",1.238
"3029",1934,"RB730327",0.789
"3030",1934,"RB730328",0.778
"3031",1934,"RB730329",0.544
"3032",1934,"RB730330",1.002
"3033",1934,"RB730331",2.067
"3034",1934,"RB730332",1.415
"3035",1934,"RB730333",1.185
"3036",1934,"RB730343",1.106
"3037",1935,"RB493001",0.344
"3038",1935,"RB493004",NA
"3039",1935,"RB493005",0.639
"3040",1935,"RB493007",NA
"3041",1935,"RB493010",NA
"3042",1935,"RB493011",0.507
"3043",1935,"RB493012",0.645
"3044",1935,"RB493013",0.494
"3045",1935,"RB493014",1.032
"3046",1935,"RB493015",0.529
"3047",1935,"RB493016",0.446
"3048",1935,"RB493017",0.738
"3049",1935,"RB493018",0.47
"3050",1935,"RB493042",1.06
"3051",1935,"RB557702",NA
"3052",1935,"RB557703",NA
"3053",1935,"RB557704",NA
"3054",1935,"RB557705",NA
"3055",1935,"RB557710",3.345
"3056",1935,"RB557711",NA
"3057",1935,"RB557714",NA
"3058",1935,"RB557715",NA
"3059",1935,"RB557716",NA
"3060",1935,"RB557718",NA
"3061",1935,"RB557719",2.334
"3062",1935,"RB557724",NA
"3063",1935,"RB557729",5.532
"3064",1935,"RB561406",0.314
"3065",1935,"RB561412",0.282
"3066",1935,"RB561417",0.324
"3067",1935,"RB561418",0.331
"3068",1935,"RB561420",NA
"3069",1935,"RB561424",0.393
"3070",1935,"RB561425",0.186
"3071",1935,"RB561426",0.944
"3072",1935,"RB561427",NA
"3073",1935,"RB561439",0.242
"3074",1935,"RB561446",0.949
"3075",1935,"RB564902",NA
"3076",1935,"RB564908",NA
"3077",1935,"RB564913",NA
"3078",1935,"RB564916",NA
"3079",1935,"RB564917",1.348
"3080",1935,"RB564918",NA
"3081",1935,"RB564920",NA
"3082",1935,"RB564922",NA
"3083",1935,"RB564924",NA
"3084",1935,"RB564925",NA
"3085",1935,"RB564928",NA
"3086",1935,"RB564929",NA
"3087",1935,"JB564930",NA
"3088",1935,"RB622802",NA
"3089",1935,"RB622804",NA
"3090",1935,"RB622806",NA
"3091",1935,"RB622807",NA
"3092",1935,"RB622810",NA
"3093",1935,"RB622812",NA
"3094",1935,"RB622814",NA
"3095",1935,"RB622818",NA
"3096",1935,"RB622819",NA
"3097",1935,"RB622821",NA
"3098",1935,"RB622822",NA
"3099",1935,"RB622824",NA
"3100",1935,"RB622826",NA
"3101",1935,"RB622829",NA
"3102",1935,"RB622831",NA
"3103",1935,"RB689003",NA
"3104",1935,"RB689007",NA
"3105",1935,"RB689009",NA
"3106",1935,"RB689010",NA
"3107",1935,"RB689020",NA
"3108",1935,"RB689022",NA
"3109",1935,"RB689025",NA
"3110",1935,"RB689029",0.968
"3111",1935,"RB689030",NA
"3112",1935,"RB689031",NA
"3113",1935,"RB689034",0.812
"3114",1935,"RB689036",2.98
"3115",1935,"RB730317",0.884
"3116",1935,"RB730320",0.99
"3117",1935,"RB730323",NA
"3118",1935,"RG730324",0.644
"3119",1935,"RB730325",0.998
"3120",1935,"RB730326",0.979
"3121",1935,"RB730327",0.313
"3122",1935,"RB730328",0.923
"3123",1935,"RB730329",0.634
"3124",1935,"RB730330",0.754
"3125",1935,"RB730331",1.93
"3126",1935,"RB730332",0.272
"3127",1935,"RB730333",1.002
"3128",1935,"RB730343",1.133
"3129",1936,"RB493001",0.398
"3130",1936,"RB493004",NA
"3131",1936,"RB493005",0.741
"3132",1936,"RB493007",NA
"3133",1936,"RB493010",NA
"3134",1936,"RB493011",0.601
"3135",1936,"RB493012",1.123
"3136",1936,"RB493013",0.584
"3137",1936,"RB493014",3.23
"3138",1936,"RB493015",1.773
"3139",1936,"RB493016",0.37
"3140",1936,"RB493017",0.548
"3141",1936,"RB493018",0.272
"3142",1936,"RB493042",0.453
"3143",1936,"RB557702",NA
"3144",1936,"RB557703",NA
"3145",1936,"RB557704",NA
"3146",1936,"RB557705",3.058
"3147",1936,"RB557710",5.021
"3148",1936,"RB557711",4.631
"3149",1936,"RB557714",5.171
"3150",1936,"RB557715",NA
"3151",1936,"RB557716",NA
"3152",1936,"RB557718",NA
"3153",1936,"RB557719",2.438
"3154",1936,"RB557724",NA
"3155",1936,"RB557729",4.046
"3156",1936,"RB561406",0.607
"3157",1936,"RB561412",0.37
"3158",1936,"RB561417",0.496
"3159",1936,"RB561418",0.525
"3160",1936,"RB561420",NA
"3161",1936,"RB561424",0.453
"3162",1936,"RB561425",0.263
"3163",1936,"RB561426",1.038
"3164",1936,"RB561427",NA
"3165",1936,"RB561439",0.214
"3166",1936,"RB561446",1.086
"3167",1936,"RB564902",NA
"3168",1936,"RB564908",NA
"3169",1936,"RB564913",NA
"3170",1936,"RB564916",NA
"3171",1936,"RB564917",1.088
"3172",1936,"RB564918",NA
"3173",1936,"RB564920",NA
"3174",1936,"RB564922",NA
"3175",1936,"RB564924",NA
"3176",1936,"RB564925",NA
"3177",1936,"RB564928",NA
"3178",1936,"RB564929",NA
"3179",1936,"JB564930",NA
"3180",1936,"RB622802",NA
"3181",1936,"RB622804",NA
"3182",1936,"RB622806",NA
"3183",1936,"RB622807",NA
"3184",1936,"RB622810",NA
"3185",1936,"RB622812",NA
"3186",1936,"RB622814",NA
"3187",1936,"RB622818",NA
"3188",1936,"RB622819",2.088
"3189",1936,"RB622821",NA
"3190",1936,"RB622822",NA
"3191",1936,"RB622824",NA
"3192",1936,"RB622826",NA
"3193",1936,"RB622829",NA
"3194",1936,"RB622831",NA
"3195",1936,"RB689003",NA
"3196",1936,"RB689007",NA
"3197",1936,"RB689009",NA
"3198",1936,"RB689010",NA
"3199",1936,"RB689020",NA
"3200",1936,"RB689022",NA
"3201",1936,"RB689025",NA
"3202",1936,"RB689029",1.294
"3203",1936,"RB689030",NA
"3204",1936,"RB689031",NA
"3205",1936,"RB689034",0.603
"3206",1936,"RB689036",2.665
"3207",1936,"RB730317",0.804
"3208",1936,"RB730320",0.886
"3209",1936,"RB730323",NA
"3210",1936,"RG730324",1.265
"3211",1936,"RB730325",1.877
"3212",1936,"RB730326",1.25
"3213",1936,"RB730327",0.213
"3214",1936,"RB730328",0.546
"3215",1936,"RB730329",0.126
"3216",1936,"RB730330",0.133
"3217",1936,"RB730331",0.251
"3218",1936,"RB730332",0.311
"3219",1936,"RB730333",2.468
"3220",1936,"RB730343",0.854
"3221",1937,"RB493001",0.469
"3222",1937,"RB493004",NA
"3223",1937,"RB493005",0.443
"3224",1937,"RB493007",NA
"3225",1937,"RB493010",NA
"3226",1937,"RB493011",0.284
"3227",1937,"RB493012",0.821
"3228",1937,"RB493013",0.649
"3229",1937,"RB493014",1.591
"3230",1937,"RB493015",0.557
"3231",1937,"RB493016",0.357
"3232",1937,"RB493017",0.412
"3233",1937,"RB493018",0.261
"3234",1937,"RB493042",1.111
"3235",1937,"RB557702",NA
"3236",1937,"RB557703",NA
"3237",1937,"RB557704",6.038
"3238",1937,"RB557705",3.313
"3239",1937,"RB557710",4.865
"3240",1937,"RB557711",4.76
"3241",1937,"RB557714",4.604
"3242",1937,"RB557715",4.348
"3243",1937,"RB557716",NA
"3244",1937,"RB557718",NA
"3245",1937,"RB557719",2.445
"3246",1937,"RB557724",NA
"3247",1937,"RB557729",3.347
"3248",1937,"RB561406",0.496
"3249",1937,"RB561412",0.296
"3250",1937,"RB561417",0.383
"3251",1937,"RB561418",0.27
"3252",1937,"RB561420",NA
"3253",1937,"RB561424",0.132
"3254",1937,"RB561425",0.348
"3255",1937,"RB561426",1.727
"3256",1937,"RB561427",NA
"3257",1937,"RB561439",0.244
"3258",1937,"RB561446",0.373
"3259",1937,"RB564902",NA
"3260",1937,"RB564908",NA
"3261",1937,"RB564913",NA
"3262",1937,"RB564916",NA
"3263",1937,"RB564917",1.155
"3264",1937,"RB564918",NA
"3265",1937,"RB564920",NA
"3266",1937,"RB564922",NA
"3267",1937,"RB564924",NA
"3268",1937,"RB564925",NA
"3269",1937,"RB564928",NA
"3270",1937,"RB564929",NA
"3271",1937,"JB564930",NA
"3272",1937,"RB622802",NA
"3273",1937,"RB622804",NA
"3274",1937,"RB622806",NA
"3275",1937,"RB622807",NA
"3276",1937,"RB622810",NA
"3277",1937,"RB622812",NA
"3278",1937,"RB622814",NA
"3279",1937,"RB622818",NA
"3280",1937,"RB622819",4.271
"3281",1937,"RB622821",NA
"3282",1937,"RB622822",NA
"3283",1937,"RB622824",NA
"3284",1937,"RB622826",NA
"3285",1937,"RB622829",NA
"3286",1937,"RB622831",NA
"3287",1937,"RB689003",NA
"3288",1937,"RB689007",NA
"3289",1937,"RB689009",NA
"3290",1937,"RB689010",NA
"3291",1937,"RB689020",NA
"3292",1937,"RB689022",NA
"3293",1937,"RB689025",NA
"3294",1937,"RB689029",0.637
"3295",1937,"RB689030",NA
"3296",1937,"RB689031",NA
"3297",1937,"RB689034",0.838
"3298",1937,"RB689036",1.417
"3299",1937,"RB730317",1.227
"3300",1937,"RB730320",1.266
"3301",1937,"RB730323",1.388
"3302",1937,"RG730324",1.29
"3303",1937,"RB730325",1.219
"3304",1937,"RB730326",1.232
"3305",1937,"RB730327",1.198
"3306",1937,"RB730328",0.86
"3307",1937,"RB730329",0.681
"3308",1937,"RB730330",0.915
"3309",1937,"RB730331",0.968
"3310",1937,"RB730332",1.336
"3311",1937,"RB730333",1.589
"3312",1937,"RB730343",1.282
"3313",1938,"RB493001",0.782
"3314",1938,"RB493004",1.652
"3315",1938,"RB493005",1.662
"3316",1938,"RB493007",1.902
"3317",1938,"RB493010",0.563
"3318",1938,"RB493011",0.512
"3319",1938,"RB493012",1.109
"3320",1938,"RB493013",1.183
"3321",1938,"RB493014",1.674
"3322",1938,"RB493015",0.562
"3323",1938,"RB493016",0.588
"3324",1938,"RB493017",0.75
"3325",1938,"RB493018",0.223
"3326",1938,"RB493042",1.544
"3327",1938,"RB557702",NA
"3328",1938,"RB557703",NA
"3329",1938,"RB557704",3.632
"3330",1938,"RB557705",3.151
"3331",1938,"RB557710",4.78
"3332",1938,"RB557711",4.178
"3333",1938,"RB557714",3.648
"3334",1938,"RB557715",4.218
"3335",1938,"RB557716",3.634
"3336",1938,"RB557718",NA
"3337",1938,"RB557719",2.981
"3338",1938,"RB557724",NA
"3339",1938,"RB557729",2.786
"3340",1938,"RB561406",1.013
"3341",1938,"RB561412",0.518
"3342",1938,"RB561417",1.02
"3343",1938,"RB561418",0.66
"3344",1938,"RB561420",NA
"3345",1938,"RB561424",0.651
"3346",1938,"RB561425",0.475
"3347",1938,"RB561426",1.04
"3348",1938,"RB561427",NA
"3349",1938,"RB561439",0.526
"3350",1938,"RB561446",1.31
"3351",1938,"RB564902",NA
"3352",1938,"RB564908",NA
"3353",1938,"RB564913",NA
"3354",1938,"RB564916",NA
"3355",1938,"RB564917",1.372
"3356",1938,"RB564918",NA
"3357",1938,"RB564920",NA
"3358",1938,"RB564922",NA
"3359",1938,"RB564924",NA
"3360",1938,"RB564925",NA
"3361",1938,"RB564928",NA
"3362",1938,"RB564929",NA
"3363",1938,"JB564930",NA
"3364",1938,"RB622802",NA
"3365",1938,"RB622804",NA
"3366",1938,"RB622806",NA
"3367",1938,"RB622807",NA
"3368",1938,"RB622810",NA
"3369",1938,"RB622812",NA
"3370",1938,"RB622814",NA
"3371",1938,"RB622818",NA
"3372",1938,"RB622819",2.766
"3373",1938,"RB622821",NA
"3374",1938,"RB622822",NA
"3375",1938,"RB622824",NA
"3376",1938,"RB622826",NA
"3377",1938,"RB622829",NA
"3378",1938,"RB622831",NA
"3379",1938,"RB689003",NA
"3380",1938,"RB689007",NA
"3381",1938,"RB689009",NA
"3382",1938,"RB689010",NA
"3383",1938,"RB689020",NA
"3384",1938,"RB689022",NA
"3385",1938,"RB689025",NA
"3386",1938,"RB689029",1.006
"3387",1938,"RB689030",NA
"3388",1938,"RB689031",NA
"3389",1938,"RB689034",1.204
"3390",1938,"RB689036",1.346
"3391",1938,"RB730317",1.827
"3392",1938,"RB730320",1.782
"3393",1938,"RB730323",1.438
"3394",1938,"RG730324",1.517
"3395",1938,"RB730325",1.961
"3396",1938,"RB730326",1.423
"3397",1938,"RB730327",1.333
"3398",1938,"RB730328",2.048
"3399",1938,"RB730329",0.755
"3400",1938,"RB730330",1.269
"3401",1938,"RB730331",1.804
"3402",1938,"RB730332",1.955
"3403",1938,"RB730333",2.273
"3404",1938,"RB730343",1.888
"3405",1939,"RB493001",0.516
"3406",1939,"RB493004",1.01
"3407",1939,"RB493005",1.113
"3408",1939,"RB493007",0.59
"3409",1939,"RB493010",0.53
"3410",1939,"RB493011",0.305
"3411",1939,"RB493012",0.356
"3412",1939,"RB493013",0.365
"3413",1939,"RB493014",0.516
"3414",1939,"RB493015",0.24
"3415",1939,"RB493016",0.288
"3416",1939,"RB493017",0.146
"3417",1939,"RB493018",0.095
"3418",1939,"RB493042",0.485
"3419",1939,"RB557702",NA
"3420",1939,"RB557703",NA
"3421",1939,"RB557704",3.256
"3422",1939,"RB557705",2.477
"3423",1939,"RB557710",3.146
"3424",1939,"RB557711",3.348
"3425",1939,"RB557714",3.009
"3426",1939,"RB557715",2.666
"3427",1939,"RB557716",3.368
"3428",1939,"RB557718",NA
"3429",1939,"RB557719",2.025
"3430",1939,"RB557724",NA
"3431",1939,"RB557729",1.793
"3432",1939,"RB561406",0.287
"3433",1939,"RB561412",0.107
"3434",1939,"RB561417",0.104
"3435",1939,"RB561418",0.262
"3436",1939,"RB561420",NA
"3437",1939,"RB561424",0.248
"3438",1939,"RB561425",0.359
"3439",1939,"RB561426",0.732
"3440",1939,"RB561427",NA
"3441",1939,"RB561439",0.205
"3442",1939,"RB561446",0.796
"3443",1939,"RB564902",NA
"3444",1939,"RB564908",NA
"3445",1939,"RB564913",NA
"3446",1939,"RB564916",NA
"3447",1939,"RB564917",1.004
"3448",1939,"RB564918",NA
"3449",1939,"RB564920",NA
"3450",1939,"RB564922",NA
"3451",1939,"RB564924",NA
"3452",1939,"RB564925",NA
"3453",1939,"RB564928",NA
"3454",1939,"RB564929",NA
"3455",1939,"JB564930",NA
"3456",1939,"RB622802",NA
"3457",1939,"RB622804",NA
"3458",1939,"RB622806",NA
"3459",1939,"RB622807",NA
"3460",1939,"RB622810",NA
"3461",1939,"RB622812",NA
"3462",1939,"RB622814",NA
"3463",1939,"RB622818",NA
"3464",1939,"RB622819",2
"3465",1939,"RB622821",NA
"3466",1939,"RB622822",NA
"3467",1939,"RB622824",NA
"3468",1939,"RB622826",NA
"3469",1939,"RB622829",NA
"3470",1939,"RB622831",NA
"3471",1939,"RB689003",NA
"3472",1939,"RB689007",NA
"3473",1939,"RB689009",NA
"3474",1939,"RB689010",NA
"3475",1939,"RB689020",NA
"3476",1939,"RB689022",NA
"3477",1939,"RB689025",NA
"3478",1939,"RB689029",0.526
"3479",1939,"RB689030",NA
"3480",1939,"RB689031",NA
"3481",1939,"RB689034",1.162
"3482",1939,"RB689036",1.425
"3483",1939,"RB730317",1.765
"3484",1939,"RB730320",1.4
"3485",1939,"RB730323",0.499
"3486",1939,"RG730324",1.833
"3487",1939,"RB730325",1.352
"3488",1939,"RB730326",1.222
"3489",1939,"RB730327",1.381
"3490",1939,"RB730328",1.129
"3491",1939,"RB730329",0.998
"3492",1939,"RB730330",1.536
"3493",1939,"RB730331",2
"3494",1939,"RB730332",1.358
"3495",1939,"RB730333",1.881
"3496",1939,"RB730343",1.574
"3497",1940,"RB493001",0.55
"3498",1940,"RB493004",1.723
"3499",1940,"RB493005",1.412
"3500",1940,"RB493007",1.192
"3501",1940,"RB493010",0.933
"3502",1940,"RB493011",0.791
"3503",1940,"RB493012",0.806
"3504",1940,"RB493013",0.984
"3505",1940,"RB493014",0.847
"3506",1940,"RB493015",0.426
"3507",1940,"RB493016",0.699
"3508",1940,"RB493017",0.647
"3509",1940,"RB493018",0.213
"3510",1940,"RB493042",1.067
