tree,n_missing_total,n_missing_1980_on,n_outliers_total
69-2-3_raw,93,23,1
72-1-4_raw,101,23,0
72-2-3_raw,69,23,1
72-10-16_raw,68,23,0
72-11-1_raw,64,23,1
78-6-3_raw,75,23,0
92-4-7_raw,103,23,0
92-5-4_raw,67,23,0
92-5-5_raw,65,23,1
93-1-1_raw,98,22,0
93-2-4_raw,85,22,0
93-2-5_raw,82,22,0
93-3-6_raw,101,22,0
100-1-1_raw,27,23,0
100-1-2_raw,45,23,0
100-2-4_raw,41,23,1
100-2-9_raw,41,23,3
100-2-10_raw,23,23,0
100-3-3_raw,45,23,0
100-4-2_raw,104,23,0
100-4-3_raw,98,23,0
100-8-4_raw,111,23,0
100-9-1_raw,87,23,0
102-1-3_raw,78,23,0
102-1-6_raw,79,23,0
102-4-1_raw,32,23,0
102-4-3_raw,72,23,1
102-5-2_raw,79,23,0
109-2-2_raw,99,23,0
109-4-5_raw,92,23,0
109-5-4_raw,40,23,0
109-7-2_raw,69,23,0
109-9-6_raw,116,28,0
112-5-1_raw,98,22,0
123-2-1_raw,99,23,0
123-2-2_raw,113,25,0
129-2-3_raw,81,22,0
129-3-2_raw,76,22,0
791-3-4_raw,103,23,0
791-4-2_raw,99,23,0
791-4-5_raw,66,23,0
791-4-8_raw,90,23,0
791-7-1_raw,118,30,0
