tree,n_missing_total,n_missing_1980_on,n_outliers_total
TTH01AAU_raw,135,7,2
TTH01BBU_raw,139,7,4
TTH2AAUn_raw,152,7,0
TTH2BBUn_raw,161,7,2
TTH03AAU_raw,145,7,1
TTH03BBU_raw,135,7,1
TTH06BBU_raw,95,7,3
TTH08BBU_raw,157,7,1
TTH09AAU_raw,216,7,0
TTH10BBU_raw,163,7,3
TTH11AAU_raw,125,7,2
TTH11BBU_raw,7,7,7
TTH13AAU_raw,177,7,1
TTH14AAU_raw,164,7,0
TTH14BBU_raw,190,7,3
TTH15AAU_raw,108,7,2
TTH15BBU_raw,122,7,1
TTH16BBU_raw,153,7,3
TTH17AAU_raw,143,7,4
TTH18AAU_raw,87,7,4
TTH20AAU_raw,182,7,0
TTH20BBU_raw,173,7,1
TTH21BBU_raw,156,7,1
TTH23BBU_raw,161,7,1
TTH24AAU_raw,83,7,5
TTH25AAU_raw,158,7,1
TTH25BBU_raw,138,7,1
TTH26AAU_raw,243,7,0
