tree,n_missing_total,n_missing_1980_on,n_outliers_total
FSM01A_raw,444,19,0
FSM01B_raw,450,23,0
FSM02A_raw,439,19,0
FSM02B_raw,447,19,0
FSM03A_raw,438,18,1
FSM03B_raw,431,19,0
FSM04A_raw,437,19,0
FSM04B_raw,435,19,0
FSM05A_raw,440,20,0
FSM05B_raw,434,16,2
FSM06A_raw,426,16,0
FSM06B_raw,433,16,0
FSM07A_raw,430,16,2
FSM07B_raw,429,19,2
FSM08A_raw,433,18,1
FSM08B_raw,428,18,1
FSM09A_raw,450,16,0
FSM09B_raw,439,16,0
FSM10A_raw,440,19,0
FSM10B_raw,427,16,0
FSM11A_raw,430,19,0
FSM11B_raw,447,19,2
FSM12A_raw,433,16,4
FSM12B_raw,432,16,0
FSM13A_raw,444,19,3
FSM13B_raw,447,19,1
FSM14A_raw,454,16,0
FSM14B_raw,459,16,0
FSM15A_raw,433,17,1
FSM15B_raw,446,16,2
FSM16A_raw,445,16,1
FSM16B_raw,434,16,1
FSM17A_raw,438,19,1
FSM17B_raw,424,16,0
FSM18A_raw,443,19,2
FSM18B_raw,433,19,0
FSM19A_raw,431,16,0
FSM19B_raw,425,16,1
FSM20A_raw,438,19,0
FSM20B_raw,429,16,2
SRH03A_raw,229,45,3
SRH03B_raw,283,45,3
SRH05A_raw,366,45,1
SRH06A_raw,285,45,5
SRH06B_raw,335,45,0
SRH07A_raw,330,45,3
SRH07B_raw,223,45,9
SRH08A_raw,364,45,2
SRH08B_raw,395,45,1
SRH09A_raw,267,45,5
SRH09B_raw,283,45,4
SRH11A_raw,335,45,0
SRH11B_raw,318,45,0
SRH11C_raw,376,45,0
SRH12A_raw,295,45,1
SRH12B_raw,300,45,2
SRH13B_raw,213,45,11
SRH16A_raw,219,45,8
SRH16B_raw,220,45,5
SRH18A_raw,81,39,1
SRH18B_raw,321,38,0
SRH18C_raw,297,45,2
SRH19B_raw,376,38,2
SRH20B_raw,202,38,2
SRH21A_raw,236,38,3
SRH22B_raw,190,38,8
SRH23A_raw,439,38,0
SRH23B_raw,404,38,0
SRH24A_raw,358,38,1
SRH25B_raw,253,45,3
SRH25C_raw,186,38,10
SRH25D_raw,240,38,2
SRH26A_raw,227,38,3
SRH26B_raw,146,38,7
SRH26C_raw,221,38,7
SRH27A_raw,209,38,5
SRH28A_raw,236,38,3
SRH28B_raw,202,45,10
SRH29A_raw,223,38,12
SRH29B_raw,235,38,6
SRH30A_raw,260,38,0
SRH30B_raw,271,38,5
SRH31A_raw,201,38,5
SRH31B_raw,149,38,6
SRH32B_raw,427,45,0
SRH32C_raw,348,38,0
SRH34A_raw,378,38,0
SRH34B_raw,324,38,0
SRH36A_raw,287,45,3
SRH36B_raw,228,39,4
SRH36C_raw,228,38,5
SRH37A_raw,413,45,0
SRH37B_raw,375,45,0
SRH37C_raw,368,38,1
SRM497_raw,334,45,2
SRM499_raw,317,45,3
SRM540A_raw,357,45,3
SRM541_raw,323,45,3
SRM545_raw,324,45,2
SRM546_raw,310,45,1
SRM547_raw,238,45,3
SRM587B_raw,295,45,4
