tree,n_missing_total,n_missing_1980_on,n_outliers_total
PSG01A_raw,1259,32,2
PSG01B_raw,1306,32,1
PSG02A_raw,1250,32,5
PSG02B_raw,1236,32,3
PSG03A_raw,1204,32,2
PSG03B1_raw,1356,45,2
PSG03B2_raw,1491,32,0
PSG04A_raw,1354,32,4
PSG04B_raw,1399,32,5
PSG05A_raw,1161,32,4
PSG05B_raw,1241,32,1
PSG06A_raw,713,45,4
PSG06B_raw,895,45,5
PSG06C1_raw,1499,45,0
PSG06C2A_raw,1116,45,0
PSG07A_raw,1372,32,3
PSG07B_raw,1321,32,5
PSG08A_raw,1581,32,1
PSG08B_raw,1385,32,1
PSG08C_raw,1046,45,4
PSG09A_raw,1305,32,6
PSG09B1_raw,1413,45,1
PSG09B2_raw,1491,32,3
PSG10B_raw,1184,45,6
PSG11A_raw,1511,32,3
PSG11B_raw,1492,32,2
PSG12A_raw,1245,32,7
PSG12B_raw,1581,32,0
PSG13A_raw,1155,32,9
PSG13B_raw,1104,32,11
PSG14A_raw,1429,32,3
PSG14B_raw,1336,32,4
PSG15A_raw,1496,32,1
PSG15B_raw,1395,32,6
PSG16A_raw,1462,32,7
PSG16B_raw,1455,32,4
PSG17A_raw,1216,32,2
PSG17B_raw,1198,32,5
PSG18A_raw,1243,32,10
PSG18B_raw,1279,32,8
PSG19A_raw,1098,32,19
PSG19B_raw,1141,32,8
PSG19C_raw,1171,45,9
PSG20A_raw,1478,32,3
PSG20B_raw,1189,45,8
PSG21A_raw,776,45,16
PSG22A_raw,1311,32,0
PSG22B_raw,1372,32,2
PSG23A_raw,1279,45,6
PSG23B_raw,1166,32,2
PSG24A_raw,1244,32,2
PSG24B1_raw,1538,45,4
PSG24B2_raw,1357,45,1
PSG24B3_raw,1498,39,4
PSG25A1_raw,1551,45,2
PSG25A2_raw,1351,32,4
PSG25B_raw,1266,32,1
PSG26B_raw,1426,32,0
PSG27A_raw,1191,32,5
PSG27B_raw,1495,32,0
PSG28A_raw,1178,32,5
PSG28B_raw,594,32,5
PSG29A_raw,1310,32,6
PSG29B_raw,1288,36,1
PSG30A_raw,1149,32,4
PSG30B_raw,1038,32,2
