tree,n_missing_total,n_missing_1980_on,n_outliers_total
TCT190A_raw,236,37,3
TCT190B_raw,211,37,1
TCT191A_raw,235,37,2
TCT191B_raw,265,37,8
TCT192A_raw,183,37,18
TCT192B_raw,223,37,7
TCT193A_raw,220,38,3
TCT194A_raw,321,38,2
TCT194B_raw,318,37,4
TCT195A_raw,235,37,5
TCT195B_raw,228,37,2
TCT196A_raw,208,37,0
TCT196B_raw,191,37,1
TCT197A_raw,216,37,2
TCT197B_raw,196,37,1
TCT198A_raw,335,37,1
TCT198B_raw,307,37,2
TCT199A_raw,188,37,8
TCT199B_raw,212,37,3
TCT201A_raw,38,38,4
TCT201B_raw,117,38,5
TCT202A_raw,291,37,3
TCT202B_raw,284,37,2
TCT203A_raw,437,37,3
TCT203B_raw,37,37,11
TCT204A_raw,282,37,1
TCT204B_raw,177,37,8
TCT205A_raw,256,37,3
TCT205B_raw,335,38,2
TCT206B_raw,313,42,0
TCT207A_raw,238,37,7
TCT207B_raw,213,37,6
TCT208A_raw,270,37,2
TCT208B_raw,405,37,7
TCT209A_raw,37,37,9
TCT209B_raw,37,37,1
TCT210A_raw,264,37,4
TCT210B_raw,341,37,4
TCT211A_raw,327,37,0
TCT211B_raw,330,37,2
TCT212A_raw,329,37,5
TCT212B_raw,287,37,4
TCT213A_raw,320,37,2
TCT213B_raw,224,37,10
