tree,n_missing_total,n_missing_1980_on,n_outliers_total
043011_raw,297,45,0
043012_raw,297,45,2
043021_raw,257,45,3
043022_raw,297,45,1
043031_raw,287,45,1
043032_raw,287,45,1
043041_raw,277,45,1
043042_raw,287,45,0
043051_raw,197,45,1
043052_raw,187,45,7
043061_raw,117,45,6
043062_raw,117,45,4
043071_raw,167,45,1
043072_raw,167,45,7
043081_raw,107,45,3
043082_raw,117,45,1
043091_raw,79,45,6
043092_raw,97,45,4
043101_raw,237,45,4
043102_raw,326,45,1
043111_raw,327,45,0
043112_raw,311,45,0
043113_raw,337,45,1
043121_raw,69,45,0
043122_raw,147,45,2
043131_raw,196,45,2
043132_raw,227,45,4
043141_raw,60,45,0
