crn,moclim,1956-1990,1956-1990signif,1961-1995,1961-1995signif,1966-2000,1966-2000signif,1971-2005,1971-2005signif,1976-2010,1976-2010signif,1981-2015,1981-2015signif,1986-2020,1986-2020signif
LCUs,prec.curr.apr,-0.030981199,FALSE,-0.152776212,FALSE,-0.13392391,FALSE,0.018917058,FALSE,-0.126337251,FALSE,-0.114473772,FALSE,-0.298608002,FALSE
LCUs,prec.curr.may,-0.34479346,TRUE,-0.402231753,TRUE,-0.360093535,FALSE,-0.204497456,FALSE,-0.112472615,FALSE,-0.1539874,FALSE,-0.189412074,FALSE
LCUs,prec.curr.jun,0.123842336,FALSE,0.034638188,FALSE,-0.048681445,FALSE,-0.069111675,FALSE,-0.115411195,FALSE,-0.129107193,FALSE,-0.353549804,TRUE
LCUs,prec.curr.jul,0.148722154,FALSE,0.237214198,FALSE,0.186644588,FALSE,0.163997766,FALSE,0.039547777,FALSE,0.097730487,FALSE,-0.133693774,FALSE
LCUs,prec.curr.aug,0.085374543,FALSE,0.115349391,FALSE,-0.158805318,FALSE,-0.246346161,FALSE,-0.178839759,FALSE,-0.240699327,FALSE,-0.366510735,TRUE
LCUs,prec.curr.sep,-0.111209266,FALSE,-0.054910625,FALSE,-0.122589653,FALSE,-0.12464665,FALSE,-0.057638546,FALSE,-0.01173563,FALSE,-0.385583724,TRUE
LCUs,temp.prev.jun,-0.032766565,FALSE,0.268104284,FALSE,0.259366601,FALSE,0.360391516,FALSE,0.178919111,FALSE,-0.107864565,FALSE,-0.287484095,FALSE
LCUs,temp.prev.jul,-0.039886998,FALSE,0.208186043,FALSE,0.262661021,FALSE,0.39842355,TRUE,0.232017006,FALSE,-0.074391151,FALSE,-0.313143647,FALSE
LCUs,temp.prev.aug,-0.201937325,FALSE,-0.026679021,FALSE,0.16037398,FALSE,0.386765466,FALSE,0.188606758,FALSE,-0.125386552,FALSE,-0.386287568,TRUE
LCUs,temp.prev.sep,-0.187948486,FALSE,-0.310976629,FALSE,-0.093722732,FALSE,0.009159392,FALSE,0.115488515,FALSE,-0.068123796,FALSE,-0.370634022,TRUE
LCUs,temp.prev.oct,-0.143080798,FALSE,-0.382886884,FALSE,-0.318711825,FALSE,-0.450895761,TRUE,-0.337141558,FALSE,-0.207931506,FALSE,-0.475289813,TRUE
LCUs,temp.prev.nov,0.000385074,FALSE,-0.282495172,FALSE,-0.301635035,FALSE,-0.472988047,TRUE,-0.354336859,TRUE,-0.085363298,FALSE,-0.114916015,FALSE
LCUs,temp.prev.dec,-0.058760216,FALSE,-0.293148899,FALSE,-0.301571212,FALSE,-0.481943472,TRUE,-0.372477618,TRUE,-0.024238211,FALSE,0.261434053,FALSE
LCUs,temp.curr.jan,-0.171414413,FALSE,-0.331753658,FALSE,-0.300653368,FALSE,-0.449963618,FALSE,-0.299896374,FALSE,0.103003594,FALSE,0.341530974,FALSE
LCUs,temp.curr.feb,-0.281285361,FALSE,-0.47801758,TRUE,-0.533549114,TRUE,-0.608515179,TRUE,-0.289031943,FALSE,-0.017632804,FALSE,0.228097028,FALSE
LCUs,temp.curr.mar,-0.508502603,TRUE,-0.421587497,TRUE,-0.434672912,TRUE,-0.486220945,TRUE,-0.117657404,FALSE,0.091683817,FALSE,0.441957544,TRUE
LCUs,temp.curr.apr,-0.243695962,TRUE,-0.137512978,FALSE,-0.218882891,FALSE,-0.291497066,TRUE,-0.382450926,TRUE,-0.384246552,TRUE,-0.026752095,FALSE
LCUs,temp.curr.may,0.072684531,FALSE,0.196100712,FALSE,0.100901324,FALSE,0.233436883,FALSE,0.337379532,FALSE,0.122761846,FALSE,0.047466214,FALSE
LCUs,temp.curr.jun,0.008925993,FALSE,0.182710766,FALSE,0.141009686,FALSE,0.148974787,FALSE,-0.05574428,FALSE,-0.335413204,TRUE,-0.443123123,TRUE
LCUs,temp.curr.jul,-0.007725335,FALSE,0.237013459,FALSE,0.301215311,FALSE,0.453624692,FALSE,0.12250114,FALSE,-0.189004153,FALSE,-0.410495138,TRUE
LCUs,temp.curr.aug,-0.004551184,FALSE,0.207126582,FALSE,0.286374044,FALSE,0.434152512,FALSE,0.097365168,FALSE,-0.202138239,FALSE,-0.361450105,TRUE
LCUs,temp.curr.sep,-0.213483097,FALSE,-0.219035389,FALSE,0.021245647,FALSE,0.151590232,FALSE,0.117658661,FALSE,-0.062899337,FALSE,-0.33544739,FALSE
MLUr,prec.prev.jun,-0.322972069,FALSE,-0.286462023,FALSE,-0.338715286,FALSE,0.038863972,FALSE,0.055646892,FALSE,-0.037619342,FALSE,0.06212727,FALSE
MLUr,prec.prev.jul,0.116117594,FALSE,0.021822697,FALSE,0.028065518,FALSE,0.212323811,FALSE,0.147974706,FALSE,0.12410113,FALSE,0.032781803,FALSE
MLUr,prec.prev.aug,0.075630407,FALSE,0.093588794,FALSE,0.050740707,FALSE,-0.041448915,FALSE,-0.095656741,FALSE,-0.018733868,FALSE,-0.0205496,FALSE
MLUr,prec.prev.sep,-0.109339246,FALSE,-0.040947837,FALSE,-0.092912535,FALSE,0.112486644,FALSE,0.105796277,FALSE,0.087338561,FALSE,0.118181248,FALSE
MLUr,prec.prev.oct,-0.248194444,FALSE,-0.208961419,FALSE,-0.174456438,FALSE,0.108820708,FALSE,0.071587437,FALSE,-0.053875551,FALSE,-0.061329496,FALSE
MLUr,prec.prev.nov,-0.036175171,FALSE,0.047387958,FALSE,0.093158354,FALSE,-0.030554016,FALSE,0.047500515,FALSE,0.120372276,FALSE,0.034207664,FALSE
MLUr,prec.prev.dec,0.061703815,FALSE,0.006509534,FALSE,-0.153480053,FALSE,-0.116455714,FALSE,-0.186058106,FALSE,0.120354257,FALSE,0.238083982,FALSE
MLUr,prec.curr.jan,0.125835192,FALSE,0.084587116,FALSE,-0.063981623,FALSE,-0.103619234,FALSE,-0.147604551,FALSE,-0.003437486,FALSE,0.145274023,FALSE
MLUr,prec.curr.feb,-0.237494031,FALSE,-0.11227375,FALSE,-0.077762716,FALSE,-0.017613001,FALSE,-0.055065443,FALSE,0.024376781,FALSE,0.098748381,FALSE
MLUr,prec.curr.mar,0.103503643,FALSE,0.082158167,FALSE,0.092074705,FALSE,0.238678101,TRUE,0.181081738,FALSE,0.286862337,TRUE,0.219392476,FALSE
MLUr,prec.curr.apr,0.040807168,FALSE,-0.050133002,FALSE,-0.006037826,FALSE,0.066976328,FALSE,0.004805533,FALSE,0.051768582,FALSE,0.084917388,FALSE
MLUr,prec.curr.may,0.201652213,FALSE,0.046096358,FALSE,0.061055222,FALSE,0.01207246,FALSE,0.084346115,FALSE,0.38221978,TRUE,0.350907593,TRUE
MLUr,prec.curr.jun,0.515704015,TRUE,0.438945262,TRUE,0.453746221,TRUE,0.360958832,TRUE,0.33527599,TRUE,0.24301738,TRUE,0.326666929,TRUE
MLUr,prec.curr.jul,0.34207178,FALSE,0.295070753,TRUE,0.27029611,TRUE,0.150610591,FALSE,0.073377452,FALSE,-0.020463884,FALSE,0.061364237,FALSE
MLUr,prec.curr.aug,0.053248669,FALSE,-0.033724455,FALSE,-0.015238339,FALSE,0.162993504,FALSE,0.208528191,FALSE,0.222559657,TRUE,0.235780395,FALSE
MLUr,prec.curr.sep,-0.042857077,FALSE,-0.066284218,FALSE,0.105610992,FALSE,0.022255838,FALSE,-0.057305624,FALSE,-0.198457393,TRUE,-0.200734641,FALSE
MLUr,temp.prev.jun,0.023927832,FALSE,0.022621488,FALSE,-0.056435783,FALSE,-0.092801027,FALSE,-0.241924254,FALSE,0.003668397,FALSE,-0.152419715,FALSE
MLUr,temp.prev.jul,-0.132109642,FALSE,-0.060203419,FALSE,-0.156156129,FALSE,-0.100723283,FALSE,-0.16951926,FALSE,-0.063676927,FALSE,-0.098070092,FALSE
MLUr,temp.prev.aug,-0.120407674,FALSE,-0.03573433,FALSE,-0.102586233,FALSE,-0.124309422,FALSE,-0.142903216,FALSE,-0.088834228,FALSE,-0.220618125,FALSE
MLUr,temp.prev.sep,-0.17403287,FALSE,-0.202669288,FALSE,-0.177941524,FALSE,-0.129223114,FALSE,-0.094281273,FALSE,-0.07397024,FALSE,-0.119444414,FALSE
MLUr,temp.prev.oct,0.011554989,FALSE,-0.040751434,FALSE,0.099024912,FALSE,0.040676586,FALSE,0.085304348,FALSE,-0.158895332,FALSE,-0.132607459,FALSE
MLUr,temp.prev.nov,0.007692767,FALSE,0.011708267,FALSE,0.136614909,FALSE,0.038117889,FALSE,0.049052838,FALSE,-0.253404998,TRUE,-0.256699156,FALSE
MLUr,temp.prev.dec,0.042450325,FALSE,0.016540922,FALSE,0.097252086,FALSE,0.087528548,FALSE,0.143410109,FALSE,-0.057879423,FALSE,0.070365535,FALSE
MLUr,temp.curr.jan,0.105999271,FALSE,0.026683523,FALSE,0.103173829,FALSE,0.102355654,FALSE,0.242244671,FALSE,0.0255614,FALSE,0.137343243,FALSE
MLUr,temp.curr.feb,-0.212332092,FALSE,-0.132803694,FALSE,-0.124164693,FALSE,-0.042141712,FALSE,0.180816818,FALSE,0.092837897,FALSE,0.138788811,FALSE
MLUr,temp.curr.mar,-0.158586884,FALSE,-0.335197608,TRUE,-0.196381717,FALSE,-0.064743652,FALSE,0.185796215,FALSE,0.026402324,FALSE,0.034646353,FALSE
MLUr,temp.curr.apr,0.032853364,FALSE,0.082832546,FALSE,0.095075634,FALSE,0.238345015,FALSE,0.275379914,FALSE,0.155638295,FALSE,0.224969516,FALSE
MLUr,temp.curr.may,-0.059733206,FALSE,-0.022418954,FALSE,-0.157556106,FALSE,-0.029845211,FALSE,0.161464264,FALSE,0.31776274,FALSE,0.318248282,FALSE
MLUr,temp.curr.jun,0.002594281,FALSE,0.030433915,FALSE,-0.069408708,FALSE,-0.097805391,FALSE,-0.072459468,FALSE,0.017796466,FALSE,-0.057772489,FALSE
MLUr,temp.curr.jul,0.086183845,FALSE,-0.079789652,FALSE,-0.144987408,FALSE,-0.219931384,FALSE,-0.215471027,FALSE,0.032047976,FALSE,-0.0552063,FALSE
MLUr,temp.curr.aug,0.198643504,FALSE,0.005891773,FALSE,-0.019436918,FALSE,-0.057974672,FALSE,-0.166616921,FALSE,-0.0273982,FALSE,-0.073924039,FALSE
MLUr,temp.curr.sep,0.005324499,FALSE,-0.111634097,FALSE,0.035037406,FALSE,-0.099278252,FALSE,-0.027529654,FALSE,-0.043816686,FALSE,-0.092801771,FALSE
VMUr,prec.prev.jun,-0.174309316,FALSE,-0.151034656,FALSE,-0.098667566,FALSE,0.056746869,FALSE,0.057624639,FALSE,-0.004631359,FALSE,-0.001089006,FALSE
VMUr,prec.prev.jul,0.030876507,FALSE,-0.044236859,FALSE,-0.031656269,FALSE,0.243033538,FALSE,0.250439629,FALSE,0.350722459,FALSE,0.392102412,TRUE
VMUr,prec.prev.aug,0.19548642,FALSE,0.210897816,FALSE,0.3076863,TRUE,0.200506979,FALSE,0.198233264,FALSE,0.233341836,FALSE,0.060462053,FALSE
VMUr,prec.prev.sep,0.130839305,FALSE,0.097334468,FALSE,-0.041428661,FALSE,0.106263972,FALSE,0.150869717,FALSE,0.160061796,FALSE,0.160486584,FALSE
VMUr,prec.prev.oct,0.100715552,FALSE,0.039612368,FALSE,-0.11731037,FALSE,0.064008045,FALSE,0.093033913,FALSE,-0.016848875,FALSE,-0.059906762,FALSE
VMUr,prec.prev.nov,0.279778165,FALSE,0.415207976,TRUE,0.326440207,FALSE,0.251737484,FALSE,0.252787051,FALSE,0.173229722,FALSE,0.057655879,FALSE
VMUr,prec.prev.dec,0.348617041,TRUE,0.371462635,TRUE,0.263345377,FALSE,0.23271401,FALSE,0.172404959,FALSE,0.154792816,FALSE,0.103495507,FALSE
VMUr,prec.curr.jan,0.170440189,FALSE,0.108245253,FALSE,0.014645385,FALSE,0.031107486,FALSE,0.050391136,FALSE,0.035097397,FALSE,0.216899575,FALSE
VMUr,prec.curr.feb,0.025685438,FALSE,0.081863787,FALSE,0.127173532,FALSE,0.17925912,FALSE,0.173760423,FALSE,0.20634553,FALSE,0.325032852,TRUE
VMUr,prec.curr.mar,0.22696867,FALSE,0.13872382,FALSE,0.246891235,FALSE,0.344852942,TRUE,0.369611992,TRUE,0.320221806,FALSE,0.158263975,FALSE
VMUr,prec.curr.apr,0.192089264,FALSE,0.165457774,FALSE,0.192134888,FALSE,0.252378388,FALSE,0.286446682,FALSE,0.365986,TRUE,0.265263262,TRUE
VMUr,prec.curr.may,0.375326432,TRUE,0.349768424,TRUE,0.273183065,FALSE,0.308049748,TRUE,0.392322294,TRUE,0.546579928,TRUE,0.534308105,TRUE
VMUr,prec.curr.jun,0.465664631,FALSE,0.504157586,TRUE,0.54054071,TRUE,0.436849606,TRUE,0.472073063,TRUE,0.402068215,TRUE,0.255712275,FALSE
VMUr,prec.curr.jul,0.251871702,FALSE,0.132149726,FALSE,0.027185691,FALSE,-0.051053076,FALSE,-0.045154225,FALSE,0.114778063,FALSE,0.015175036,FALSE
VMUr,prec.curr.aug,0.049973873,FALSE,0.018482666,FALSE,0.110836114,FALSE,0.175784136,FALSE,0.168982622,FALSE,0.279522177,FALSE,0.125105589,FALSE
VMUr,prec.curr.sep,-0.082823268,FALSE,0.049451775,FALSE,0.198701715,FALSE,0.090709742,FALSE,0.077764481,FALSE,0.102231204,FALSE,0.045657484,FALSE
VMUr,temp.prev.jun,0.238721815,FALSE,0.191842168,FALSE,0.212697673,FALSE,0.156399901,FALSE,0.181300809,FALSE,0.076214196,FALSE,-0.170843892,FALSE
VMUr,temp.prev.jul,0.093376503,FALSE,0.117962648,FALSE,0.069337119,FALSE,0.095924142,FALSE,0.120828049,FALSE,-0.074413907,FALSE,-0.194998884,FALSE
VMUr,temp.prev.aug,0.162531254,FALSE,0.208311995,FALSE,0.096003829,FALSE,0.037651478,FALSE,0.104198845,FALSE,-0.094549301,FALSE,-0.291004982,FALSE
VMUr,temp.prev.sep,-0.041252123,FALSE,0.092558893,FALSE,0.079134252,FALSE,0.19309498,FALSE,0.207867454,FALSE,-0.058556061,FALSE,-0.194786196,FALSE
VMUr,temp.prev.oct,-0.00978701,FALSE,0.037298536,FALSE,0.053689593,FALSE,-0.016450741,FALSE,-0.02366802,FALSE,-0.254138496,FALSE,-0.164315462,FALSE
VMUr,temp.prev.nov,-0.180230222,FALSE,-0.123028394,FALSE,-0.067420758,FALSE,-0.140901957,FALSE,-0.177821898,FALSE,-0.317634449,FALSE,-0.07609143,FALSE
VMUr,temp.prev.dec,-0.132158255,FALSE,-0.079720169,FALSE,-0.132404379,FALSE,-0.109754976,FALSE,-0.146319351,FALSE,-0.146733409,FALSE,0.134192513,FALSE
VMUr,temp.curr.jan,0.036773196,FALSE,-0.013410133,FALSE,-0.058061389,FALSE,-0.102005475,FALSE,-0.118840776,FALSE,-0.024679394,FALSE,0.153656537,FALSE
VMUr,temp.curr.feb,0.085492084,FALSE,0.171013983,FALSE,-0.015364342,FALSE,-0.124911405,FALSE,-0.144543794,FALSE,0.05016755,FALSE,0.173918262,FALSE
VMUr,temp.curr.mar,0.067369586,FALSE,-0.079687454,FALSE,-0.055724248,FALSE,-0.082363283,FALSE,-0.080541942,FALSE,0.112697878,FALSE,0.16610629,FALSE
VMUr,temp.curr.apr,0.212028119,FALSE,0.261423505,FALSE,0.329828105,TRUE,0.452079671,TRUE,0.50162556,TRUE,0.348858771,FALSE,0.346642582,FALSE
VMUr,temp.curr.may,0.116229294,FALSE,0.153800995,FALSE,0.240733822,FALSE,0.288235406,FALSE,0.313278572,TRUE,0.292147597,TRUE,0.280918163,TRUE
VMUr,temp.curr.jun,0.099401021,FALSE,0.128795064,FALSE,0.136617656,FALSE,0.04249445,FALSE,0.072778919,FALSE,-0.013196722,FALSE,-0.211604485,FALSE
VMUr,temp.curr.jul,0.112866564,FALSE,0.062820707,FALSE,0.082755495,FALSE,0.039260236,FALSE,0.067589767,FALSE,0.005692046,FALSE,-0.142896452,FALSE
VMUr,temp.curr.aug,0.111378698,FALSE,0.042971017,FALSE,0.072898485,FALSE,0.078161723,FALSE,0.092997219,FALSE,-0.004185706,FALSE,-0.16137513,FALSE
VMUr,temp.curr.sep,0.081488417,FALSE,0.078151642,FALSE,0.078853557,FALSE,0.02415688,FALSE,0.118179465,FALSE,-0.084631695,FALSE,-0.227669401,FALSE
