tree,n_missing_total,n_missing_1980_on,n_outliers_total
C9804NE_raw,358,27,1
C9804SE_raw,328,27,1
C9804SE2_raw,337,27,0
C9805N_raw,162,27,3
C9805SW_raw,180,27,1
C9807N_raw,236,27,1
C9807W_raw,251,27,3
C9808W_raw,259,27,5
C9811N_raw,312,27,1
C9811W_raw,248,27,2
C9813N_raw,229,27,1
C9813NE_raw,222,27,1
C9814E_raw,242,27,1
C9814N_raw,262,27,4
C9816S_raw,130,45,2
C9817E_raw,168,27,0
C9817S_raw,212,27,2
C9818E_raw,183,27,0
C9818W_raw,216,27,3
C9821N_raw,219,27,1
C9821NE_raw,224,27,3
C9822NE_raw,218,27,2
C9822NW_raw,229,27,1
C9825N_raw,233,27,4
C9825S_raw,270,27,5
C9827N_raw,186,27,1
C9827W_raw,231,27,1
C9828_raw,256,27,0
C9829S_raw,319,27,1
C9830S_raw,330,45,2
C9830W_raw,314,45,1
C9831SE_raw,177,27,0
C9831W_raw,170,27,1
C9832E_raw,223,27,1
C9832W_raw,224,27,2
