tree,n_missing_total,n_missing_1980_on,n_outliers_total
029011_raw,128,44,3
029012_raw,102,44,6
029021_raw,169,43,3
029022_raw,168,44,1
029031_raw,108,43,1
029032_raw,135,44,2
029041_raw,178,44,1
029042_raw,226,44,0
029051_raw,101,44,7
029052_raw,106,44,5
029061_raw,194,44,4
029062_raw,148,44,3
029071_raw,123,44,1
029072_raw,167,44,3
029081_raw,169,44,1
029082_raw,163,44,3
029091_raw,212,44,4
029092_raw,207,44,3
029101_raw,198,44,2
029102_raw,220,44,2
029111_raw,126,44,4
029112_raw,170,44,2
029121_raw,193,44,2
029122_raw,200,44,5
029131_raw,204,44,1
029132_raw,230,44,0
029141_raw,112,44,0
029142_raw,101,44,2
029151_raw,104,44,2
029152_raw,44,44,1
029161_raw,168,44,4
029162_raw,186,44,5
029171_raw,160,45,1
029172_raw,159,44,2
029181_raw,158,44,3
029182_raw,152,44,3
029191_raw,128,44,4
029192_raw,200,44,4
