age_CE,020011_raw,020012_raw,020021_raw,020022_raw,020031_raw,020032_raw,020041_raw,020042_raw,020051_raw,020052_raw,020061_raw,020062_raw,020071_raw,020072_raw,020081_raw,020082_raw,020011_raw_outlier_flag,020012_raw_outlier_flag,020021_raw_outlier_flag,020022_raw_outlier_flag,020031_raw_outlier_flag,020032_raw_outlier_flag,020041_raw_outlier_flag,020042_raw_outlier_flag,020051_raw_outlier_flag,020052_raw_outlier_flag,020061_raw_outlier_flag,020062_raw_outlier_flag,020071_raw_outlier_flag,020072_raw_outlier_flag,020081_raw_outlier_flag,020082_raw_outlier_flag
1611,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1622,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1627,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1628,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1629,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1630,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1631,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1632,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1633,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1634,NA,NA,NA,NA,0.42,NA,NA,NA,0.93,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1635,NA,NA,NA,NA,0.47,NA,NA,NA,1.17,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1636,NA,NA,NA,NA,0.71,NA,NA,NA,1.58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1637,NA,NA,NA,NA,0.59,NA,NA,NA,1.81,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1638,NA,NA,NA,NA,0.39,NA,NA,NA,1.12,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1639,NA,NA,NA,NA,0.59,NA,NA,NA,1.33,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1640,NA,NA,NA,NA,0.42,NA,NA,NA,1.3,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1641,NA,NA,NA,NA,1.08,NA,NA,NA,2.11,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA
1642,NA,NA,NA,NA,1.16,NA,NA,NA,2.34,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA
1643,NA,NA,NA,NA,0.95,NA,NA,NA,2.31,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA
1644,NA,NA,NA,NA,0.45,NA,NA,NA,1.32,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1645,NA,NA,NA,NA,0.7,NA,NA,NA,1.8,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1646,NA,NA,NA,NA,0.48,NA,NA,NA,1.14,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1647,NA,NA,NA,NA,0.79,NA,NA,NA,1.9,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1648,NA,NA,NA,NA,0.47,NA,NA,NA,2.25,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA
1649,NA,NA,NA,NA,0.79,NA,NA,NA,2.07,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1650,NA,NA,NA,NA,0.68,NA,NA,NA,2.1,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA
1651,NA,NA,NA,NA,0.62,NA,NA,NA,1.75,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1652,NA,NA,NA,NA,0.5,NA,NA,NA,1.19,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1653,NA,NA,NA,NA,0.46,NA,NA,NA,1.12,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1654,NA,NA,NA,NA,0.7,NA,NA,NA,1.87,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1655,NA,NA,NA,NA,0.84,NA,NA,NA,1.64,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1656,NA,NA,NA,NA,0.76,NA,NA,NA,1.22,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1657,NA,NA,NA,NA,0.43,NA,NA,NA,0.71,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1658,NA,NA,NA,NA,0.55,NA,NA,NA,1.1,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1659,NA,NA,NA,NA,0.5,NA,NA,NA,0.92,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1660,NA,NA,NA,NA,0.56,NA,NA,NA,1.15,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1661,NA,NA,NA,NA,0.69,NA,NA,NA,0.92,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1662,NA,NA,NA,NA,0.58,NA,NA,NA,0.87,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1663,NA,NA,NA,NA,0.62,NA,NA,NA,1.67,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1664,NA,NA,NA,NA,0.67,NA,NA,NA,1.35,NA,0.64,0.58,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1665,NA,NA,NA,NA,0.66,NA,NA,NA,1.19,NA,0.72,0.62,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1666,NA,NA,NA,NA,0.41,NA,NA,NA,0.97,NA,0.75,0.45,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1667,NA,NA,NA,NA,0.64,NA,NA,NA,0.98,NA,1.06,0.71,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1668,NA,NA,NA,NA,0.82,NA,NA,NA,1.31,NA,1.06,0.71,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1669,NA,NA,NA,NA,0.61,NA,NA,NA,0.92,NA,0.75,0.54,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1670,NA,NA,NA,NA,0.73,NA,NA,NA,1.21,NA,0.66,0.46,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1671,NA,NA,NA,NA,0.5,NA,NA,NA,0.77,NA,0.4,0.27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1672,NA,NA,NA,NA,0.4,NA,NA,NA,0.54,NA,0.23,0.15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1673,NA,NA,NA,NA,0.26,NA,NA,NA,0.34,NA,0.2,0.19,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1674,NA,NA,NA,NA,0.77,NA,NA,NA,1.34,NA,0.95,0.73,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1675,NA,NA,NA,NA,0.79,NA,NA,NA,1.28,NA,0.89,0.56,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1676,NA,NA,NA,NA,0.82,NA,NA,NA,1.25,NA,0.86,0.67,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1677,NA,NA,NA,NA,0.41,NA,NA,NA,1,NA,0.83,0.64,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1678,NA,NA,NA,NA,0.48,NA,NA,NA,0.66,NA,0.22,0.24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1679,NA,NA,NA,NA,0.49,NA,NA,NA,1.06,NA,0.61,0.51,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1680,NA,NA,NA,NA,0.53,NA,NA,NA,1.11,NA,0.68,0.57,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1681,NA,NA,NA,NA,0.53,NA,NA,NA,1.28,NA,0.64,0.46,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1682,NA,NA,NA,NA,0.44,NA,NA,NA,0.88,NA,0.52,0.33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1683,NA,NA,NA,NA,0.36,NA,NA,NA,1.65,NA,0.64,0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1684,NA,NA,NA,NA,0.66,NA,NA,NA,1.79,NA,0.87,0.53,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1685,NA,NA,NA,NA,0.76,NA,NA,NA,1.62,NA,0.9,0.57,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1686,NA,NA,NA,NA,0.61,NA,NA,NA,0.87,NA,0.4,0.28,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1687,NA,NA,NA,NA,0.7,NA,NA,NA,0.87,NA,0.46,0.33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1688,NA,NA,NA,NA,0.74,NA,NA,NA,1.59,NA,0.79,0.49,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1689,NA,NA,NA,NA,0.5,NA,NA,NA,1.45,NA,0.54,0.34,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1690,NA,NA,NA,NA,0.6,NA,NA,NA,1.16,NA,0.55,0.26,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1691,NA,NA,NA,NA,0.57,NA,NA,NA,0.95,NA,0.39,0.19,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1692,NA,NA,NA,NA,0.43,NA,NA,NA,0.53,NA,0.33,0.14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1693,NA,NA,NA,NA,0.61,NA,NA,NA,1.31,NA,0.62,0.29,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1694,NA,NA,NA,NA,0.77,NA,NA,NA,1.31,NA,0.83,0.42,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
