tree,n_missing_total,n_missing_1980_on,n_outliers_total
BR001a_raw,152,29,17
BR007a_raw,118,30,25
BR005a_raw,155,45,19
BR009b_raw,144,34,13
BR003a_raw,154,34,21
BR010a_raw,135,45,18
BR009a_raw,140,30,16
BR012a_raw,94,29,27
BR002a_raw,144,29,16
BR006a_raw,145,29,12
BR107a_raw,157,45,27
BR004a_raw,139,29,19
BR007b_raw,118,30,22
BR005b_raw,152,42,22
BR001b_raw,178,45,17
BR006b_raw,145,29,11
BR003b_raw,149,29,23
BR011a_raw,181,45,16
BR011b_raw,178,45,18
BR010b_raw,103,29,23
BR002b_raw,142,29,21
BR004b_raw,135,29,18
BR107b_raw,159,45,26
BR012b_raw,98,29,21
BR101a_raw,36,18,21
BR301a_raw,18,18,28
BR401a_raw,25,18,26
BR506a_raw,44,18,15
BR507a_raw,45,18,14
BR508a_raw,44,18,16
