tree,n_missing_total,n_missing_1980_on,n_outliers_total
BJS01A_raw,293,29,2
BJS01B_raw,367,29,2
BJS01C_raw,344,29,3
BJS02A_raw,179,29,7
BJS02C_raw,477,45,1
BJS02B_raw,316,29,1
BJS03A_raw,371,29,4
BJS03B_raw,392,29,2
BJS04A_raw,174,29,3
BJS04B_raw,358,29,3
BJS05A_raw,294,29,2
BJS05B_raw,312,29,1
BJS06A_raw,280,29,11
BJS06B_raw,347,29,2
BJS07A_raw,30,29,7
BJS07B_raw,29,29,5
BJS08A_raw,387,29,2
BJS08B_raw,300,29,2
BJS09A_raw,409,29,0
BJS09B_raw,173,29,14
BJS10A_raw,330,29,1
BJS10B_raw,340,29,0
BJS11A_raw,306,29,0
BJS11B_raw,323,29,0
BJS12A_raw,157,29,5
BJS12B_raw,238,45,5
BJS13_raw,377,29,0
BJS13B_raw,373,29,0
