tree,n_missing_total,n_missing_1980_on,n_outliers_total
LIT01A_raw,358,0,1
LIT01B_raw,361,0,1
LIT02B_raw,370,0,1
LIT03A_raw,366,0,2
LIT04B_raw,352,0,2
LIT05B_raw,349,23,2
LIT06A_raw,359,0,3
LIT07A_raw,385,0,1
LIT07B_raw,386,0,1
LIT09B_raw,395,0,2
LIT10B_raw,364,0,2
LIT10C_raw,408,0,3
LIT11A_raw,346,0,2
LIT11B_raw,316,0,1
LIT12A_raw,362,0,7
LIT12B_raw,361,0,3
LIT12C_raw,364,0,2
LIT13A_raw,341,0,4
LIT13B_raw,358,0,6
LIT13C_raw,339,0,2
LIT13X_raw,0,321,2
LIT15A_raw,361,0,3
LIT15B_raw,337,0,3
LIT15Y_raw,247,282,1
LIT16A_raw,371,0,0
LIT16B_raw,370,0,1
LIT16C_raw,368,0,2
LIT17A_raw,377,0,2
LIT17B_raw,350,0,1
LIT19A_raw,378,0,3
LIT20A_raw,379,0,1
LIT21A_raw,365,0,3
LIT21B_raw,362,0,4
LIT21Y_raw,127,279,2
LIT22A_raw,399,0,0
LIT22B_raw,371,0,0
LIT23A_raw,327,0,1
LIT23B_raw,189,0,2
LIT23C_raw,329,0,2
LIT23Y_raw,25,417,0
LIT23Z_raw,37,343,0
LIT25A_raw,363,0,2
LIT26A_raw,397,0,1
LIT26B_raw,364,0,2
LIT27A_raw,366,0,2
LIT27B_raw,364,0,2
LIT28A_raw,363,0,1
LIT30A_raw,361,0,6
LIT30B_raw,365,0,3
LIT31A_raw,365,0,0
LIT33A_raw,382,0,1
LIT33B_raw,361,0,0
LIT34A_raw,395,0,1
LIT34B_raw,321,0,0
LIT35A_raw,363,0,6
LIT35B_raw,362,0,3
LIT36A_raw,404,0,1
LIT36B_raw,399,0,1
LIT37A_raw,362,0,0
LIT37B_raw,363,0,2
LIT38A_raw,388,0,3
LIT39A_raw,370,0,3
LIT40A_raw,364,22,2
LIT40B_raw,365,0,2
LIT41A_raw,364,0,4
LIT41B_raw,373,0,1
