tree,n_missing_total,n_missing_1980_on,n_outliers_total
MCN01B_raw,237,0,2
MCN03B_raw,64,0,1
MCN04A_raw,74,0,6
MCN04B_raw,13,0,4
MCN04C_raw,14,0,4
MCN05A_raw,195,0,1
MCN05B_raw,195,0,4
MCN06A_raw,47,0,8
MCN06B_raw,49,0,8
MCN07A_raw,57,0,2
MCN07B_raw,41,0,5
MCN07C_raw,76,0,1
MCN09A_raw,173,0,1
MCN09B_raw,133,0,3
MCN10A_raw,107,0,3
MCN10B_raw,74,0,4
MCN11A_raw,75,0,3
MCN11B_raw,101,0,0
MCN11C_raw,111,0,1
MCN12A_raw,59,0,2
MCN12B_raw,56,0,1
MCN15A_raw,89,0,8
MCN16A_raw,195,0,0
MCN16B_raw,217,0,1
MCN16C_raw,225,0,0
MCN18A_raw,159,0,1
MCN19A_raw,81,0,5
MCN19B_raw,108,0,3
MCN20A_raw,103,0,3
MCN20B_raw,102,0,1
MCN21A_raw,95,0,6
MCN21B_raw,111,0,3
MCN22A_raw,153,0,4
MCN22B_raw,164,0,0
MCN23A_raw,55,0,0
MCN23B_raw,111,0,1
MCN24A_raw,81,0,1
MCN24B_raw,54,0,7
MCN26A_raw,68,0,4
MCN26B_raw,120,0,4
MCN27A_raw,102,110,1
MCN27B_raw,170,0,1
MCN28A_raw,90,0,2
MCN28B_raw,0,0,13
