age_CE,MD0201B_raw,MD0202B_raw,MD0203A_raw,MD0204B_raw,MD0205A_raw,MD0207A_raw,MD0208A_raw,MD0209B_raw,MD0210A_raw,MD0211B_raw,MD0212A_raw,MD0213A_raw,MD0214A_raw,MD0215A_raw,MD0216B_raw,MD0217A_raw,MD0218A_raw,MD0219B_raw,MD0220A_raw,MD0221A_raw,MD0222B_raw,MD0223A_raw,MD0224A_raw,MD0225A_raw,MD0227A_raw,MD0201B_raw_outlier_flag,MD0202B_raw_outlier_flag,MD0203A_raw_outlier_flag,MD0204B_raw_outlier_flag,MD0205A_raw_outlier_flag,MD0207A_raw_outlier_flag,MD0208A_raw_outlier_flag,MD0209B_raw_outlier_flag,MD0210A_raw_outlier_flag,MD0211B_raw_outlier_flag,MD0212A_raw_outlier_flag,MD0213A_raw_outlier_flag,MD0214A_raw_outlier_flag,MD0215A_raw_outlier_flag,MD0216B_raw_outlier_flag,MD0217A_raw_outlier_flag,MD0218A_raw_outlier_flag,MD0219B_raw_outlier_flag,MD0220A_raw_outlier_flag,MD0221A_raw_outlier_flag,MD0222B_raw_outlier_flag,MD0223A_raw_outlier_flag,MD0224A_raw_outlier_flag,MD0225A_raw_outlier_flag,MD0227A_raw_outlier_flag
1863,0.72,NA,1.31,1.3,2.43,NA,NA,NA,NA,1.4,NA,1.25,1.48,1.19,1.04,1.07,0.95,0.91,0.21,0.28,0.81,1.25,1.12,0.4,1.87,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.77,NA,1.15,1.07,1.38,NA,NA,NA,NA,0.91,NA,1.36,1.04,0.96,0.56,0.79,0.67,0.8,0.22,0.15,0.71,0.96,0.92,0.22,1.48,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.63,NA,1.07,1.01,2.11,NA,NA,NA,NA,1.63,NA,1,1.28,1.29,0.91,1.06,0.6,1.01,0.22,0.18,0.79,1.32,1.19,0.34,1.77,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.55,NA,0.67,0.84,1.77,NA,NA,NA,NA,1.27,NA,0.78,1.18,1.07,0.9,0.91,0.44,0.73,0.31,0.13,0.76,0.92,0.82,0.27,1.52,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.43,NA,0.6,1.06,1.46,NA,NA,NA,NA,0.99,NA,0.59,1.12,1.07,0.93,0.81,0.47,0.61,0.33,0.09,0.69,0.91,0.8,0.25,1.51,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.68,NA,1.01,0.96,1.5,NA,NA,NA,NA,0.98,NA,0.76,1.04,1.03,0.96,1.03,0.4,0.75,0.4,0.24,0.96,1.12,0.94,0.27,1.29,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.46,NA,0.83,0.6,1.06,NA,NA,NA,NA,0.84,NA,0.77,1.16,0.94,0.85,0.83,0.31,0.54,0.35,0.24,0.68,0.95,0.76,0.28,1.97,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.57,NA,0.66,0.64,0.91,NA,NA,NA,NA,0.81,NA,0.63,1.12,0.78,0.74,0.91,0.26,0.56,0.18,0.3,0.53,0.79,0.6,0.25,2.51,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.23,NA,0.6,0.65,0.97,NA,NA,NA,NA,0.72,NA,0.73,1.15,0.96,0.64,0.8,0.25,0.6,0.2,0.25,0.44,0.83,0.52,0.26,2.16,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.21,NA,0.47,0.92,1.21,NA,NA,NA,NA,0.89,0.34,0.83,1.14,0.94,0.87,1.09,0.28,0.73,0.3,0.31,0.51,0.99,0.89,0.31,1.78,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.31,NA,0.46,1.25,1.26,NA,NA,NA,NA,0.89,0.41,0.84,1.18,1.03,0.78,0.83,0.38,0.71,0.33,0.34,0.63,0.99,0.81,0.37,1.77,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.49,NA,0.32,1.34,1.01,NA,NA,NA,NA,0.9,0.44,0.63,1.02,1.04,0.79,1.04,0.47,0.65,0.37,0.27,0.65,1.05,0.76,0.37,1.47,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.84,NA,0.63,1.36,0.53,NA,NA,NA,NA,0.94,0.5,0.91,0.73,1.08,0.94,1.06,0.51,0.54,0.71,0.33,0.74,1.05,0.83,0.45,1.53,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.69,NA,0.3,0.66,0.37,NA,0.81,NA,NA,0.79,0.36,0.73,0.63,0.72,0.78,0.89,0.23,0.52,0.34,0.17,0.57,0.77,0.51,0.29,1.06,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.99,NA,0.35,0.74,0.41,NA,1.91,NA,NA,0.66,0.61,0.62,0.77,1.05,1.29,1.43,0.12,0.51,0.42,0.16,0.94,0.85,0.7,0.39,1.5,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.85,NA,0.44,0.85,0.57,1.68,1.69,NA,NA,0.91,0.58,0.72,1.34,1.04,1.17,1.19,0.31,0.55,0.49,0.19,0.69,0.98,0.58,0.42,1.4,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.72,NA,0.69,0.95,0.69,1.09,1.36,NA,NA,1.06,0.79,0.77,1.24,1.19,1.11,1.32,0.66,0.67,0.41,0.29,0.65,0.92,0.62,0.39,1.54,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.69,NA,0.31,0.88,0.54,0.86,0.69,NA,NA,0.86,0.58,0.51,1.08,0.88,0.73,1.06,0.52,0.51,0.32,0.18,0.57,0.78,0.47,0.29,1.12,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.77,NA,0.27,1.06,0.62,1.1,1.47,NA,NA,0.63,0.87,0.65,1.12,0.77,0.72,1.26,0.51,0.43,0.54,0.22,0.58,0.98,0.49,0.3,1.3,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.6,NA,0.55,1.28,0.88,1,0.81,NA,NA,1.1,0.74,0.63,1.37,1.12,0.76,1.34,0.65,0.59,0.58,0.19,0.66,0.95,0.49,0.34,1.49,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.9,NA,0.72,1.03,0.61,1.97,1.43,NA,NA,1.1,0.93,0.61,1.05,0.9,0.62,1.3,0.54,0.51,0.54,0.25,0.57,0.91,0.52,0.35,1.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.82,NA,0.75,0.7,0.66,2.29,2.16,NA,NA,1,0.87,0.52,1.03,0.79,0.96,1.28,0.35,0.46,0.39,0.2,0.59,0.86,0.47,0.26,1.05,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.99,NA,1.07,0.52,0.61,1.71,1.82,NA,NA,0.64,0.78,0.27,0.56,0.82,0.74,1.24,0.27,0.5,0.28,0.1,0.61,0.7,0.35,0.18,0.91,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.11,NA,1.41,0.56,1.04,2.04,2.35,NA,NA,1.44,1.15,0.78,1.4,0.96,1.36,1.48,0.77,0.87,0.67,0.15,0.81,1.14,0.45,0.27,1.44,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.77,NA,0.73,0.55,0.64,1.49,1.15,NA,2.65,1.02,1.37,0.54,0.93,0.69,0.75,1.08,0.65,0.53,0.58,0.18,0.49,1.03,0.38,0.24,1.09,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.19,NA,0.49,0.81,0.73,2.07,1.82,NA,3.08,0.7,2.59,0.59,0.87,0.63,0.9,1.28,0.69,0.45,0.6,0.16,0.47,1,0.36,0.16,1.14,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.13,NA,0.59,0.64,0.94,2.27,1.87,NA,2.12,0.63,1.89,0.81,0.9,0.61,1.05,0.9,0.6,0.46,0.58,0.12,0.42,0.78,0.56,0.19,1.25,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.2,NA,0.52,0.58,1.03,2.43,1.88,NA,1.69,0.83,1.87,0.95,0.99,0.62,1.2,1.14,0.69,0.46,0.74,0.18,0.46,0.79,0.61,0.24,1.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.11,NA,0.79,0.56,1.18,2.69,2.33,NA,2.7,0.93,1.58,1.01,1.06,0.69,1.65,1.08,0.8,0.54,0.83,0.34,0.48,0.85,0.46,0.34,1.49,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.07,NA,0.69,0.54,0.98,2.46,1.94,NA,2.12,0.84,1.32,0.83,0.84,0.69,1.39,1.07,1,0.51,0.97,0.47,0.54,1.04,0.53,0.39,1.73,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.01,NA,1,0.85,0.97,2.11,1.71,NA,1.67,0.82,1.16,1.03,0.96,0.81,1.57,1.12,1.17,0.52,1.1,0.47,0.58,1.1,0.68,0.49,1.55,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.82,NA,0.84,0.86,0.85,1.95,1.29,NA,1.51,1,0.99,0.8,1.03,0.88,1.53,1.39,1.16,0.49,0.93,0.52,0.59,1.02,0.54,0.39,1.48,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.17,NA,0.67,0.82,0.87,2.44,1.55,NA,2,0.97,1.45,0.86,0.94,0.91,0.85,1.35,0.98,0.53,0.94,0.62,0.56,1,0.78,0.44,1.15,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.71,NA,0.5,0.73,0.6,2.22,1.22,NA,1.92,0.95,1.8,0.56,0.68,0.68,0.97,1.06,0.59,0.43,0.88,0.43,0.45,0.91,0.65,0.39,1,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.04,NA,0.41,0.59,0.5,3.26,1.56,NA,1.93,0.83,2.04,0.75,0.66,0.65,1.43,1.22,0.46,0.47,0.71,0.38,0.44,0.96,0.66,0.39,1.08,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.2,NA,0.57,0.44,0.59,3.4,2.19,NA,1.41,0.94,1.67,0.76,0.84,0.77,1.47,1.33,0.46,0.55,0.94,0.28,0.5,0.92,0.71,0.44,1.84,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.78,NA,0.5,0.37,0.61,2.12,1.43,NA,1.52,0.72,0.92,0.73,0.59,0.76,1.07,1.15,0.43,0.38,0.9,0.28,0.44,0.79,0.52,0.46,1.36,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.32,NA,0.35,0.39,0.45,2.59,1.94,NA,2.36,0.59,1.52,0.89,0.7,0.7,1.01,0.92,0.51,0.31,1.18,0.43,0.4,0.76,0.62,0.37,1.39,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.09,NA,0.63,0.36,0.72,3.23,2.01,NA,2.16,0.83,1.92,0.78,0.81,0.86,1,1.28,0.66,0.4,1.21,0.32,0.5,0.87,0.52,0.42,2.26,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.1,NA,0.37,0.43,0.5,2.92,1.88,NA,1.84,0.86,1.58,0.94,0.67,0.61,1.02,1.09,0.58,0.38,1.15,0.48,0.49,0.97,0.63,0.4,1.72,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.89,NA,0.2,0.79,0.55,2.88,1.45,NA,1.87,0.8,1.73,1.05,0.55,0.62,0.71,1.29,0.52,0.27,1.25,0.37,0.46,1.08,0.54,0.33,2.14,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.1,NA,0.39,1.3,0.71,3.41,1.71,NA,2.23,0.98,2.69,0.92,0.88,0.85,1.2,1.65,0.57,0.44,1.41,0.49,0.62,1.31,0.76,0.41,2.24,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.07,NA,0.3,1.15,0.46,2.88,1.78,NA,2.03,0.68,2.37,0.94,0.63,0.6,0.91,1.34,0.27,0.27,1.59,0.4,0.62,1.18,0.92,0.33,1.63,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.25,NA,0.3,1.07,0.42,2.63,1.71,NA,1.98,0.65,1.9,0.85,0.39,0.59,0.81,1.48,0.32,0.16,1.52,0.34,0.72,0.84,0.72,0.3,1.17,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.49,NA,0.31,1.24,0.77,3.03,1.97,NA,2.4,0.94,2.23,1.09,0.78,0.68,0.99,1.86,0.42,0.26,1.77,0.38,0.76,0.93,0.81,0.41,1.95,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.06,NA,0.38,1.35,0.75,2.93,1.73,NA,2.34,1.07,2.94,1.2,0.83,0.58,0.85,1.84,0.43,0.39,2.05,0.45,0.58,0.9,0.81,0.31,1.68,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.86,NA,0.18,1.07,0.54,2.3,1.45,NA,1.89,0.87,2.04,0.91,0.61,0.44,0.7,1.29,0.38,0.36,2.44,0.39,0.39,0.75,0.55,0.17,1.43,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.94,NA,0.23,1.38,0.76,2.56,1.67,NA,2.79,0.84,2.46,0.95,0.72,0.82,0.89,1.48,0.45,0.34,2.23,0.59,0.7,1.04,0.73,0.13,1.81,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.12,NA,0.34,1.34,0.92,3.41,1.74,NA,2.87,0.96,2.26,0.94,0.86,0.91,0.98,1.75,0.49,0.43,2.11,0.62,0.79,1.1,0.74,0.23,1.83,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.09,NA,0.28,1.64,0.81,3.29,1.65,NA,2.6,0.82,1.45,0.57,0.85,0.79,1.13,1.88,0.56,0.35,2.26,0.6,0.72,1.17,0.81,0.21,1.59,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.01,NA,0.33,1.52,1.08,2.77,1.5,NA,2.43,1.07,1.44,0.86,0.87,0.82,1.02,2.06,0.56,0.33,2.23,0.57,0.56,1.05,0.71,0.28,1.64,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.05,0.7,0.22,2.02,0.7,3.02,1.85,NA,3.27,1.09,1.62,0.94,0.68,0.79,0.87,1.93,0.51,0.26,2.71,0.72,0.61,1.11,0.81,0.27,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.99,0.83,0.18,1.93,0.74,2.93,1.83,NA,2.41,0.94,1.68,0.9,0.76,0.66,0.97,1.83,0.32,0.27,2.45,0.68,0.59,0.94,0.83,0.26,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.81,0.5,0.22,1.44,0.78,1.98,1.25,NA,1.31,0.74,1.26,0.72,0.48,0.52,0.51,1.64,0.24,0.22,2.03,0.31,0.4,0.7,0.48,0.18,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.83,0.76,0.34,1.62,0.91,2.46,1.73,NA,1.71,0.88,1.71,0.61,0.79,0.81,0.69,2.08,0.27,0.32,2.48,0.58,0.47,0.78,0.74,0.32,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.09,0.68,0.2,1.58,0.71,3.11,1.96,NA,1.62,0.87,1.98,0.75,0.76,0.66,0.87,1.88,0.38,0.3,2.1,0.59,0.38,0.7,0.92,0.3,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.98,0.76,0.19,1.62,0.65,2.65,1.67,NA,1.63,0.96,1.6,0.77,0.77,0.58,0.91,1.69,0.41,0.3,1.85,0.46,0.31,0.63,0.68,0.31,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.69,0.73,0.21,2.12,0.68,2.44,2.06,NA,1.44,0.94,1.63,0.78,0.66,0.66,1.03,1.55,0.38,0.31,2.04,0.49,0.44,0.62,0.73,0.35,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.77,0.66,0.13,1.97,0.47,2.29,1.39,NA,1.58,0.88,1.27,0.58,0.44,0.62,0.59,1.33,0.46,0.22,1.58,0.42,0.3,0.67,0.33,0.24,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.96,0.68,0.28,2.39,0.64,2.4,2.44,NA,2.02,0.88,1.9,0.76,0.76,0.72,1.13,1.66,0.45,0.36,1.74,0.71,0.36,0.86,0.77,0.38,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.95,0.58,0.19,1.41,0.51,2.11,2.37,NA,1.96,1.03,2.18,0.83,0.67,0.61,1.17,1.67,0.37,0.32,1.73,0.52,0.48,1,0.64,0.33,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
