tree,n_missing_total,n_missing_1980_on,n_outliers_total
LIT01A_raw,400,42,1
LIT01B_raw,403,42,1
LIT02B_raw,412,42,1
LIT03A_raw,408,42,2
LIT04B_raw,394,42,2
LIT05B_raw,416,45,2
LIT06A_raw,401,42,3
LIT07A_raw,427,42,1
LIT07B_raw,428,42,1
LIT09B_raw,437,42,2
LIT10B_raw,406,42,2
LIT10C_raw,450,42,3
LIT11A_raw,388,42,2
LIT11B_raw,358,42,1
LIT12A_raw,404,42,7
LIT12B_raw,403,42,3
LIT12C_raw,406,42,2
LIT13A_raw,383,42,4
LIT13B_raw,400,42,6
LIT13C_raw,381,42,2
LIT13X_raw,365,45,2
LIT15A_raw,403,42,3
LIT15B_raw,379,42,3
LIT15Y_raw,573,45,1
LIT16A_raw,413,42,0
LIT16B_raw,412,42,1
LIT16C_raw,410,42,2
LIT17A_raw,419,42,2
LIT17B_raw,392,42,1
LIT19A_raw,420,42,3
LIT20A_raw,421,42,1
LIT21A_raw,407,42,3
LIT21B_raw,404,42,4
LIT21Y_raw,450,45,2
LIT22A_raw,441,42,0
LIT22B_raw,413,42,0
LIT23A_raw,369,42,1
LIT23B_raw,231,42,2
LIT23C_raw,371,42,2
LIT23Y_raw,486,45,0
LIT23Z_raw,424,45,0
LIT25A_raw,405,42,2
LIT26A_raw,439,42,1
LIT26B_raw,406,42,2
LIT27A_raw,408,42,2
LIT27B_raw,406,42,2
LIT28A_raw,405,42,1
LIT30A_raw,403,42,6
LIT30B_raw,407,42,3
LIT31A_raw,407,42,0
LIT33A_raw,424,42,1
LIT33B_raw,403,42,0
LIT34A_raw,437,42,1
LIT34B_raw,363,42,0
LIT35A_raw,405,42,6
LIT35B_raw,404,42,3
LIT36A_raw,446,42,1
LIT36B_raw,441,42,1
LIT37A_raw,404,42,0
LIT37B_raw,405,42,2
LIT38A_raw,430,42,3
LIT39A_raw,412,42,3
LIT40A_raw,430,45,2
LIT40B_raw,407,42,2
LIT41A_raw,406,42,4
LIT41B_raw,415,42,1
