tree,n_missing_total,n_missing_1980_on,n_outliers_total
FRE01A_raw,401,28,5
FRE01B_raw,304,0,13
FRE01C_raw,278,0,13
FRE02A_raw,257,0,13
FRE03A_raw,645,0,1
FRE03B_raw,662,0,0
FRE04A_raw,644,0,6
FRE04B_raw,638,0,3
FRE06A_raw,630,0,0
FRE06B_raw,629,0,3
FRE06C_raw,645,0,5
FRE08A_raw,583,0,0
FRE08B_raw,567,0,1
FRE08C_raw,558,0,0
FRE08Y_raw,291,333,0
FRE08Z_raw,193,333,2
FRE09A_raw,630,0,0
FRE09B_raw,634,0,1
FRE09C_raw,688,0,2
FRE09Y_raw,129,317,6
FRE09Z_raw,353,225,0
FRE11B_raw,665,0,0
FRE11C_raw,677,0,2
FRE14B_raw,642,0,8
FRE15A_raw,437,32,4
FRE15B_raw,650,0,5
FRE16A_raw,645,0,3
FRE16B_raw,540,0,3
FRE19C_raw,619,24,1
FRE20A_raw,642,0,1
FRE20D_raw,600,0,0
FRE21A_raw,586,0,2
FRE21D_raw,568,0,3
FRE21X_raw,434,322,0
FRE23A_raw,644,0,0
FRE23B_raw,636,0,1
FRE24A_raw,436,0,4
FRE24B_raw,479,0,2
FRE24C_raw,644,0,4
FRE26A_raw,637,0,0
FRE28A_raw,647,0,0
FRE28B_raw,646,0,1
FRE29A_raw,634,14,0
FRE29B_raw,641,0,1
FRE30A_raw,636,0,3
FRE30B_raw,617,0,1
FRE31A_raw,613,0,2
FRE31B_raw,631,0,0
FRE32A_raw,614,0,1
FRE33A_raw,657,0,0
FRE33B_raw,615,0,0
FRE34A_raw,617,0,0
FRE34B_raw,583,0,3
FRE34C_raw,577,0,2
FRE34D_raw,638,0,2
FRE34E_raw,588,0,0
FRE34V_raw,0,333,2
FRE34Y_raw,144,333,3
FRE34Z_raw,66,313,3
FRE35B_raw,591,0,0
FRE37A_raw,615,0,3
FRE37B_raw,631,0,1
FRE38B_raw,631,0,1
FRE38C_raw,621,0,4
FRE39A_raw,669,48,0
FRE39D_raw,669,0,1
FRE39W_raw,350,318,0
FRE39X_raw,350,317,1
FRE40B_raw,638,0,2
FRE42A_raw,637,0,3
FRE42B_raw,613,50,0
FRE42Y_raw,242,343,1
FRE43A_raw,500,0,5
FRE43B_raw,643,0,0
FRE45A_raw,642,0,5
FRE45B_raw,645,0,2
