tree,n_missing_total,n_missing_1980_on,n_outliers_total
TPR01D_raw,106,45,1
TPR02A_raw,158,45,1
TPR06A_raw,79,30,2
TPR06B_raw,93,44,3
TPR07A_raw,126,30,1
TPR07B_raw,155,45,0
TPR08A_raw,30,30,4
TPR08B_raw,73,45,1
TPR09A_raw,30,30,4
TPR09B_raw,80,45,3
TPR10A_raw,94,30,1
TPR10B_raw,149,45,1
TPR11A_raw,103,30,1
TPR11B_raw,159,45,0
TPR12A_raw,68,30,1
TPR12B_raw,71,30,0
TPR13A_raw,98,45,2
TPR13B_raw,141,45,0
TPR14A_raw,120,30,0
TPR15A_raw,143,30,0
TPR16A_raw,123,30,0
TPR17A_raw,42,30,2
TPR17B_raw,129,45,0
