age_CE,MWK001_raw,MWK002_raw,MWK003_raw,MWK004_raw,MWK011_raw,MWK021_raw,MWK031_raw,MWK041_raw,MWK042_raw,MWK043_raw,MWK051_raw,MWK052_raw,MWK061_raw,MWK071_raw,MWK072_raw,MWK073_raw,MWK074_raw,MWK075_raw,MWK081_raw,MWK082_raw,MWK083_raw,MWK084_raw,MWK091_raw,MWK092_raw,MWK101_raw,MWK111_raw,MWK112_raw,MWK113_raw,MWK121_raw,MWK131_raw,MWK132_raw,MWK141_raw,MWK151_raw,MWK161_raw,MWK171_raw,MWK181_raw,MWK191_raw,MWK201_raw,MWK211_raw,MWK221_raw,MWK231_raw,MWK241_raw,MWK251_raw,MWK261_raw,MWK271_raw,MWK272_raw,MWK273_raw,MWK281_raw,MWK282_raw,MWK283_raw,MWK284_raw,MWK291_raw,MWK301_raw,MWK311_raw,MWK312_raw,MWK321_raw,MWK331_raw,MWK332_raw,MWK333_raw,MWK341_raw,MWK342_raw,MWK343_raw,MWK344_raw,MWK351_raw,MWK361_raw,MWK362_raw,MWK363_raw,MWK364_raw,MWK365_raw,MWK371_raw,MWK372_raw,MWK373_raw,MWK374_raw,MWK381_raw,MWK391_raw,MWK392_raw,MWK393_raw,MWK394_raw,MWK401_raw,MWK402_raw,MWK403_raw,MWK404_raw,MWK405_raw,MWK406_raw,MWK411_raw,MWK421_raw,MWK422_raw,MWK431_raw,MWK441_raw,MWK442_raw,MWK451_raw,MWK452_raw,MWK453_raw,MWK454_raw,MWK455_raw,MWK461_raw,MWK462_raw,MWK463_raw,MWK471_raw,MWK481_raw,MWK482_raw,MWK483_raw,MWK484_raw,MWK485_raw,MWK486_raw,MWK491_raw,MWK492_raw,MWK493_raw,MWK494_raw,MWK495_raw,MWK496_raw,MWK501_raw,MWK511_raw,MWK512_raw,MWK513_raw,MWK521_raw,MWK522_raw,MWK523_raw,MWK524_raw,MWK525_raw,MWK526_raw,MWK531_raw,MWK541_raw,MWK542_raw,MWK543_raw,MWK544_raw,MWK545_raw,MWK551_raw,MWK552_raw,MWK553_raw,MWK561_raw,MWK562_raw,MWK563_raw,MWK564_raw,MWK565_raw,MWK566_raw,MWK567_raw,MWK571_raw,MWK581_raw,MWK582_raw,MWK583_raw,MWK591_raw,MWK592_raw,MWK593_raw,MWK594_raw,MWK595_raw,MWK601_raw,MWK602_raw,MWK603_raw,MWK604_raw,MWK605_raw,MWK611_raw,MWK612_raw,MWK613_raw,MWK614_raw,MWK615_raw,MWK621_raw,MWK622_raw,MWK631_raw,MWK632_raw,MWK633_raw,MWK634_raw,MWK635_raw,MWK641_raw,MWK642_raw,MWK643_raw,MWK644_raw,MWK645_raw,MWK646_raw,MWK647_raw,MWK648_raw,MWK651_raw,MWK661_raw,MWK662_raw,MWK663_raw,MWK671_raw,MWK672_raw,MWK673_raw,MWK674_raw,MWK675_raw,MWK676_raw,MWK681_raw,MWK682_raw,MWK683_raw,MWK684_raw,MWK685_raw,MWK686_raw,MWK687_raw,MWK688_raw,MWK691_raw,MWK692_raw,MWK693_raw,MWK694_raw,MWK701_raw,MWK702_raw,MWK711_raw,MWK712_raw,MWK713_raw,MWK714_raw,MWK715_raw,MWK716_raw,MWK721_raw,MWK731_raw,MWK732_raw,MWK733_raw,MWK734_raw,MWK735_raw,MWK736_raw,MWK737_raw,MWK738_raw,MWK741_raw,MWK742_raw,MWK743_raw,MWK744_raw,MWK745_raw,MWK746_raw,MWK751_raw,MWK752_raw,MWK753_raw,MWK754_raw,MWK755_raw,MWK756_raw,MWK761_raw,MWK762_raw,MWK763_raw,MWK764_raw,MWK765_raw,MWK771_raw,MWK772_raw,MWK781_raw,MWK791_raw,MWK792_raw,MWK801_raw,MWK811_raw,MWK821_raw,MWK822_raw,MWK831_raw,MWK832_raw,MWK841_raw,MWK842_raw,MWK851_raw,MWK852_raw,MWK861_raw,MWK862_raw,MWK871_raw,MWK872_raw,MWK881_raw,MWK882_raw,MWK891_raw,MWK892_raw,MWK901_raw,MWK902_raw,MWK911_raw,MWK912_raw,MWK921_raw,MWK922_raw,MWK931_raw,MWK941_raw,MWK942_raw,MWK951_raw,MWK952_raw,MWK961_raw,MWK962_raw,MWK963_raw,MWK964_raw,MWK965_raw,MWK971_raw,MWK972_raw,MWK973_raw,MWK974_raw,MWK975_raw,MWK976_raw,MWK977_raw,MWK978_raw,MWK981_raw,MWK982_raw,MWK983_raw,MWK984_raw,MWK985_raw,MWK986_raw,MWK991_raw,MWK992_raw,MWK993_raw,MWK994_raw,MWK995_raw,MWK001_raw_outlier_flag,MWK002_raw_outlier_flag,MWK003_raw_outlier_flag,MWK004_raw_outlier_flag,MWK011_raw_outlier_flag,MWK021_raw_outlier_flag,MWK031_raw_outlier_flag,MWK041_raw_outlier_flag,MWK042_raw_outlier_flag,MWK043_raw_outlier_flag,MWK051_raw_outlier_flag,MWK052_raw_outlier_flag,MWK061_raw_outlier_flag,MWK071_raw_outlier_flag,MWK072_raw_outlier_flag,MWK073_raw_outlier_flag,MWK074_raw_outlier_flag,MWK075_raw_outlier_flag,MWK081_raw_outlier_flag,MWK082_raw_outlier_flag,MWK083_raw_outlier_flag,MWK084_raw_outlier_flag,MWK091_raw_outlier_flag,MWK092_raw_outlier_flag,MWK101_raw_outlier_flag,MWK111_raw_outlier_flag,MWK112_raw_outlier_flag,MWK113_raw_outlier_flag,MWK121_raw_outlier_flag,MWK131_raw_outlier_flag,MWK132_raw_outlier_flag,MWK141_raw_outlier_flag,MWK151_raw_outlier_flag,MWK161_raw_outlier_flag,MWK171_raw_outlier_flag,MWK181_raw_outlier_flag,MWK191_raw_outlier_flag,MWK201_raw_outlier_flag,MWK211_raw_outlier_flag,MWK221_raw_outlier_flag,MWK231_raw_outlier_flag,MWK241_raw_outlier_flag,MWK251_raw_outlier_flag,MWK261_raw_outlier_flag,MWK271_raw_outlier_flag,MWK272_raw_outlier_flag,MWK273_raw_outlier_flag,MWK281_raw_outlier_flag,MWK282_raw_outlier_flag,MWK283_raw_outlier_flag,MWK284_raw_outlier_flag,MWK291_raw_outlier_flag,MWK301_raw_outlier_flag,MWK311_raw_outlier_flag,MWK312_raw_outlier_flag,MWK321_raw_outlier_flag,MWK331_raw_outlier_flag,MWK332_raw_outlier_flag,MWK333_raw_outlier_flag,MWK341_raw_outlier_flag,MWK342_raw_outlier_flag,MWK343_raw_outlier_flag,MWK344_raw_outlier_flag,MWK351_raw_outlier_flag,MWK361_raw_outlier_flag,MWK362_raw_outlier_flag,MWK363_raw_outlier_flag,MWK364_raw_outlier_flag,MWK365_raw_outlier_flag,MWK371_raw_outlier_flag,MWK372_raw_outlier_flag,MWK373_raw_outlier_flag,MWK374_raw_outlier_flag,MWK381_raw_outlier_flag,MWK391_raw_outlier_flag,MWK392_raw_outlier_flag,MWK393_raw_outlier_flag,MWK394_raw_outlier_flag,MWK401_raw_outlier_flag,MWK402_raw_outlier_flag,MWK403_raw_outlier_flag,MWK404_raw_outlier_flag,MWK405_raw_outlier_flag,MWK406_raw_outlier_flag,MWK411_raw_outlier_flag,MWK421_raw_outlier_flag,MWK422_raw_outlier_flag,MWK431_raw_outlier_flag,MWK441_raw_outlier_flag,MWK442_raw_outlier_flag,MWK451_raw_outlier_flag,MWK452_raw_outlier_flag,MWK453_raw_outlier_flag,MWK454_raw_outlier_flag,MWK455_raw_outlier_flag,MWK461_raw_outlier_flag,MWK462_raw_outlier_flag,MWK463_raw_outlier_flag,MWK471_raw_outlier_flag,MWK481_raw_outlier_flag,MWK482_raw_outlier_flag,MWK483_raw_outlier_flag,MWK484_raw_outlier_flag,MWK485_raw_outlier_flag,MWK486_raw_outlier_flag,MWK491_raw_outlier_flag,MWK492_raw_outlier_flag,MWK493_raw_outlier_flag,MWK494_raw_outlier_flag,MWK495_raw_outlier_flag,MWK496_raw_outlier_flag,MWK501_raw_outlier_flag,MWK511_raw_outlier_flag,MWK512_raw_outlier_flag,MWK513_raw_outlier_flag,MWK521_raw_outlier_flag,MWK522_raw_outlier_flag,MWK523_raw_outlier_flag,MWK524_raw_outlier_flag,MWK525_raw_outlier_flag,MWK526_raw_outlier_flag,MWK531_raw_outlier_flag,MWK541_raw_outlier_flag,MWK542_raw_outlier_flag,MWK543_raw_outlier_flag,MWK544_raw_outlier_flag,MWK545_raw_outlier_flag,MWK551_raw_outlier_flag,MWK552_raw_outlier_flag,MWK553_raw_outlier_flag,MWK561_raw_outlier_flag,MWK562_raw_outlier_flag,MWK563_raw_outlier_flag,MWK564_raw_outlier_flag,MWK565_raw_outlier_flag,MWK566_raw_outlier_flag,MWK567_raw_outlier_flag,MWK571_raw_outlier_flag,MWK581_raw_outlier_flag,MWK582_raw_outlier_flag,MWK583_raw_outlier_flag,MWK591_raw_outlier_flag,MWK592_raw_outlier_flag,MWK593_raw_outlier_flag,MWK594_raw_outlier_flag,MWK595_raw_outlier_flag,MWK601_raw_outlier_flag,MWK602_raw_outlier_flag,MWK603_raw_outlier_flag,MWK604_raw_outlier_flag,MWK605_raw_outlier_flag,MWK611_raw_outlier_flag,MWK612_raw_outlier_flag,MWK613_raw_outlier_flag,MWK614_raw_outlier_flag,MWK615_raw_outlier_flag,MWK621_raw_outlier_flag,MWK622_raw_outlier_flag,MWK631_raw_outlier_flag,MWK632_raw_outlier_flag,MWK633_raw_outlier_flag,MWK634_raw_outlier_flag,MWK635_raw_outlier_flag,MWK641_raw_outlier_flag,MWK642_raw_outlier_flag,MWK643_raw_outlier_flag,MWK644_raw_outlier_flag,MWK645_raw_outlier_flag,MWK646_raw_outlier_flag,MWK647_raw_outlier_flag,MWK648_raw_outlier_flag,MWK651_raw_outlier_flag,MWK661_raw_outlier_flag,MWK662_raw_outlier_flag,MWK663_raw_outlier_flag,MWK671_raw_outlier_flag,MWK672_raw_outlier_flag,MWK673_raw_outlier_flag,MWK674_raw_outlier_flag,MWK675_raw_outlier_flag,MWK676_raw_outlier_flag,MWK681_raw_outlier_flag,MWK682_raw_outlier_flag,MWK683_raw_outlier_flag,MWK684_raw_outlier_flag,MWK685_raw_outlier_flag,MWK686_raw_outlier_flag,MWK687_raw_outlier_flag,MWK688_raw_outlier_flag,MWK691_raw_outlier_flag,MWK692_raw_outlier_flag,MWK693_raw_outlier_flag,MWK694_raw_outlier_flag,MWK701_raw_outlier_flag,MWK702_raw_outlier_flag,MWK711_raw_outlier_flag,MWK712_raw_outlier_flag,MWK713_raw_outlier_flag,MWK714_raw_outlier_flag,MWK715_raw_outlier_flag,MWK716_raw_outlier_flag,MWK721_raw_outlier_flag,MWK731_raw_outlier_flag,MWK732_raw_outlier_flag,MWK733_raw_outlier_flag,MWK734_raw_outlier_flag,MWK735_raw_outlier_flag,MWK736_raw_outlier_flag,MWK737_raw_outlier_flag,MWK738_raw_outlier_flag,MWK741_raw_outlier_flag,MWK742_raw_outlier_flag,MWK743_raw_outlier_flag,MWK744_raw_outlier_flag,MWK745_raw_outlier_flag,MWK746_raw_outlier_flag,MWK751_raw_outlier_flag,MWK752_raw_outlier_flag,MWK753_raw_outlier_flag,MWK754_raw_outlier_flag,MWK755_raw_outlier_flag,MWK756_raw_outlier_flag,MWK761_raw_outlier_flag,MWK762_raw_outlier_flag,MWK763_raw_outlier_flag,MWK764_raw_outlier_flag,MWK765_raw_outlier_flag,MWK771_raw_outlier_flag,MWK772_raw_outlier_flag,MWK781_raw_outlier_flag,MWK791_raw_outlier_flag,MWK792_raw_outlier_flag,MWK801_raw_outlier_flag,MWK811_raw_outlier_flag,MWK821_raw_outlier_flag,MWK822_raw_outlier_flag,MWK831_raw_outlier_flag,MWK832_raw_outlier_flag,MWK841_raw_outlier_flag,MWK842_raw_outlier_flag,MWK851_raw_outlier_flag,MWK852_raw_outlier_flag,MWK861_raw_outlier_flag,MWK862_raw_outlier_flag,MWK871_raw_outlier_flag,MWK872_raw_outlier_flag,MWK881_raw_outlier_flag,MWK882_raw_outlier_flag,MWK891_raw_outlier_flag,MWK892_raw_outlier_flag,MWK901_raw_outlier_flag,MWK902_raw_outlier_flag,MWK911_raw_outlier_flag,MWK912_raw_outlier_flag,MWK921_raw_outlier_flag,MWK922_raw_outlier_flag,MWK931_raw_outlier_flag,MWK941_raw_outlier_flag,MWK942_raw_outlier_flag,MWK951_raw_outlier_flag,MWK952_raw_outlier_flag,MWK961_raw_outlier_flag,MWK962_raw_outlier_flag,MWK963_raw_outlier_flag,MWK964_raw_outlier_flag,MWK965_raw_outlier_flag,MWK971_raw_outlier_flag,MWK972_raw_outlier_flag,MWK973_raw_outlier_flag,MWK974_raw_outlier_flag,MWK975_raw_outlier_flag,MWK976_raw_outlier_flag,MWK977_raw_outlier_flag,MWK978_raw_outlier_flag,MWK981_raw_outlier_flag,MWK982_raw_outlier_flag,MWK983_raw_outlier_flag,MWK984_raw_outlier_flag,MWK985_raw_outlier_flag,MWK986_raw_outlier_flag,MWK991_raw_outlier_flag,MWK992_raw_outlier_flag,MWK993_raw_outlier_flag,MWK994_raw_outlier_flag,MWK995_raw_outlier_flag
-6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.22,0.25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.17,0.14,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.23,0.21,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.15,0.17,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
