tree,n_missing_total,n_missing_1980_on,n_outliers_total
03BG401a_raw,168,21,0
03BG401b_raw,116,21,0
03BG402a_raw,211,21,0
03BG402b_raw,165,21,1
03BG403a_raw,150,21,0
03BG403b_raw,149,21,0
03BG404a_raw,155,21,0
03BG404b_raw,93,21,2
03BG405a_raw,121,21,2
03BG405b_raw,216,21,0
03BG406a_raw,251,21,0
03BG406b_raw,140,21,0
03BG408a_raw,129,21,0
03BG408b_raw,83,21,0
03BG409a_raw,189,21,0
03BG409b_raw,189,21,0
03BG410a_raw,68,21,0
03BG410B_raw,61,21,0
03BG411a_raw,149,21,0
03BG411b_raw,186,21,0
03BG412a_raw,166,45,0
03BG412b_raw,192,21,0
03BG413a_raw,73,21,3
03BG413b_raw,135,31,1
03BG414a_raw,111,21,0
03BG414b_raw,110,21,0
03BG415a_raw,152,21,0
03BG415b_raw,146,21,0
03BG416a_raw,21,21,1
03BG416b_raw,115,21,3
03BG417a_raw,58,21,2
03BG417b_raw,114,21,2
03BG418a_raw,150,21,0
03BG418b_raw,143,21,0
03BG420a_raw,119,21,1
03BG420b_raw,123,36,3
