tree,n_missing_total,n_missing_1980_on,n_outliers_total
GC101a_raw,81,18,7
GC102a_raw,19,18,22
GC201a_raw,47,18,14
GC202a_raw,41,18,19
GC301a_raw,34,18,18
GC302a_raw,217,45,9
GC303a_raw,71,18,14
GC401a_raw,371,45,2
GC402a_raw,44,18,17
GC501a_raw,25,18,19
GC502a_raw,32,18,22
GC509a_raw,37,18,18
GC004a_raw,30,11,17
GC005a_raw,36,11,8
GC006a_raw,285,11,8
GC009a_raw,19,11,20
GC011a_raw,44,11,11
GC012a_raw,24,11,13
GC015a_raw,58,11,5
GC017a_raw,36,11,22
GC007a_raw,51,11,12
GC003a_raw,124,45,15
GC008a_raw,43,11,10
GC013a_raw,95,11,17
GC002a_raw,107,45,14
GC001a_raw,22,11,22
