tree,n_missing_total,n_missing_1980_on,n_outliers_total
DIA02B_raw,280,32,1
DIA03A_raw,291,32,1
DIA04A_raw,254,45,1
DIA04B_raw,267,32,2
DIA05A_raw,192,32,3
DIA05B_raw,230,32,3
DIA06A_raw,203,32,3
DIA06B_raw,218,32,1
DIA07A_raw,139,32,5
DIA07B_raw,166,32,3
DIA08A_raw,281,32,2
DIA09A_raw,281,32,2
DIA10A_raw,341,32,0
DIA11A_raw,225,45,4
DIA11B_raw,231,32,1
DIA12A_raw,213,32,1
DIA12B_raw,311,32,1
DIA13A_raw,223,32,4
DIA13B_raw,241,32,4
DIA14A_raw,212,32,3
DIA15A_raw,288,32,2
DIA16A_raw,175,28,1
DIA16B_raw,258,45,0
DIA16C_raw,190,28,2
DIA17A_raw,132,28,3
DIA18A_raw,295,28,2
DIA19A_raw,310,28,1
DIA20A_raw,288,28,1
DIA21A_raw,288,28,0
DIA21B_raw,293,28,0
DIA22A_raw,198,28,2
DIA22B_raw,192,28,5
DIA24A_raw,249,28,0
DIA25A_raw,310,30,0
DIA26A_raw,318,28,0
DIA27A_raw,310,28,1
DIA28A_raw,213,28,3
DIA28B_raw,158,44,1
DIA28C_raw,248,44,1
DIA30A_raw,168,45,1
DIA30B_raw,232,45,2
DIA30C_raw,181,45,1
DIA30D_raw,176,28,1
DIA31C_raw,158,28,2
DIA32A_raw,119,28,4
DIA32B_raw,118,28,4
DIA32C_raw,101,28,5
DIA33A_raw,178,28,2
DIA33B_raw,138,28,2
DIA33C_raw,205,45,1
DIA35A_raw,271,45,1
DIA36A_raw,136,45,8
DIA36B_raw,214,45,5
DIA37A_raw,234,45,0
DIA38B_raw,104,45,9
DIA38C_raw,150,45,7
DIA40A_raw,141,45,4
DIA40B_raw,155,45,2
DIA40C_raw,167,45,3
DIA41A_raw,163,28,1
DIA41B_raw,224,45,1
DIA42A_raw,138,28,7
DIA43A_raw,215,28,1
DIA43B_raw,274,45,0
