tree,n_missing_total,n_missing_1980_on,n_outliers_total
EPN011_raw,264,37,2
EPN012_raw,254,37,0
EPN021_raw,230,37,1
EPN022_raw,229,37,0
EPN031_raw,237,37,1
EPN032_raw,237,37,2
EPN041_raw,241,37,2
EPN042_raw,241,37,1
EPN051_raw,233,37,0
EPN052_raw,233,37,0
EPN061_raw,232,37,0
EPN062_raw,230,37,2
EPN071_raw,83,37,4
EPN072_raw,78,37,1
EPN081_raw,211,37,1
EPN082_raw,197,37,1
EPN091_raw,191,37,3
EPN092_raw,192,37,2
EPN101_raw,218,37,2
EPN102_raw,222,37,1
EPN111_raw,45,45,2
EPN112_raw,80,45,0
EPN121_raw,137,37,6
EPN122_raw,136,37,1
EPN131_raw,239,37,0
EPN132_raw,239,37,1
EPN141_raw,239,37,0
EPN142_raw,239,37,0
EPN151_raw,211,37,1
EPN152_raw,211,37,2
