tree,n_missing_total,n_missing_1980_on,n_outliers_total
BCD01A_raw,64,3,1
BCD01B_raw,22,3,2
BCD02A_raw,121,3,1
BCD02B_raw,114,3,0
BCD03A_raw,80,13,0
BCD03B_raw,76,3,3
BCD04A_raw,137,3,0
BCD04B_raw,107,3,0
BCD05A_raw,143,22,1
BCD05B_raw,164,3,2
BCD06A_raw,30,3,4
BCD06B_raw,122,3,1
BCD07A_raw,118,3,1
BCD08A_raw,57,3,3
BCD08B_raw,77,3,1
BCD09A_raw,70,3,2
BCD09B_raw,46,3,1
BCD10A_raw,38,3,1
BCD10B_raw,18,3,7
BCD11A_raw,97,3,1
BCD11B_raw,85,3,2
BCD12A_raw,190,3,1
BCD12B_raw,94,3,1
BCD13A_raw,65,3,0
BCD13B_raw,74,3,0
BCD14A_raw,133,3,1
BCD14B_raw,116,3,2
BCD15A_raw,29,3,3
BCD15B_raw,53,3,1
BCD16A_raw,62,3,3
BCD16B_raw,48,3,2
BCD17A_raw,66,3,3
BCD17B_raw,43,3,4
BCD18A_raw,58,3,4
BCD18B_raw,89,3,1
BCD19A_raw,132,3,0
BCD19B_raw,92,3,2
BCD21B_raw,62,3,5
BCD21C_raw,3,3,4
