tree,n_missing_total,n_missing_1980_on,n_outliers_total
06MG-01b_raw,303,23,2
06MG-02a_raw,287,18,4
06MG-03a_raw,231,18,4
06MG-08a_raw,282,18,1
06MG-08b_raw,289,18,2
06MG-15a_raw,127,18,1
06MG-16a_raw,281,18,2
06MG-16b_raw,199,19,7
06MG-21a_raw,260,19,3
06MG-21b_raw,244,18,2
06MG-22a_raw,175,18,2
06MG-22b_raw,282,18,1
07MG-02a_raw,248,18,0
07MG-02b_raw,250,17,1
07MG-04a_raw,181,17,2
07MG-04b_raw,225,17,0
07MG-05a_raw,91,18,3
07MG-05b_raw,20,17,4
07MG-06a_raw,17,17,7
07MG-06b_raw,115,17,4
07MG-07a_raw,252,17,0
07MG-07b_raw,285,21,1
07MG-11a_raw,145,17,0
07MG-11b_raw,85,17,3
