tree,n_missing_total,n_missing_1980_on,n_outliers_total
083011_raw,144,45,1
083012_raw,133,45,3
083021_raw,218,45,1
083022_raw,187,45,2
083031_raw,215,45,2
083032_raw,233,45,3
083041_raw,76,45,7
083042_raw,63,45,10
083051_raw,74,45,3
083052_raw,114,45,4
083061_raw,135,45,4
083062_raw,128,45,4
083071_raw,93,45,4
083072_raw,98,45,3
083081_raw,103,45,0
083082_raw,103,45,0
083091_raw,189,45,4
083092_raw,183,45,2
083101_raw,220,45,1
083102_raw,216,45,4
083111_raw,194,45,3
083112_raw,181,45,0
083121_raw,166,45,1
083122_raw,160,45,2
083131_raw,192,45,1
083132_raw,178,45,4
083141_raw,243,45,2
083142_raw,258,45,3
083151_raw,61,45,2
083152_raw,90,45,7
083161_raw,211,45,2
083162_raw,222,45,5
083171_raw,136,45,5
083172_raw,122,45,5
083181_raw,140,45,4
083182_raw,130,45,4
083191_raw,172,45,2
083192_raw,209,45,3
083201_raw,98,45,10
083202_raw,85,45,7
083211_raw,98,45,6
083212_raw,74,45,3
083221_raw,71,45,9
083222_raw,53,45,8
