tree,n_missing_total,n_missing_1980_on,n_outliers_total
SCM01A_raw,181,15,5
SCM01B_raw,183,15,4
SCM02A_raw,385,15,0
SCM02B_raw,343,15,2
SCM03A_raw,300,15,1
SCM03B_raw,370,15,1
SCM04B_raw,286,15,1
SCM05A_raw,329,15,1
SCM05B_raw,314,15,1
SCM06A_raw,201,24,2
SCM06B_raw,140,15,7
SCM07A_raw,300,15,2
SCM07B_raw,303,15,4
SCM08A_raw,237,15,4
SCM08B_raw,273,15,4
SCM09A_raw,289,15,0
SCM09B_raw,293,15,3
SCM10A_raw,279,15,1
SCM10B_raw,312,15,1
SCM11A_raw,180,15,6
SCM11B_raw,325,15,2
SCM12A_raw,209,15,0
SCM12B_raw,266,15,0
SCM13A_raw,248,15,4
SCM13B_raw,210,15,5
SCM14A_raw,217,15,6
SCM14B_raw,88,15,5
SCM15A_raw,323,15,1
SCM16A_raw,216,15,4
SCM16B_raw,242,15,0
SCM17A_raw,233,15,4
SCM17B_raw,239,15,4
SCM18B_raw,234,15,1
SCM20A_raw,296,15,0
SCM20B_raw,322,15,2
MLM01A_raw,51,45,9
MLM02A_raw,76,45,8
MLM03A_raw,204,45,2
MLM04A_raw,83,45,13
MLM05A_raw,146,45,6
MLM06A_raw,209,45,1
MLM07A_raw,111,45,8
MLM08A_raw,168,45,2
MLM09A_raw,161,45,2
MLM10A_raw,159,45,7
MLM11A_raw,262,45,6
MLM12A_raw,144,45,4
MLM13A_raw,128,45,4
MLM14A_raw,64,45,3
MLM15A_raw,277,45,4
MLM16A_raw,44,44,4
MLM17A_raw,262,44,2
MLM18A_raw,108,44,5
MLM19A_raw,248,44,3
MLM20A_raw,325,44,0
MLM21A_raw,270,44,0
MLM22A_raw,259,44,3
MLM23A_raw,309,44,1
MLM24A_raw,340,44,0
MLM25A_raw,327,44,0
MLM26A_raw,333,44,1
MLM27A_raw,273,44,1
MLM28A_raw,265,44,2
MLM29A_raw,238,43,2
MLM30A_raw,186,43,3
MLM31A_raw,117,43,12
MLM32A_raw,264,43,1
MLM33A_raw,175,43,1
MLM34A_raw,200,43,2
MLM35A_raw,266,43,1
MLM36A_raw,123,43,10
MLM37A_raw,276,43,2
MLM38A_raw,101,43,2
MLM39A_raw,77,43,10
MLM40A_raw,110,43,9
MLM41A_raw,84,43,10
MLM42A_raw,306,43,1
MLM43A_raw,67,43,14
SCH470A_raw,151,45,1
SCH471A_raw,361,45,0
SCH472A_raw,378,45,0
SCH474A_raw,92,45,2
SCH474B_raw,103,45,0
SCH477A_raw,236,45,2
SCH478A_raw,159,45,1
SCH479A_raw,206,45,4
SCH480A_raw,242,45,2
SCH481A_raw,305,45,0
SCH482A_raw,310,45,1
SCH483A_raw,339,45,1
SCH485A_raw,160,45,1
SCH486A_raw,360,45,0
SCH487A_raw,211,45,2
SCH488A_raw,229,45,6
