tree,n_missing_total,n_missing_1980_on,n_outliers_total
453011_raw,325,45,0
453012_raw,322,45,2
453021_raw,216,45,4
453022_raw,224,45,1
453031_raw,248,45,2
453032_raw,258,45,2
453041_raw,182,45,3
453042_raw,212,45,0
453051_raw,194,45,6
453052_raw,207,45,9
453061_raw,265,45,0
453062_raw,281,45,0
453071_raw,122,45,6
453072_raw,49,45,10
453081_raw,242,45,0
453082_raw,294,45,4
453091_raw,298,45,5
453092_raw,308,45,0
453101_raw,294,45,2
453102_raw,295,45,5
453111_raw,130,45,6
453112_raw,231,45,7
453121_raw,322,45,3
453122_raw,310,45,0
453131_raw,306,45,0
453132_raw,313,45,0
453141_raw,297,45,3
453142_raw,289,45,3
453151_raw,245,45,3
453152_raw,260,45,4
