tree,n_missing_total,n_missing_1980_on,n_outliers_total
TLM01C_raw,762,45,2
TLM01A_raw,718,33,3
TLM23B_raw,662,33,8
TLM01B_raw,653,33,3
TLM02A_raw,659,33,4
TLM02B_raw,670,33,3
TLM04A_raw,542,33,0
TLM04B_raw,509,33,3
TLM05A_raw,581,33,3
TLM05B_raw,538,33,4
TLM06A_raw,667,33,3
TLM06B_raw,726,33,1
TLM07A_raw,648,33,4
TLM07B_raw,411,33,4
TLM16A_raw,612,33,1
TLM16B_raw,662,33,2
TLM17A_raw,783,33,0
TLM17B_raw,783,33,0
TLM17C_raw,761,45,2
TLM17D_raw,671,45,1
TLM18A_raw,387,33,1
TLM18B_raw,571,33,0
TLM19A_raw,457,33,2
TLM19B_raw,650,33,3
TLM20A_raw,562,33,0
TLM20B_raw,606,33,1
TLM21A_raw,472,33,1
TLM21B_raw,543,33,2
TLM23A_raw,703,33,3
TLM03A_raw,746,33,1
TLM03B_raw,748,33,1
TLM03C_raw,771,45,1
TLM08A_raw,752,33,1
TLM08B_raw,754,33,2
TLM24A_raw,386,45,0
TLM24B_raw,733,45,0
TFTSTD_raw,227,42,9
