tree,n_missing_total,n_missing_1980_on,n_outliers_total
B9802NE_raw,343,27,0
B9802S_raw,317,27,3
B9805NE_raw,257,27,0
B9805NW_raw,255,27,4
B9805SE_raw,261,27,2
B9811N_raw,44,38,5
B9811S_raw,128,45,6
B9811W_raw,34,34,10
B9812SW_raw,271,27,2
B9814N_raw,279,27,0
B9815NE_raw,228,27,0
B9815S_raw,236,27,0
B9816NE_raw,249,27,2
B9816W_raw,219,27,0
B9816SW_raw,208,27,1
B9817NW_raw,231,27,2
B9818S_raw,181,27,1
B9818W_raw,172,27,7
B9819W_raw,243,27,1
B9820NW_raw,273,27,1
B9820SW_raw,302,27,0
B9821S_raw,184,27,0
B9821E_raw,211,29,0
B9822N_raw,262,27,4
B9822W_raw,258,27,3
B9823SW_raw,251,27,0
B9825NW_raw,201,27,2
B9825S_raw,149,27,1
B9825W_raw,107,34,3
B9825W2_raw,100,27,5
B9812N_raw,289,27,1
B9817SW_raw,228,27,1
B9819E_raw,322,27,2
B9823W_raw,250,27,0
