tree,n_missing_total,n_missing_1980_on,n_outliers_total
312102_raw,1668,45,0
313108_raw,1549,45,6
314101_raw,1669,45,2
314102_raw,1741,45,1
314103_raw,1807,45,0
315103_raw,1812,45,1
316101_raw,1771,45,1
316102_raw,1755,45,4
317101_raw,1691,45,4
319101_raw,1657,45,2
319102_raw,1727,45,0
902202_raw,1799,45,0
902204_raw,1837,45,1
902205_raw,1845,45,0
906201_raw,1702,45,7
907201_raw,1791,45,1
912202_raw,1826,45,1
919303_raw,1801,45,3
919305_raw,1811,45,0
919306_raw,1819,45,2
920301_raw,1762,45,5
920302_raw,1792,45,1
920406_raw,1807,45,2
921301_raw,1823,45,1
921405_raw,1882,45,0
922301_raw,1679,45,1
922402_raw,1705,45,3
922403_raw,1754,45,1
922405_raw,1775,45,0
923301_raw,1696,45,2
923303_raw,1704,45,5
923304_raw,1759,45,2
923306_raw,1808,45,0
924301_raw,1691,45,5
924306_raw,1756,45,3
924308_raw,1826,45,1
924310_raw,1724,45,1
924311_raw,1827,45,0
924420_raw,1746,45,4
924421_raw,1767,45,1
925302_raw,1771,45,2
927301_raw,1783,45,0
927302_raw,1640,45,4
927303_raw,1706,45,4
927304_raw,1706,45,5
927305_raw,1796,45,2
927306_raw,1696,45,1
927307_raw,1707,45,1
927308_raw,1763,45,2
927311_raw,1792,45,2
927312_raw,1829,45,2
927313_raw,1795,45,3
927421_raw,1821,45,1
927423_raw,1830,45,1
928301_raw,1735,45,2
928309_raw,1805,45,2
929301_raw,1826,45,0
929302_raw,1820,45,0
932301_raw,1734,45,2
932304_raw,1781,45,2
934301_raw,1812,45,0
934403_raw,1712,45,0
934404_raw,1751,45,0
934406_raw,1751,45,2
934409_raw,1808,45,2
938301_raw,1776,45,2
938304_raw,1767,45,1
938306_raw,1780,45,3
939302_raw,1830,45,0
944402_raw,1733,45,1
944403_raw,1782,45,1
946401_raw,1797,45,4
KSN241_raw,1418,36,7
KSN242_raw,1509,36,0
KSN261_raw,1462,36,0
KSN262_raw,1431,36,3
KSN271_raw,1468,36,5
KSN272_raw,1442,36,2
KSN281_raw,1527,36,3
KSN282_raw,1485,36,2
KSN291_raw,1410,36,5
KSN292_raw,1433,36,3
KSN301_raw,1607,36,1
KSN302_raw,1602,36,3
KSN311_raw,1536,36,5
KSN312_raw,1530,36,5
KSN321_raw,1406,36,8
KSN322_raw,1456,36,1
KSN331_raw,1434,36,5
KSN332_raw,1434,36,4
KSN341_raw,1416,36,7
KSN342_raw,1374,36,9
KSN351_raw,1593,45,1
KSN352_raw,1300,36,14
KSN361_raw,1546,36,3
KSN362_raw,1467,36,1
KSN371_raw,1405,36,9
KSN372_raw,1413,36,10
KSN381_raw,1576,36,1
KSN382_raw,1582,36,4
123091_raw,1413,45,4
123092_raw,1404,45,3
MRN121_raw,1570,36,5
MRN122_raw,1562,36,5
MRN131_raw,1689,36,0
MRN132_raw,1721,36,0
MRN141_raw,1590,36,5
MRN142_raw,1590,36,8
MRN151_raw,1487,36,1
MRN152_raw,1418,36,3
MRN161_raw,1464,36,8
MRN162_raw,1464,36,1
MRN171_raw,1337,36,9
MRN172_raw,1367,36,17
MRN181_raw,1430,36,7
MRN182_raw,1427,36,3
MRN191_raw,1706,36,0
MRN192_raw,1685,36,0
MRN201_raw,1662,36,1
MRN202_raw,1683,36,0
MRN211_raw,1444,36,0
MRN212_raw,1354,36,2
MRN221_raw,1753,45,0
MRN222_raw,1783,45,1
MRN223_raw,1592,36,0
MRN224_raw,1592,36,0
MRN231_raw,1647,36,0
MRN232_raw,1619,36,1
423011_raw,1393,45,6
423012_raw,1236,45,10
423021_raw,1580,45,1
423022_raw,1619,45,3
423031_raw,1678,45,0
423032_raw,1648,45,1
423041_raw,1580,45,2
423042_raw,1592,45,2
423051_raw,1596,45,0
423052_raw,1594,45,0
423061_raw,1524,45,2
423062_raw,1430,45,6
423071_raw,1612,45,1
423072_raw,1598,45,4
423081_raw,1445,45,8
423082_raw,1454,45,8
423091_raw,1560,45,2
423092_raw,1528,45,3
423101_raw,1565,45,5
423102_raw,1474,45,5
