tree,n_missing_total,n_missing_1980_on,n_outliers_total
029011_raw,84,0,3
029012_raw,58,0,6
029021_raw,126,0,3
029022_raw,124,0,1
029031_raw,65,0,1
029032_raw,91,0,2
029041_raw,134,0,1
029042_raw,182,0,0
029051_raw,57,0,7
029052_raw,62,0,5
029061_raw,150,0,4
029062_raw,104,0,3
029071_raw,79,0,1
029072_raw,123,0,3
029081_raw,125,0,1
029082_raw,119,0,3
029091_raw,168,0,4
029092_raw,163,0,3
029101_raw,154,0,2
029102_raw,176,0,2
029111_raw,82,0,4
029112_raw,126,0,2
029121_raw,149,0,2
029122_raw,156,0,5
029131_raw,160,0,1
029132_raw,186,0,0
029141_raw,68,0,0
029142_raw,57,0,2
029151_raw,60,0,2
029152_raw,0,0,1
029161_raw,124,0,4
029162_raw,142,0,5
029171_raw,114,2,1
029172_raw,115,0,2
029181_raw,114,0,3
029182_raw,108,0,3
029191_raw,84,0,4
029192_raw,156,0,4
