tree,n_missing_total,n_missing_1980_on,n_outliers_total
GCS-01E_raw,73,25,1
GCS-01W_raw,94,25,1
GCS-02E_raw,90,25,2
GCS-02W_raw,84,29,1
GCS-03E_raw,108,25,2
GCS-03W_raw,105,25,1
GCS-04W_raw,109,25,2
GCS-05E_raw,123,25,3
GCS-05W_raw,73,25,2
GCS-06E_raw,70,25,2
GCS-06W_raw,85,25,3
GCS-07E_raw,89,25,1
GCS-07W_raw,52,25,2
GCS-08E_raw,64,25,4
GCS-08W_raw,93,25,1
GCS-09E_raw,62,25,1
GCS-09W_raw,59,25,1
GCS-10E_raw,103,25,2
GCS-10W_raw,106,25,1
GCS-11E_raw,99,25,1
GCS-11W_raw,43,25,5
GCS-12E_raw,79,25,1
GCS-12W_raw,87,25,1
GCS-13E_raw,46,25,1
GCS-13W_raw,103,25,2
GCS-14E_raw,93,25,1
GCS-14W_raw,68,25,1
GCS-15E_raw,36,25,1
GCS-15W_raw,25,25,1
GCS-16E_raw,133,26,1
GCS-16W_raw,118,25,2
GCS-17E_raw,59,25,3
GCS-17W_raw,45,25,1
