age_CE,234075_raw,234094_raw,234102_raw,234116_raw,234123_raw,234141_raw,234146_raw,234188_raw,234075_raw_outlier_flag,234094_raw_outlier_flag,234102_raw_outlier_flag,234116_raw_outlier_flag,234123_raw_outlier_flag,234141_raw_outlier_flag,234146_raw_outlier_flag,234188_raw_outlier_flag
1708,NA,0.47,NA,NA,0.86,0.77,0.43,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1709,NA,0.68,NA,NA,1.4,1.03,0.51,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1710,NA,0.7,NA,NA,1.17,0.9,0.29,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1711,NA,0.86,NA,NA,1.31,0.75,0.5,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1712,NA,0.81,NA,NA,1.49,0.77,0.31,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1713,NA,1,NA,NA,1.51,0.69,0.39,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1714,NA,0.7,NA,NA,1.5,0.75,0.75,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1715,NA,1.04,NA,NA,1.22,1.03,0.9,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1716,NA,0.76,NA,NA,0.61,0.78,0.58,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1717,NA,0.86,NA,NA,0.71,1.07,0.83,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1718,NA,1.39,NA,NA,1.91,1.21,1.69,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,NA
1719,NA,1.67,NA,NA,1.7,0.94,1.29,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,NA
1720,NA,2.07,NA,NA,2.51,1.82,2.14,NA,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,NA
1721,NA,1.61,NA,NA,1.73,1.16,1.7,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,NA
1722,NA,2.02,NA,NA,1.84,1.1,0.85,NA,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,NA
1723,NA,2.24,NA,NA,1.2,0.8,0.7,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA
1724,NA,0.93,0.74,NA,0.67,0.45,0.56,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1725,NA,1.82,1.31,NA,1.03,0.66,0.84,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1726,NA,1.89,0.89,NA,1.21,0.48,0.62,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
1727,NA,0.86,1,NA,0.72,0.28,0.2,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1728,NA,0.53,0.7,NA,0.58,0.23,0.17,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1729,NA,0.27,0.38,NA,0.3,0.16,0.24,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1730,NA,0.84,0.77,NA,0.87,0.32,0.49,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1731,NA,0.88,0.96,NA,1.05,0.5,0.53,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1732,NA,0.96,1.05,NA,1.22,0.48,0.6,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1733,NA,1.04,0.82,NA,1.3,0.43,0.59,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1734,NA,1.04,0.94,NA,1.08,0.55,0.64,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1735,NA,0.17,0.11,NA,0.24,0.01,0.06,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1736,NA,0.57,0.62,NA,0.56,0.32,0.31,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1737,NA,1,0.85,NA,1.39,0.39,0.45,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1738,NA,0.98,1.07,NA,1.32,0.49,0.4,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1739,NA,1.11,0.71,NA,1.22,0.45,0.42,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1740,NA,1.36,1.04,NA,1.06,0.41,0.37,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1741,NA,1.03,0.87,NA,1.05,0.47,0.56,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1742,NA,0.76,0.95,NA,0.72,0.31,0.33,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1743,NA,1.16,1.36,NA,1.01,0.58,0.56,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1744,NA,1.14,1.6,NA,1.27,0.48,0.57,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1745,NA,1.11,1.76,NA,1.62,0.69,0.63,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1746,NA,1.29,2.36,NA,1.23,0.99,0.72,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA
1747,NA,1.07,1.57,NA,1.07,0.94,0.51,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1748,NA,0.22,0.56,NA,0.14,0.09,0.01,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1749,NA,1.27,1.17,NA,0.85,0.78,0.45,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1750,NA,1.26,1.01,NA,0.82,0.43,0.3,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1751,NA,2.04,1.27,NA,0.76,0.37,0.41,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
1752,NA,1.69,1.21,NA,1.04,0.25,0.22,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1753,NA,1.27,1.01,NA,0.8,0.23,0.43,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1754,NA,1.91,1.71,NA,1.01,0.63,1.13,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
1755,NA,1.24,1.36,NA,0.76,0.56,0.9,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1756,NA,1.11,1.15,NA,0.71,0.77,0.8,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1757,NA,1.16,1.58,NA,1.02,1.19,1.31,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1758,NA,1.25,1.82,NA,1.03,1.05,1.78,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA
1759,NA,1.07,1.45,NA,1.14,0.81,1.46,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1760,NA,0.83,1.22,NA,0.98,1.09,0.91,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1761,NA,0.5,1.27,NA,0.54,1.03,0.91,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1762,NA,0.96,1.23,NA,0.76,1.35,0.9,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1763,NA,0.14,0.47,NA,0.34,0.47,0.3,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1764,NA,0.58,1.06,NA,0.47,0.79,0.85,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1765,NA,0.52,1.07,NA,0.72,0.76,0.91,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1766,NA,0.51,0.99,NA,0.45,0.77,0.85,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1767,NA,0.52,1.12,NA,0.46,0.65,0.94,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1768,NA,0.48,1.21,NA,0.58,0.56,0.83,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1769,NA,0.38,0.93,NA,0.4,0.46,0.61,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1770,NA,0.37,1.37,NA,0.41,0.38,0.63,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1771,NA,0.53,1.4,NA,0.51,0.55,0.95,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1772,NA,0.34,1.14,NA,0.64,0.37,0.99,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1773,NA,0.11,0.88,NA,0.28,0.33,0.94,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1774,NA,0.26,1.08,NA,0.44,0.4,1.06,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1775,NA,0.48,1.07,NA,0.56,0.61,1.12,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1776,NA,0.21,1.4,NA,0.41,0.53,1.39,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1777,NA,0.27,1,NA,0.38,0.58,1.05,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1778,NA,0.01,0.35,NA,0.19,0.24,0.63,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1779,NA,0.16,0.8,NA,0.28,0.6,0.84,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1780,NA,0.11,0.46,NA,0.15,0.46,0.66,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1781,NA,0.09,0.27,NA,0.12,0.35,0.56,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1782,NA,0.37,0.54,NA,0.15,0.64,1.06,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1783,NA,0.65,0.77,NA,0.32,0.84,1.3,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1784,NA,0.33,1.03,NA,0.35,0.6,1.39,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1785,NA,0.01,0.55,NA,0.19,0.39,0.88,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1786,NA,0.5,0.72,NA,0.49,0.67,1.38,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1787,NA,0.96,1.2,NA,0.52,0.77,1.6,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1788,NA,0.64,0.98,NA,0.37,0.62,1.52,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1789,NA,0.6,0.95,NA,0.36,0.84,1.55,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1790,NA,0.54,0.99,NA,0.32,1.07,1.3,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1791,NA,0.68,1.15,NA,0.39,0.87,1.22,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1792,NA,0.61,0.96,NA,0.48,0.81,0.88,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1793,NA,0.85,1.24,NA,0.48,1.03,1.1,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1794,NA,0.29,0.79,NA,0.45,0.61,1.05,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1795,NA,0.68,1.24,1.01,0.34,0.75,1.1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1796,NA,0.57,0.87,1.02,0.28,0.72,1.06,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1797,NA,0.67,0.86,1.36,0.31,0.61,0.97,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1798,NA,0.54,0.6,1.13,0.38,0.39,0.65,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1799,NA,0.9,0.86,1.2,0.3,0.89,1.17,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1800,NA,1.01,0.76,1.68,0.34,0.73,1.17,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1801,NA,0.63,0.26,1.13,0.3,0.78,1.12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1802,NA,0.85,0.66,1.29,0.38,0.96,1.21,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1803,NA,0.25,0.36,1.32,0.28,0.65,0.96,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1804,NA,0.65,0.63,0.91,0.35,0.92,1.13,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1805,NA,0.47,0.58,2.14,0.3,0.87,0.93,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
1806,NA,0.47,0.6,1.95,0.39,0.86,0.85,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1807,NA,0.53,0.77,1.34,0.35,0.84,0.64,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1808,NA,0.68,0.77,1.52,0.32,0.89,0.83,1.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,NA,0.75,0.79,1.95,0.44,1.06,0.95,1.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,NA,0.47,0.61,1.43,0.15,0.99,0.96,1.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,NA,0.37,0.43,0.96,0.18,0.86,0.88,1.33,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,NA,0.56,0.49,0.78,0.22,0.8,1.11,1.07,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,NA,0.52,0.61,0.74,0.25,0.67,0.95,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,NA,0.82,0.73,0.96,0.33,1.01,1.26,0.83,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,NA,0.89,0.71,1.2,0.31,0.72,1.08,0.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,NA,1.19,0.94,1.45,0.4,0.83,0.96,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,NA,0.84,0.62,1.67,0.28,0.91,0.91,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,NA,0.36,0.42,1.23,0.12,0.72,0.64,0.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,NA,0.1,0.06,0.51,0.01,0.39,0.57,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,NA,0.01,0.01,0.2,0.01,0.38,0.48,0.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,NA,0.41,0.47,0.71,0.19,0.68,0.56,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,NA,0.15,0.26,0.56,0.03,0.41,0.34,0.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,NA,0.38,0.29,0.72,0.06,0.52,0.39,0.83,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,NA,0.56,0.53,1.02,0.16,0.61,0.49,1.08,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,NA,0.61,0.64,1.23,0.24,0.86,0.61,1.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,NA,0.85,0.81,1.01,0.27,0.9,0.69,1.28,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,NA,0.59,0.69,0.88,0.16,0.76,0.67,1.29,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,NA,1,0.98,1.42,0.31,1.18,0.78,1.68,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,NA,0.52,0.6,0.58,0.12,0.8,0.64,1.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,NA,1,0.8,0.93,0.23,0.92,0.61,1.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,NA,0.93,0.91,0.85,0.26,0.74,0.58,1.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,NA,0.71,0.74,0.78,0.31,0.67,0.49,0.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,NA,1.29,1.1,1.12,0.37,1.01,0.63,1.03,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,NA,1.22,1.02,1.39,0.36,0.71,0.49,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,NA,1.33,1.23,1.46,0.54,1.02,0.62,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,NA,1.08,1.35,0.99,0.49,0.79,0.54,0.92,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,NA,1.02,1.13,1.18,0.42,0.7,0.61,0.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,NA,1.08,1.33,1.83,0.46,0.77,0.69,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,NA,0.85,1.42,1.66,0.6,0.68,0.74,0.81,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,NA,0.78,1.27,1.08,0.55,0.68,0.8,0.63,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,NA,0.48,1.02,0.85,0.28,0.53,0.67,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,NA,0.21,0.71,0.38,0.16,0.44,0.4,0.31,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,NA,0.43,0.77,0.69,0.33,0.56,0.59,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,NA,0.53,0.58,0.77,0.29,0.78,0.57,0.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,NA,0.3,0.57,0.66,0.27,0.63,0.55,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,NA,0.47,0.46,0.68,0.2,0.63,0.59,1.17,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,NA,0.01,0.1,0.05,0.01,0.14,0.31,0.28,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,NA,0.48,0.52,0.6,0.17,0.65,0.57,1.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,NA,0.65,0.58,1.28,0.3,0.84,0.63,1.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,NA,0.74,0.65,1.19,0.39,0.66,0.75,1.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,NA,0.42,0.38,1,0.28,0.36,0.48,1.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,NA,0.55,0.66,1.15,0.55,0.86,0.66,1.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,NA,0.69,0.58,1.24,0.59,0.62,0.57,1.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,NA,0.6,0.6,1.13,0.47,0.71,0.63,1.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,NA,0.63,0.61,0.94,0.4,0.52,0.55,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,NA,0.33,0.29,0.5,0.13,0.21,0.17,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,NA,0.14,0.12,0.17,0.04,0.11,0.12,0.19,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,NA,0.52,0.44,0.62,0.28,0.59,0.33,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,NA,0.29,0.15,0.23,0.07,0.17,0.23,0.31,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,NA,0.56,0.28,0.42,0.26,0.48,0.43,0.73,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,NA,0.18,0.17,0.11,0.03,0.09,0.25,0.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,NA,0.59,0.61,0.79,0.43,0.43,0.52,1.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,NA,0.38,0.43,0.56,0.2,0.29,0.36,0.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,NA,0.07,0.39,0.52,0.19,0.23,0.33,0.88,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,NA,0.65,0.91,1.03,0.4,0.33,0.43,1.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,NA,0.73,1.03,1.56,0.63,0.58,0.59,1.73,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,NA,0.65,1.09,1.7,0.72,0.9,0.54,1.98,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,NA,0.67,1.02,1.4,0.51,1.15,0.58,1.93,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,NA,0.33,0.66,0.77,0.33,0.97,0.42,1.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,NA,0.27,0.55,0.74,0.29,0.58,0.37,1.33,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,NA,0.11,0.27,0.41,0.02,0.52,0.18,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,NA,0.31,0.41,0.62,0.26,0.64,0.35,1.11,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,NA,0.16,0.18,0.42,0.17,0.33,0.21,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,NA,0.38,0.42,0.5,0.12,0.64,0.21,0.81,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,NA,0.26,0.3,0.4,0.14,0.61,0.2,0.69,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,NA,0.27,0.27,0.3,0.22,0.65,0.2,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,NA,0.2,0.38,0.4,0.23,0.51,0.26,0.87,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,NA,0.24,0.39,0.62,0.24,0.64,0.25,1.18,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,NA,0.08,0.31,0.51,0.21,0.26,0.21,0.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,NA,0.12,0.41,0.57,0.23,0.53,0.21,1.18,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,NA,0.25,0.38,0.47,0.18,0.37,0.14,0.93,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,NA,0.2,0.57,0.82,0.36,0.68,0.33,1.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,NA,0.29,0.55,0.94,0.25,0.65,0.35,1.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,NA,0.41,0.63,0.91,0.31,0.63,0.39,1.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,NA,0.34,0.53,1.17,0.33,0.77,0.53,1.34,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.82,0.13,0.54,0.54,0.19,0.46,0.41,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.81,0.23,0.55,0.57,0.15,0.6,0.4,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.79,0.27,0.52,0.77,0.18,0.45,0.37,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.66,0.26,0.42,0.41,0.32,0.33,0.35,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.74,0.27,0.48,0.39,0.27,0.42,0.47,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.69,0.2,0.58,0.61,0.22,0.39,0.46,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
