tree,n_missing_total,n_missing_1980_on,n_outliers_total
CIC01A_raw,34,34,1
CIC01B_raw,34,34,1
CIC03A_raw,34,34,2
CIC05B_raw,46,34,1
CIC06A_raw,34,34,1
CIC06B_raw,34,34,0
CIC07A_raw,34,34,0
CIC07B_raw,34,34,0
CIC08A_raw,34,34,0
CIC08B_raw,34,34,0
CIC09A_raw,47,34,1
CIC09B_raw,44,34,1
CIC10A_raw,48,34,0
CIC10B_raw,39,34,0
CIC11A_raw,34,34,0
CIC11B_raw,34,34,1
CIC12A_raw,34,34,0
CIC12B_raw,34,34,0
CIC13A_raw,34,34,1
CIC13B_raw,34,34,0
CIC14A_raw,34,34,0
CIC14B_raw,34,34,0
CIC15A_raw,34,34,0
CIC15B_raw,34,34,1
CIC16A_raw,38,38,0
CIC16B_raw,34,34,0
CIC17B_raw,34,34,0
CIC18A_raw,34,34,2
CIC18B_raw,35,35,1
CIC19B_raw,34,34,1
CIC20A_raw,34,34,0
CIC20B_raw,34,34,0
