tree,n_missing_total,n_missing_1980_on,n_outliers_total
33-0507A_raw,129,5,1
34-0352A_raw,5,5,0
33-0444A_raw,115,5,0
33-0428B_raw,142,5,0
30-0981A_raw,164,5,1
30-0981B_raw,169,5,0
30-1012B_raw,118,5,1
30-0938A_raw,133,5,0
22-1289A_raw,170,5,0
22-1289B_raw,146,5,0
26-0640A_raw,121,5,0
24-0244A_raw,96,5,1
28-1100B_raw,146,5,0
32-0994A_raw,154,5,1
32-0994B_raw,147,5,0
30-0938B_raw,95,5,2
29-0785A_raw,116,5,0
33-0507B_raw,112,5,0
29-0785B_raw,146,5,0
33-0444B_raw,138,5,0
28-1100A_raw,130,5,0
34-0352B_raw,24,5,1
26-0640B_raw,128,5,1
24-0479B_raw,200,22,0
24-0244B_raw,112,5,1
31-0525A_raw,99,5,0
31-0525B_raw,100,5,0
33-0428A_raw,166,5,0
31-0675B_raw,117,5,0
31-0675A_raw,91,5,1
30-0914B_raw,147,5,0
30-0914A_raw,110,5,0
30-1012A_raw,109,5,1
24-1159A_raw,135,7,2
24-1159B_raw,87,7,0
25-0169B_raw,38,7,3
25-0469A_raw,41,7,7
25-1041A_raw,144,7,0
25-1041B_raw,105,7,1
33-0395A_raw,88,7,0
33-0395B_raw,45,7,0
33-0504B_raw,130,7,0
