tree,n_missing_total,n_missing_1980_on,n_outliers_total
WMP01A_raw,233,14,3
WMP01B_raw,217,14,4
WMP02A_raw,407,14,0
WMP02B_raw,393,14,2
WMP03A_raw,299,14,1
WMP03B_raw,334,14,0
WMP04A_raw,298,14,1
WMP04B_raw,300,14,1
WMP05A_raw,332,14,2
WMP05B_raw,340,14,1
WMP06A_raw,198,14,8
WMP06B_raw,188,14,7
WMP07A_raw,292,14,3
WMP07B_raw,219,14,4
WMP08A_raw,243,15,1
WMP08B_raw,249,14,3
WMP09A_raw,289,45,1
WMP09B_raw,247,14,4
WMP10A_raw,253,14,3
WMP10B_raw,257,15,1
WMP12A_raw,175,15,2
WMP12B_raw,151,24,2
WMP13A_raw,163,14,1
WMP13B_raw,170,14,4
WMP14A_raw,338,14,1
WMP14B_raw,330,14,2
WMP15A_raw,321,14,3
WMP15B_raw,328,14,2
WMP16A_raw,325,14,2
WMP16B_raw,325,14,4
WMP17A_raw,197,14,0
WMP17B_raw,183,14,3
WMP18A_raw,291,14,1
WMP18B_raw,297,14,1
WMP19A_raw,366,14,2
WMP19B_raw,366,14,1
WMP20A_raw,230,45,2
WMP20B_raw,182,15,1
WMP21A_raw,336,14,2
WMP21B_raw,331,14,3
WMP22A_raw,332,14,2
WMP22B_raw,341,14,2
WAL01A_raw,269,45,1
WAL01B_raw,267,45,0
WAL02A_raw,151,45,1
WAL02B_raw,295,45,1
WAL03A_raw,249,45,3
WAL03B_raw,305,45,4
WAL04A_raw,164,45,1
WAL04B_raw,158,45,2
WAL05A_raw,300,45,1
WAL05B_raw,230,45,1
WAL07A_raw,140,45,3
WAL07B_raw,175,45,6
WAL08A_raw,112,45,5
WAL08B_raw,187,45,6
WAL10A_raw,181,45,6
WAL10B_raw,156,45,4
WAL11A_raw,152,45,10
WAL11B_raw,162,45,8
WAL12A_raw,236,45,3
WAL12B_raw,248,45,3
WAL13A_raw,244,45,1
WAL13B_raw,229,45,2
WAL17A_raw,242,45,3
WAL17B_raw,139,45,9
WAL18A_raw,280,45,1
WAL18B_raw,281,45,1
WAL19B_raw,247,45,1
WAL19C_raw,308,45,2
WAL20A_raw,219,45,5
WAL20B_raw,352,45,1
WCP21A_raw,131,37,4
WCP21B_raw,110,37,10
WCP22A_raw,235,37,6
WCP22B_raw,274,45,5
WCP23A_raw,109,37,2
WCP23B_raw,124,37,2
WCP24A_raw,227,37,5
WCP24B_raw,229,37,1
WCP25A_raw,119,37,7
WCP25B_raw,120,37,7
WCP26A_raw,236,45,1
WCP26B_raw,117,37,5
WCP27A_raw,128,45,12
WCP27B_raw,164,45,8
WCP28A_raw,130,37,4
WCP28B_raw,128,37,0
WCP29A_raw,188,37,1
WCP29B_raw,189,37,0
WCP30A_raw,188,37,1
WCP30B_raw,192,37,3
WCP31A_raw,258,45,0
WCP32A_raw,131,37,8
WCP32B_raw,114,37,6
