tree,n_missing_total,n_missing_1980_on,n_outliers_total
SCT01A_raw,272,45,6
SCT14B_raw,309,18,7
SCT20B_raw,433,45,6
SCT05C_raw,279,18,8
SCT25B_raw,164,18,4
SCT15B_raw,407,45,4
SCT05B_raw,333,18,6
SCT16B_raw,317,45,8
SCT16A_raw,330,45,7
SCT11A_raw,94,45,9
SCT13A_raw,420,18,7
SCT05Aa_raw,471,45,1
SCT06B_raw,243,18,7
SCT25A_raw,63,18,12
SCT07B_raw,449,18,4
SCT07A_raw,455,45,5
SCT14A_raw,342,18,2
SCT20A_raw,392,18,5
SCT01B_raw,163,18,9
SCT09C_raw,271,18,10
SCT04A_raw,267,18,14
SCT23A_raw,449,18,3
SCT06A_raw,280,18,3
SCT08B_raw,458,18,8
SCT12A_raw,324,18,10
SCT11B_raw,111,18,12
SCT22A_raw,206,18,15
SCT09A_raw,229,18,9
SCT12B_raw,305,18,10
SCT09B_raw,210,18,10
SCT13B_raw,363,18,8
SCT19A_raw,178,18,12
SCT17A_raw,225,33,15
SCT21A_raw,311,45,7
SCT22B_raw,160,18,17
SCT11C_raw,66,18,4
SCT04B_raw,307,18,11
SCT19B_raw,203,18,11
SCT06C_raw,223,18,3
SCT06D_raw,486,45,7
SCT18C_raw,129,18,14
SCT18B_raw,135,18,12
SCT18D_raw,161,18,9
SCT15A_raw,315,18,9
SCT17B_raw,268,45,7
