tree,n_missing_total,n_missing_1980_on,n_outliers_total
133011_raw,410,45,1
133012_raw,404,45,0
133021_raw,75,45,14
133022_raw,58,45,10
133031_raw,437,45,1
133032_raw,440,45,0
133041_raw,69,45,6
133042_raw,75,45,8
133051_raw,177,45,4
133052_raw,138,45,3
133061_raw,172,45,9
133062_raw,134,45,2
133071_raw,128,45,8
133072_raw,136,45,4
133081_raw,252,45,4
133082_raw,254,45,4
133091_raw,59,45,10
133092_raw,62,45,9
133101_raw,207,45,0
133102_raw,159,45,3
133111_raw,194,45,1
133112_raw,191,45,1
133121_raw,191,45,4
133122_raw,218,45,1
133131_raw,204,45,2
133132_raw,248,45,0
