tree,n_missing_total,n_missing_1980_on,n_outliers_total
SVPC746A_raw,85,34,1
SVPC746B_raw,76,34,1
SVPC748A_raw,193,34,1
SVPC748B_raw,135,34,1
SVPC749A_raw,110,34,2
SVPC749B_raw,105,34,0
SVPC750A_raw,135,34,2
SVPC750B_raw,147,34,1
SVPC752A_raw,93,34,1
SVPC752B_raw,89,34,2
SVPC753A_raw,70,34,1
SVPC753B_raw,68,34,1
SVPC757A_raw,229,35,0
SVPC757B_raw,163,34,5
SVPC758A_raw,139,34,0
SVPC758B_raw,237,34,0
SVPC760A_raw,52,34,0
SVPC761A_raw,96,34,4
SVPC761B_raw,86,34,5
SVPC765A_raw,191,34,4
SVPC765B_raw,181,34,1
SVPC769A_raw,78,34,2
SVPC769B_raw,75,34,1
SVPC770A_raw,55,34,0
SVPC770B_raw,54,34,2
SVPC771A_raw,52,34,7
SVPC771B_raw,34,34,5
SVPC773A_raw,104,34,2
SVPC773B_raw,101,34,4
SVPC774A_raw,57,34,2
SVPC774B_raw,63,34,0
SVPC776A_raw,194,34,0
SVPC776B_raw,175,34,0
SVPC777A_raw,161,34,0
SVPC777B_raw,187,34,0
SVPC779A_raw,190,34,0
SVPC779B_raw,154,34,0
SVPC781A_raw,103,34,1
SVPC781B_raw,43,34,0
SVPC782A_raw,119,34,2
SVPC782B_raw,146,34,0
