id1,id2,lat,lon,elev,DD5,DD1040,NFFD,FFP,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
87,87,36.29,-118.78,1132,3323,1887,304,212,463,335,150,19,3,3,2,3,2,31,174,291
88,88,40.25,-122.38,218,4129,2538,337,274,453,219,87,3,8,4,1,2,22,33,129,103
89,89,35.91,-118.67,1237,2945,1584,278,172,378,296,152,14,3,3,1,4,2,25,142,283
90,90,40.09,-122.03,143,4013,2439,333,266,420,196,82,3,8,7,1,2,28,32,113,104
91,91,38,-120.61,457,3785,2186,334,265,421,235,85,9,3,4,1,2,6,47,113,218
92,92,34.74,-120,1036,3596,2008,346,299,519,319,213,15,2,2,0,2,1,54,59,376
93,93,36.39,-121.55,755,3055,1553,319,221,401,240,154,6,2,2,2,1,6,21,44,281
94,94,36.12,-121.46,646,3340,1796,313,214,601,312,209,11,3,1,2,1,7,36,74,378
95,95,36.55,-118.89,701,4021,2427,329,254,416,272,132,19,3,4,2,2,3,37,187,232
96,96,34.92,-119.24,1051,3245,1766,303,202,131,107,75,5,1,2,0,2,1,20,32,120
97,97,39.84,-122.61,342,4090,2511,339,278,398,226,65,2,6,6,1,1,25,30,79,82
98,98,35.69,-120.26,558,3390,1861,275,170,220,138,81,5,1,1,0,1,0,18,40,184
99,99,38.67,-122.27,180,3611,2021,331,257,404,283,84,1,1,4,1,1,21,37,92,185
100,100,37.09,-119.75,345,4020,2427,313,224,295,154,72,7,1,1,0,0,0,24,108,151
101,101,37.87,-119.98,1194,2813,1494,266,159,609,315,129,22,7,7,2,2,1,72,172,286
102,102,37.52,-118.2,3470,361,47,71,37,86,76,93,24,9,9,18,28,27,29,67,69
103,103,37.52,-118.18,3320,415,62,74,31,83,74,95,24,8,9,19,29,28,28,59,65
104,104,37.52,-118.17,3190,475,82,78,27,82,72,95,23,8,8,19,29,27,26,56,61
105,105,37.6167,-119.0167,2770,945,313,120,40,671,384,195,29,9,3,4,4,5,78,245,364
106,106,39.377,-123.804,55,2296,829,338,257,578,321,114,9,5,4,3,3,30,86,239,132
107,107,40.1,-120.6333,1385,1823,840,189,96,635,303,98,22,24,19,2,4,21,62,155,249
108,108,41.8333,-120.8833,1508,1659,742,175,87,150,81,37,9,63,17,4,9,20,47,106,44
109,109,41.6667,-120.9833,1513,1760,821,186,100,161,83,39,8,58,16,4,11,20,38,107,46
110,110,39.5667,-120.2833,1688,1380,554,143,60,466,225,85,18,28,15,2,6,16,73,167,232
111,111,37.95,-119.15,2499,1189,460,127,48,301,153,91,14,7,5,7,12,4,52,126,156
112,112,42.0333,-120.5667,1645,1515,653,175,85,186,67,32,7,54,16,4,13,22,46,98,48
113,113,37.77,-119.82,1843,1825,821,214,111,778,307,147,24,10,5,2,2,0,79,194,371
114,114,40,-121,500,2374,1213,203,112,672,295,125,16,18,12,1,3,21,80,203,240
115,115,40,-121,500,2374,1213,203,112,672,295,125,16,18,12,1,3,21,80,203,240
116,116,40,-121,500,2374,1213,203,112,672,295,125,16,18,12,1,3,21,80,203,240
117,117,40,-121,500,2374,1213,203,112,672,295,125,16,18,12,1,3,21,80,203,240
118,118,40,-121,500,2374,1213,203,112,672,295,125,16,18,12,1,3,21,80,203,240
119,119,37.55,-121.85,89,3366,1739,347,296,258,181,93,1,1,2,0,1,21,30,57,193
120,120,37.55,-121.85,89,3366,1739,347,296,258,181,93,1,1,2,0,1,21,30,57,193
121,121,37.1667,-121.4,421,3519,1917,334,263,300,254,80,1,1,1,0,0,12,25,36,173
122,122,39.25,-121.8,121,3916,2322,339,281,330,216,50,2,4,9,0,0,18,32,66,123
123,123,37.2942,-118.1057,3230,671,163,119,41,103,80,81,19,9,11,25,30,40,28,73,61
124,124,39.417983,-120.31113,2478,950,305,143,62,803,376,149,42,49,27,2,8,19,109,257,416
125,125,39.417983,-120.31113,2478,950,305,143,62,803,376,149,42,49,27,2,8,19,109,257,416
126,126,39.2988,-120.1915,1975,1154,421,130,51,639,306,119,30,37,21,1,7,13,99,203,318
127,127,39.2988,-120.1915,1975,1154,421,130,51,639,306,119,30,37,21,1,7,13,99,203,318
128,128,39.2583,-120.6857,1537,2327,1165,274,177,1082,547,189,41,44,24,2,6,21,138,333,499
129,129,39.2822,-120.5278,2008,1548,658,211,116,1193,504,196,49,50,31,1,6,18,160,355,539
130,130,39.2246,-120.4109,1865,1535,654,202,108,1105,517,203,52,56,29,1,7,17,156,342,548
131,131,39.2467,-120.3477,1809,1333,535,168,80,1073,477,197,54,61,31,1,7,16,155,343,534
132,132,37.12,-119.151,1534,2141,1010,224,122,479,284,178,30,7,7,5,4,5,68,283,251
133,133,37.12,-119.151,1534,2141,1010,224,122,479,284,178,30,7,7,5,4,5,68,283,251
134,134,34.837,-119.048,1817,2133,1049,215,112,272,228,127,6,1,2,1,5,1,23,56,231
135,135,37.12,-119.151,1534,2141,1010,224,122,479,284,178,30,7,7,5,4,5,68,283,251
136,136,38.24,-120.27,1380,2557,1320,269,164,805,415,165,27,15,11,3,3,4,90,217,378
137,137,36.7667,-118.8167,2075,1392,564,168,84,657,427,179,31,5,5,6,5,7,55,258,356
138,138,36.2333,-118.6833,2025,1823,841,211,115,595,440,179,25,4,3,5,6,5,38,229,381
139,139,36.1,-118.65,1935,2051,977,229,129,547,421,177,23,4,3,4,6,5,37,209,398
140,140,37.77,-119.82,1843,1825,821,214,111,778,307,147,24,10,5,2,2,0,79,194,371
141,141,37.77,-119.82,1843,1825,821,214,111,778,307,147,24,10,5,2,2,0,79,194,371
142,142,35.65,-118.61,1610,2413,1252,245,141,370,316,152,14,4,2,1,7,4,30,143,327
143,143,35.063,-118.745,376,4678,2952,351,306,117,90,84,5,1,2,0,5,1,19,51,89
144,144,35.048,-118.728,442,4516,2809,348,298,126,97,89,6,1,2,0,5,1,21,56,95
145,145,35.025,-118.628,851,3795,2189,339,275,150,123,95,6,1,2,0,10,2,21,67,108
146,146,35.028,-118.628,885,3749,2155,337,270,153,123,95,6,1,2,0,10,2,21,67,111
147,147,34.975,-118.593,1632,2761,1464,291,184,222,170,96,7,2,2,1,11,2,21,64,216
148,148,34.98,-118.584,1665,2717,1437,286,178,227,173,96,7,2,2,1,11,2,20,64,226
149,149,38.44,-120.97,177,3821,2203,341,287,342,198,73,7,4,5,1,1,12,39,105,179
150,150,38.5445,-120.3927,1400,2525,1297,261,159,785,385,159,34,22,12,2,4,9,101,242,389
151,151,38.5445,-120.3927,1400,2525,1297,261,159,785,385,159,34,22,12,2,4,9,101,242,389
152,152,38.5445,-120.3927,1400,2525,1297,261,159,785,385,159,34,22,12,2,4,9,101,242,389
153,153,38.5445,-120.3927,1400,2525,1297,261,159,785,385,159,34,22,12,2,4,9,101,242,389
154,154,40.322,-123.53,1574,2198,1090,268,163,1283,712,208,24,15,8,7,14,75,243,558,278
155,155,40.329,-123.541,1574,2189,1084,267,163,1311,729,215,25,16,9,8,15,80,255,584,288
156,156,41.127,-123.137,946,2576,1366,268,162,678,327,84,10,11,5,8,8,20,98,274,107
157,157,36.26422,-118.51861,1959,1451,595,147,63,487,358,137,23,4,3,3,6,7,28,183,333
158,158,40.42,-105.57,2816,996,356,125,57,41,86,138,76,51,41,69,81,58,9,54,56
159,159,39.95,-106.52,2195,1440,654,126,63,35,31,28,39,23,20,54,69,49,8,22,29
160,160,39,-108.15,2987,984,360,123,58,163,132,19,106,25,11,54,94,84,22,92,134
161,161,40.75,-106.85,2377,1208,506,116,52,140,140,114,100,67,43,80,70,51,12,86,170
162,162,38.67,-108.35,1737,2597,1481,209,143,42,23,4,26,7,4,35,45,35,9,23,21
163,163,39.72,-106.98,2210,1644,794,151,90,63,40,23,53,22,17,46,64,59,12,30,45
164,164,39.7,-106.73,2164,1475,672,129,66,44,33,23,47,22,17,49,66,59,13,23,35
165,165,37.47,-106.3,2835,1058,388,114,50,56,53,27,54,23,8,64,113,66,44,101,80
166,166,38.73,-106.8,2926,1024,379,118,53,131,95,31,67,17,7,54,81,73,31,55,100
167,167,40.67,-105.52,2301,1398,620,143,75,16,39,97,58,47,48,53,60,48,6,33,26
168,168,40.98,-105.67,2650,995,361,116,52,33,59,105,63,53,49,49,57,43,8,46,50
169,169,40.42,-105.28,1890,1940,974,187,117,12,35,88,56,55,58,50,58,67,7,35,21
170,170,38.08,-107,2895,949,329,99,39,69,47,18,48,14,5,65,104,60,38,52,64
171,171,38.25,-106.67,2835,1023,373,101,42,70,62,19,52,14,7,53,77,62,25,57,67
172,172,39.83,-108.2,2050,1720,867,147,85,48,41,13,51,22,16,45,60,60,8,44,43
173,173,39.93,-105.3,2002,2131,1098,204,133,18,55,103,70,57,43,57,59,93,13,47,31
174,174,39.6,-105.9,2880,798,233,100,42,89,101,83,81,35,20,68,95,82,19,57,62
175,175,40.37,-105.58,2605,1200,480,139,68,29,62,107,68,50,39,62,75,56,8,42,37
176,176,39.6,-108.8,2591,1572,780,165,111,95,83,24,60,15,9,41,56,64,7,74,85
177,177,38.25,-108.33,1996,2100,1107,167,101,47,30,8,30,8,5,48,80,51,16,39,41
178,178,39.93,-105.27,1889,2239,1177,205,135,15,47,95,65,54,42,54,57,90,12,44,27
179,179,39.85,-106.23,2514,1112,433,110,48,63,61,62,59,28,18,57,79,54,12,35,42
180,180,38.6,-107.58,2271,1877,959,171,108,66,38,9,43,12,6,38,63,61,22,36,50
181,181,40.07,-106.13,2499,1151,456,111,48,41,46,48,41,26,21,52,61,48,8,27,32
182,182,40.13,-105.42,2469,1374,597,158,86,23,55,111,70,54,42,67,73,78,10,42,31
183,183,39.68,-105.2,1965,2092,1068,188,117,16,44,88,58,45,38,52,68,84,14,44,28
184,184,37.58,-108.58,2195,1854,932,157,85,64,59,28,29,10,5,37,99,64,19,49,69
185,185,39.55,-105.27,2530,1379,584,155,81,20,60,93,75,49,37,77,95,98,20,61,32
186,186,38.38,-108.02,2286,1852,934,169,102,71,40,9,41,11,6,60,78,57,18,35,47
187,187,40.92,-106.33,2469,1081,422,105,42,40,51,57,42,47,32,54,48,37,6,31,58
188,188,40.8,-105.18,1859,1831,922,166,101,12,28,81,48,43,61,56,46,43,6,26,18
189,189,40.05,-108.3,1900,1908,1001,155,95,38,32,14,45,19,19,45,56,57,6,37,36
190,190,40.78,-108.97,2133,1905,1013,167,113,24,28,21,34,15,33,31,53,60,5,32,21
191,191,38.8,-106.23,2956,981,345,124,58,52,52,29,60,19,8,50,82,63,29,51,54
192,192,38.8,-106.23,2956,981,345,124,58,52,52,29,60,19,8,50,82,63,29,51,54
193,193,40.02,-105.52,2746,1102,419,140,71,36,74,116,82,57,43,81,83,79,11,45,44
194,194,38.53,-107.22,2835,1310,575,139,74,104,56,10,34,20,9,69,89,72,25,37,61
195,195,39.67,-107.88,2073,1878,973,174,114,68,62,18,54,28,13,33,53,55,10,47,64
196,196,40.72,-105.58,2499,1207,493,134,65,18,43,102,57,45,46,51,63,42,6,35,30
197,197,38.32,-107.2,2700,1308,568,125,61,59,28,10,28,11,4,46,91,50,27,29,42
198,198,38.4,-106.43,2621,1195,485,116,55,75,61,19,43,14,8,46,76,70,26,48,76
199,199,37.67,-106.65,2591,1231,502,110,46,39,32,13,27,13,5,63,93,48,27,44,42
200,200,38.02,-108.92,2000,2213,1196,183,114,61,48,15,27,7,3,34,76,53,16,41,59
201,201,38.53,-107.32,2417,1492,700,137,71,69,41,7,26,16,6,53,78,57,18,26,43
202,202,38.83,-108.57,2225,1966,1030,179,113,47,32,7,30,9,5,45,79,42,8,30,50
203,203,40.03,-106.07,2865,1003,358,118,57,69,79,86,65,34,25,59,83,58,10,43,49
204,204,39.02,-108.23,2636,1409,646,147,83,125,102,15,85,23,10,47,75,71,18,76,103
205,205,40.55,-105.83,3100,579,123,86,40,129,186,243,128,85,45,64,85,69,16,113,137
206,206,40.55,-105.83,3100,579,123,86,40,129,186,243,128,85,45,64,85,69,16,113,137
207,207,40.55,-105.83,3100,579,123,86,40,129,186,243,128,85,45,64,85,69,16,113,137
208,208,37.8167,-106.3833,2667,1221,496,116,51,26,25,13,31,20,9,75,114,67,34,56,40
209,209,37.55,-105.5667,2575,1550,718,142,73,16,19,11,27,26,11,38,72,44,27,39,27
210,210,37.2167,-107.85,2012,2097,1098,162,93,51,44,21,27,11,6,66,112,69,19,43,62
211,211,39.0167,-105.3667,2440,1405,613,134,63,14,38,39,46,22,20,59,115,76,20,50,25
212,212,38.4,-105.3,1900,2432,1304,206,134,16,32,37,51,26,20,42,79,76,24,86,41
213,213,39.8,-105.25,1920,2197,1142,201,129,13,44,87,60,53,43,55,67,88,13,43,24
214,214,39.65,-106.8667,1950,1706,839,136,75,40,25,15,32,14,12,45,48,45,11,18,33
215,215,39.85,-106.23,2514,1112,433,110,48,63,61,62,59,28,18,57,79,54,12,35,42
216,216,37.2,-108.5,2134,2329,1271,193,120,52,51,29,23,9,5,42,104,67,14,37,64
217,217,39.95,-106.52,2195,1440,654,126,63,35,31,28,39,23,20,54,69,49,8,22,29
218,218,39.72,-106.98,2210,1644,794,151,90,63,40,23,53,22,17,46,64,59,12,30,45
219,219,39.02,-108.23,2636,1409,646,147,83,125,102,15,85,23,10,47,75,71,18,76,103
220,220,37.2739,-108.3478,2226,2108,1102,178,106,50,48,29,24,11,6,48,95,70,15,37,61
221,221,37.2739,-108.3478,2226,2108,1102,178,106,50,48,29,24,11,6,48,95,70,15,37,61
222,222,37.67,-106.65,2591,1231,502,110,46,39,32,13,27,13,5,63,93,48,27,44,42
223,223,37.47,-106.3,2835,1058,388,114,50,56,53,27,54,23,8,64,113,66,44,101,80
224,224,39.02,-108.23,2636,1409,646,147,83,125,102,15,85,23,10,47,75,71,18,76,103
225,225,37.437236,-106.631074,3560,545,107,89,42,213,192,62,128,42,11,104,181,125,110,212,233
226,226,38.73,-106.8,2926,1024,379,118,53,131,95,31,67,17,7,54,81,73,31,55,100
227,227,40.05,-105.35,2180,1867,911,198,128,18,50,108,70,54,47,60,67,83,11,42,29
228,228,37.55,-105.5667,2575,1550,718,142,73,16,19,11,27,26,11,38,72,44,27,39,27
229,229,37.9,-108.616667,1920,2258,1226,172,104,44,38,14,23,7,2,31,71,49,16,36,49
230,230,39.65,-106.87,1951,1709,842,136,75,40,25,15,32,14,12,45,48,45,11,18,33
231,231,38.6,-107.58,2271,1877,959,171,108,66,38,9,43,12,6,38,63,61,22,36,50
232,232,39.066667,-104.933333,2410,1593,739,164,92,15,49,66,62,40,43,68,101,99,25,86,27
233,233,40.25,-105.433333,2377,1452,649,162,88,21,50,116,69,48,41,62,73,72,8,42,30
234,234,39,-108.15,2987,984,360,123,58,163,132,19,106,25,11,54,94,84,22,92,134
235,235,38.45,-106.38333,3650,630,147,115,56,165,131,51,104,27,9,47,83,77,49,108,155
236,236,38.45,-106.38333,3650,630,147,115,56,165,131,51,104,27,9,47,83,77,49,108,155
237,237,38.0167,-105.7,2650,1401,614,140,72,31,26,19,38,22,12,61,90,65,36,63,42
238,238,40.92,-106.33,2469,1081,422,105,42,40,51,57,42,47,32,54,48,37,6,31,58
239,239,40.05,-108.3,1900,1908,1001,155,95,38,32,14,45,19,19,45,56,57,6,37,36
240,240,39.67,-107.88,2073,1878,973,174,114,68,62,18,54,28,13,33,53,55,10,47,64
241,241,38.6,-104.87,1938,2493,1346,221,145,8,17,27,37,43,42,62,87,72,23,45,18
242,242,38.83,-108.57,2225,1966,1030,179,113,47,32,7,30,9,5,45,79,42,8,30,50
243,243,39.02,-108.23,2636,1409,646,147,83,125,102,15,85,23,10,47,75,71,18,76,103
244,244,37.7,-108.2,2791,1063,388,116,49,111,86,37,55,14,7,73,143,88,27,59,103
245,245,37.5,-106.2,2714,1397,605,131,67,20,19,10,24,21,9,54,95,52,26,43,30
246,246,37.8,-107.9,3147,676,164,88,37,153,106,40,87,21,8,95,169,106,38,79,134
247,247,38.3,-108.1,2915,1142,450,126,54,156,100,24,80,16,8,81,115,85,29,67,112
248,248,38.2,-108.4,1962,2183,1168,174,108,48,32,9,30,8,4,44,79,51,15,40,45
249,249,38.2,-108.4,1962,2183,1168,174,108,48,32,9,30,8,4,44,79,51,15,40,45
250,250,38.7167,-105.6833,3460,800,227,134,72,26,33,27,49,23,18,57,120,76,26,52,38
251,251,39.2,-106.1,3520,540,102,94,40,104,134,68,163,34,18,66,155,110,45,165,146
252,252,37.483333,-106.416667,3980,368,45,91,45,187,166,86,152,32,11,108,198,124,93,300,250
253,253,38.26,-108.33,2011,2096,1104,169,102,44,30,8,31,8,5,49,79,53,16,37,39
254,254,39.663476,-107.894664,2014,1855,958,173,114,70,67,19,57,29,12,33,51,53,10,50,68
255,255,40.37,-105.57,2580,1205,483,139,67,28,62,105,66,48,38,61,75,56,7,41,36
256,256,39.93,-105.27,1889,2239,1177,205,135,15,47,95,65,54,42,54,57,90,12,44,27
257,257,39.68,-105.2,1965,2092,1068,188,117,16,44,88,58,45,38,52,68,84,14,44,28
258,258,40.37,-105.25,1920,1954,983,192,123,12,38,86,58,51,61,46,59,72,8,38,19
259,259,43.75,-116.1,1825,1585,767,191,109,232,142,50,16,41,27,14,9,77,36,220,119
260,260,48.37,-116.79,903,1471,646,175,119,178,140,24,27,43,25,66,9,47,55,207,89
261,261,48.37,-116.79,903,1471,646,175,119,178,140,24,27,43,25,66,9,47,55,207,89
262,262,44.784,-115.872,1800,1100,439,126,63,291,166,58,36,67,39,64,22,86,50,202,117
263,263,45.811,-115.801,1060,1712,812,185,119,130,69,54,46,60,48,110,15,70,37,136,28
264,264,43.82,-114.26,2450,992,387,125,71,270,191,56,19,96,26,34,34,98,46,172,159
265,265,42.67,-112.35,2600,1165,502,145,89,466,257,125,39,122,23,44,52,112,55,460,165
266,266,44.42,-114.25,1700,1682,839,156,103,31,15,10,7,33,13,24,17,45,10,28,20
267,267,47.0869,-116.1183,1315,1211,481,170,114,290,192,71,63,63,48,119,10,79,67,345,59
268,268,47.065,-116.8985,1034,1500,634,179,113,161,125,40,42,59,36,84,6,44,60,229,49
269,269,45.145425,-116.438452,1830,1225,515,148,84,297,197,86,53,69,33,75,10,72,69,254,144
270,270,45.136793,-116.449801,2120,999,369,134,76,337,224,95,59,75,34,75,10,78,78,285,165
271,271,45.509779,-116.366602,1560,1671,810,198,138,132,82,54,40,60,44,88,10,68,46,148,50
272,272,45.489336,-116.355401,1440,1799,899,205,140,122,75,49,37,55,41,88,10,63,42,135,46
273,273,45.540224,-116.413116,1645,1427,644,177,118,144,89,62,45,63,48,93,10,71,52,169,55
274,274,45.481141,-116.436718,2060,1049,393,145,89,212,133,71,45,59,43,85,10,78,60,222,83
275,275,45.387734,-116.47171,2230,814,245,125,75,247,158,75,51,71,49,92,12,96,70,247,105
276,276,45.429882,-116.421275,1390,1776,880,206,139,142,90,49,35,52,38,80,9,63,43,146,56
277,277,45.421073,-116.398486,1150,2019,1046,220,149,107,68,41,32,49,35,79,8,55,36,114,41
278,278,44.886594,-116.512585,1340,1733,859,174,102,157,100,34,26,52,25,50,8,54,39,124,85
279,279,44.890332,-116.511069,1320,1739,863,173,103,155,99,34,26,51,25,51,8,54,39,122,83
