id1,id2,lat,lon,elev,DD5,DD1040,NFFD,FFP,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
102,102,37.52,-118.2,3470,437,70,88,44,46,93,48,75,97,7,22,110,9,33,24,24
103,103,37.52,-118.18,3320,499,91,90,45,44,91,49,73,89,6,23,112,8,31,21,23
104,104,37.52,-118.17,3190,563,116,94,46,44,89,49,71,82,6,23,112,8,29,20,21
105,105,37.6167,-119.0167,2770,1149,421,142,80,328,355,133,148,84,3,6,14,18,78,123,128
106,106,39.377,-123.804,55,2370,882,338,271,193,175,69,120,32,2,2,3,38,53,202,90
107,107,40.1,-120.6333,1385,2017,961,214,133,201,305,86,101,32,6,3,12,40,67,81,108
108,108,41.8333,-120.8833,1508,1897,913,197,131,69,108,56,40,21,4,5,14,44,52,39,72
109,109,41.6667,-120.9833,1513,1998,984,207,142,73,102,58,41,20,4,5,16,44,48,40,67
110,110,39.5667,-120.2833,1688,1556,653,168,95,144,233,65,69,34,4,4,24,41,65,95,79
111,111,37.95,-119.15,2499,1450,599,152,92,143,142,60,63,49,5,15,45,17,50,78,57
112,112,42.0333,-120.5667,1645,1774,833,196,132,81,100,47,31,21,4,4,20,38,40,38,87
113,113,37.77,-119.82,1843,2143,980,233,146,364,261,153,198,111,4,3,7,20,80,145,113
114,114,40,-121,500,2618,1357,230,143,219,255,102,98,24,4,1,7,50,98,127,112
115,115,40,-121,500,2618,1357,230,143,219,255,102,98,24,4,1,7,50,98,127,112
116,116,40,-121,500,2618,1357,230,143,219,255,102,98,24,4,1,7,50,98,127,112
117,117,40,-121,500,2618,1357,230,143,219,255,102,98,24,4,1,7,50,98,127,112
118,118,40,-121,500,2618,1357,230,143,219,255,102,98,24,4,1,7,50,98,127,112
119,119,37.55,-121.85,89,3508,1859,345,297,108,151,38,80,19,1,0,1,14,24,67,30
120,120,37.55,-121.85,89,3508,1859,345,297,108,151,38,80,19,1,0,1,14,24,67,30
121,121,37.1667,-121.4,421,3697,2053,330,265,131,215,52,77,18,0,0,0,13,22,59,24
122,122,39.25,-121.8,121,3988,2353,339,282,136,146,32,62,12,1,0,0,33,36,84,46
123,123,37.2942,-118.1057,3230,786,213,141,80,55,92,45,61,108,9,30,105,12,35,24,20
124,124,39.417983,-120.31113,2478,1085,395,164,97,255,374,109,164,63,8,4,32,64,99,156,141
125,125,39.417983,-120.31113,2478,1085,395,164,97,255,374,109,164,63,8,4,32,64,99,156,141
126,126,39.2988,-120.1915,1975,1312,510,152,83,205,303,82,111,49,7,3,28,50,88,128,105
127,127,39.2988,-120.1915,1975,1312,510,152,83,205,303,82,111,49,7,3,28,50,88,128,105
128,128,39.2583,-120.6857,1537,2533,1279,285,201,373,487,134,227,70,7,3,18,91,142,230,178
129,129,39.2822,-120.5278,2008,1717,744,228,146,401,465,139,230,73,9,3,22,79,157,238,188
130,130,39.2246,-120.4109,1865,1717,746,220,138,371,484,141,228,81,9,3,23,81,149,231,187
131,131,39.2467,-120.3477,1809,1516,630,188,111,354,454,137,224,83,10,3,26,74,146,227,180
132,132,37.12,-119.151,1534,2428,1157,240,149,239,232,153,221,116,6,7,13,45,67,116,63
133,133,37.12,-119.151,1534,2428,1157,240,149,239,232,153,221,116,6,7,13,45,67,116,63
134,134,34.837,-119.048,1817,2328,1126,232,132,113,179,36,51,28,2,1,4,9,39,29,11
135,135,37.12,-119.151,1534,2428,1157,240,149,239,232,153,221,116,6,7,13,45,67,116,63
136,136,38.24,-120.27,1380,2812,1474,277,185,363,364,149,221,96,7,4,10,46,99,189,120
137,137,36.7667,-118.8167,2075,1736,734,195,123,316,292,158,205,120,8,8,12,34,80,111,96
138,138,36.2333,-118.6833,2025,2169,1015,232,147,273,283,149,199,122,9,7,11,26,72,101,69
139,139,36.1,-118.65,1935,2405,1158,249,158,248,279,137,181,120,8,5,10,24,70,91,64
140,140,37.77,-119.82,1843,2143,980,233,146,364,261,153,198,111,4,3,7,20,80,145,113
141,141,37.77,-119.82,1843,2143,980,233,146,364,261,153,198,111,4,3,7,20,80,145,113
142,142,35.65,-118.61,1610,2692,1401,257,162,160,228,89,126,93,6,2,10,17,60,60,36
143,143,35.063,-118.745,376,4997,3232,353,319,50,70,30,48,26,2,0,5,6,34,21,6
144,144,35.048,-118.728,442,4825,3074,351,313,53,76,31,52,26,2,0,5,6,36,23,6
145,145,35.025,-118.628,851,4079,2400,344,293,63,94,33,53,29,3,0,10,7,37,27,7
146,146,35.028,-118.628,885,4027,2359,342,288,65,94,33,53,29,3,0,10,7,37,27,8
147,147,34.975,-118.593,1632,2994,1585,301,206,93,129,31,52,34,2,2,11,7,37,26,14
148,148,34.98,-118.584,1665,2942,1550,295,199,95,131,32,52,37,2,2,11,6,35,26,15
149,149,38.44,-120.97,177,3916,2273,341,287,152,173,51,97,28,1,1,1,25,43,94,49
150,150,38.5445,-120.3927,1400,2743,1428,271,180,328,338,124,231,77,6,4,11,54,109,203,127
151,151,38.5445,-120.3927,1400,2743,1428,271,180,328,338,124,231,77,6,4,11,54,109,203,127
152,152,38.5445,-120.3927,1400,2743,1428,271,180,328,338,124,231,77,6,4,11,54,109,203,127
153,153,38.5445,-120.3927,1400,2743,1428,271,180,328,338,124,231,77,6,4,11,54,109,203,127
154,154,40.322,-123.53,1574,2180,1044,271,190,415,420,182,291,80,7,5,25,176,207,441,280
155,155,40.329,-123.541,1574,2165,1034,269,189,425,431,188,304,84,8,6,27,187,215,459,289
156,156,41.127,-123.137,946,2578,1342,270,187,284,223,111,83,28,4,5,18,57,101,137,130
157,157,36.26422,-118.51861,1959,1766,746,166,94,225,229,114,151,112,7,5,11,17,56,80,64
158,158,40.42,-105.57,2816,1139,441,133,78,21,41,53,95,91,52,36,73,22,21,11,58
159,159,39.95,-106.52,2195,1669,798,133,82,12,17,19,38,43,32,23,58,7,13,7,23
160,160,39,-108.15,2987,1136,447,127,72,62,61,82,76,64,32,18,92,6,37,23,45
161,161,40.75,-106.85,2377,1390,614,126,72,58,113,72,109,99,42,24,58,8,40,35,105
162,162,38.67,-108.35,1737,2906,1701,218,162,17,11,14,17,24,14,11,45,3,16,6,5
163,163,39.72,-106.98,2210,1899,952,161,108,21,22,28,49,41,31,20,54,5,15,9,31
164,164,39.7,-106.73,2164,1713,822,135,83,14,18,22,44,40,30,21,55,6,14,7,25
165,165,37.47,-106.3,2835,1212,473,122,70,36,33,67,47,56,20,55,97,31,52,27,32
166,166,38.73,-106.8,2926,1247,512,122,66,38,33,57,58,46,28,27,73,8,27,15,49
167,167,40.67,-105.52,2301,1569,716,155,99,9,21,37,76,86,54,30,54,23,15,7,24
168,168,40.98,-105.67,2650,1130,444,124,70,14,40,45,84,80,51,31,48,22,21,13,41
169,169,40.42,-105.28,1890,2110,1085,195,140,9,16,34,77,108,63,26,54,27,15,5,23
170,170,38.08,-107,2895,1154,447,100,50,24,20,36,36,51,19,32,92,11,49,15,24
171,171,38.25,-106.67,2835,1208,480,102,52,24,22,35,42,49,24,28,68,11,24,11,28
172,172,39.83,-108.2,2050,1939,985,160,106,20,31,33,46,45,24,15,53,3,18,13,23
173,173,39.93,-105.3,2002,2308,1218,210,153,13,21,50,91,98,56,27,55,23,20,6,39
174,174,39.6,-105.9,2880,956,332,104,54,37,41,56,89,64,42,34,83,12,27,13,63
175,175,40.37,-105.58,2605,1368,578,149,91,15,29,42,85,89,51,32,68,20,19,9,40
176,176,39.6,-108.8,2591,1755,870,181,135,39,69,53,48,44,15,12,52,4,24,19,34
177,177,38.25,-108.33,1996,2410,1317,182,129,22,14,18,19,35,16,17,75,4,35,12,9
178,178,39.93,-105.27,1889,2413,1299,210,154,12,18,46,86,92,52,26,53,23,19,6,35
179,179,39.85,-106.23,2514,1340,569,116,66,22,29,38,61,51,35,26,68,8,19,11,38
180,180,38.6,-107.58,2271,2175,1149,183,127,22,15,29,30,36,21,15,58,6,28,11,17
181,181,40.07,-106.13,2499,1360,585,118,67,15,22,24,44,47,34,24,53,10,17,8,29
182,182,40.13,-105.42,2469,1534,689,168,110,14,23,47,88,97,56,33,68,23,18,7,37
183,183,39.68,-105.2,1965,2256,1177,194,138,13,15,52,77,76,49,25,63,17,18,5,36
184,184,37.58,-108.58,2195,2128,1099,176,120,50,37,27,26,45,14,22,76,6,65,20,12
185,185,39.55,-105.27,2530,1520,665,162,103,16,20,62,99,87,52,40,88,18,26,7,40
186,186,38.38,-108.02,2286,2139,1114,182,125,29,18,25,27,41,21,22,73,5,32,10,12
187,187,40.92,-106.33,2469,1253,523,115,59,16,39,28,49,63,34,23,40,10,18,11,38
188,188,40.8,-105.18,1859,2002,1027,178,127,7,16,32,73,86,59,35,42,26,14,5,18
189,189,40.05,-108.3,1900,2129,1125,169,118,18,29,28,43,42,21,14,48,4,17,11,20
190,190,40.78,-108.97,2133,2104,1119,181,137,13,38,27,43,56,20,11,44,8,29,13,15
191,191,38.8,-106.23,2956,1157,447,128,71,19,17,38,60,48,24,30,70,7,22,9,32
192,192,38.8,-106.23,2956,1157,447,128,71,19,17,38,60,48,24,30,70,7,22,9,32
193,193,40.02,-105.52,2746,1254,508,148,92,20,30,54,101,97,62,40,75,20,21,8,52
194,194,38.53,-107.22,2835,1568,726,150,93,32,21,25,25,64,32,31,82,8,29,12,25
195,195,39.67,-107.88,2073,2130,1123,189,136,26,38,49,47,53,24,13,47,3,17,14,35
196,196,40.72,-105.58,2499,1352,576,145,89,9,24,38,74,79,52,29,55,21,16,8,27
197,197,38.32,-107.2,2700,1564,722,131,78,19,11,22,20,39,16,20,84,7,33,9,16
198,198,38.4,-106.43,2621,1412,611,120,69,28,20,31,38,42,25,27,66,12,22,8,36
199,199,37.67,-106.65,2591,1465,636,117,69,18,16,28,22,40,17,40,81,15,37,12,17
200,200,38.02,-108.92,2000,2499,1388,199,145,38,27,18,20,31,11,16,69,3,40,11,9
201,201,38.53,-107.32,2417,1760,861,146,90,22,16,19,19,49,24,23,72,6,22,8,17
202,202,38.83,-108.57,2225,2232,1195,194,138,19,16,23,20,32,16,13,81,2,16,7,13
203,203,40.03,-106.07,2865,1184,471,126,76,26,37,43,70,59,43,28,72,12,21,12,46
204,204,39.02,-108.23,2636,1610,757,160,104,49,49,67,61,58,28,15,74,5,31,18,34
205,205,40.55,-105.83,3100,699,205,93,45,56,98,95,152,142,57,33,74,26,46,30,122
206,206,40.55,-105.83,3100,699,205,93,45,56,98,95,152,142,57,33,74,26,46,30,122
207,207,40.55,-105.83,3100,699,205,93,45,56,98,95,152,142,57,33,74,26,46,30,122
208,208,37.8167,-106.3833,2667,1399,591,121,71,13,12,28,26,56,24,52,96,21,36,11,17
209,209,37.55,-105.5667,2575,1727,816,155,100,14,12,25,29,57,18,44,59,17,24,9,15
210,210,37.2167,-107.85,2012,2358,1272,177,123,39,36,24,26,45,13,33,82,14,76,20,14
211,211,39.0167,-105.3667,2440,1555,699,139,84,10,10,38,58,55,33,40,105,10,22,5,24
212,212,38.4,-105.3,1900,2553,1392,206,150,15,8,45,61,74,27,39,69,13,21,8,30
213,213,39.8,-105.25,1920,2366,1259,206,150,11,16,47,78,86,55,26,62,19,18,5,31
214,214,39.65,-106.8667,1950,1970,1010,144,93,13,13,17,29,26,22,20,40,4,12,5,22
215,215,39.85,-106.23,2514,1340,569,116,66,22,29,38,61,51,35,26,68,8,19,11,38
216,216,37.2,-108.5,2134,2590,1451,209,153,52,42,23,26,43,12,29,70,9,65,18,11
217,217,39.95,-106.52,2195,1669,798,133,82,12,17,19,38,43,32,23,58,7,13,7,23
218,218,39.72,-106.98,2210,1899,952,161,108,21,22,28,49,41,31,20,54,5,15,9,31
219,219,39.02,-108.23,2636,1610,757,160,104,49,49,67,61,58,28,15,74,5,31,18,34
220,220,37.2739,-108.3478,2226,2374,1279,194,138,45,37,26,25,51,14,29,66,9,66,19,12
221,221,37.2739,-108.3478,2226,2374,1279,194,138,45,37,26,25,51,14,29,66,9,66,19,12
222,222,37.67,-106.65,2591,1465,636,117,69,18,16,28,22,40,17,40,81,15,37,12,17
223,223,37.47,-106.3,2835,1212,473,122,70,36,33,67,47,56,20,55,97,31,52,27,32
224,224,39.02,-108.23,2636,1610,757,160,104,49,49,67,61,58,28,15,74,5,31,18,34
225,225,37.437236,-106.631074,3560,655,167,91,48,117,122,143,109,110,33,73,158,52,173,71,87
226,226,38.73,-106.8,2926,1247,512,122,66,38,33,57,58,46,28,27,73,8,27,15,49
227,227,40.05,-105.35,2180,2054,1032,207,150,13,20,49,90,95,60,29,62,23,19,6,36
228,228,37.55,-105.5667,2575,1727,816,155,100,14,12,25,29,57,18,44,59,17,24,9,15
229,229,37.9,-108.616667,1920,2558,1429,188,136,28,21,18,18,30,9,15,61,3,43,12,9
230,230,39.65,-106.87,1951,1970,1010,144,93,13,13,17,29,26,22,20,40,4,12,5,22
231,231,38.6,-107.58,2271,2175,1149,183,127,22,15,29,30,36,21,15,58,6,28,11,17
232,232,39.066667,-104.933333,2410,1730,818,171,114,16,12,57,91,88,45,44,103,15,27,8,33
233,233,40.25,-105.433333,2377,1617,744,172,113,13,22,45,88,89,52,31,67,24,16,7,34
234,234,39,-108.15,2987,1136,447,127,72,62,61,82,76,64,32,18,92,6,37,23,45
235,235,38.45,-106.38333,3650,759,225,116,64,62,43,81,94,81,28,28,71,12,40,19,76
236,236,38.45,-106.38333,3650,759,225,116,64,62,43,81,94,81,28,28,71,12,40,19,76
237,237,38.0167,-105.7,2650,1542,692,148,92,23,9,34,40,57,23,57,74,16,29,9,24
238,238,40.92,-106.33,2469,1253,523,115,59,16,39,28,49,63,34,23,40,10,18,11,38
239,239,40.05,-108.3,1900,2129,1125,169,118,18,29,28,43,42,21,14,48,4,17,11,20
240,240,39.67,-107.88,2073,2130,1123,189,136,26,38,49,47,53,24,13,47,3,17,14,35
241,241,38.6,-104.87,1938,2602,1430,219,160,9,4,27,54,108,38,51,87,11,22,4,18
242,242,38.83,-108.57,2225,2232,1195,194,138,19,16,23,20,32,16,13,81,2,16,7,13
243,243,39.02,-108.23,2636,1610,757,160,104,49,49,67,61,58,28,15,74,5,31,18,34
244,244,37.7,-108.2,2791,1301,522,125,75,67,49,47,44,67,24,34,116,7,83,27,24
245,245,37.5,-106.2,2714,1583,709,142,91,13,12,25,21,50,20,49,81,24,28,11,12
246,246,37.8,-107.9,3147,861,274,90,45,75,56,63,66,97,35,41,143,9,102,36,37
247,247,38.3,-108.1,2915,1355,572,134,74,68,46,58,53,66,28,29,107,7,56,20,27
248,248,38.2,-108.4,1962,2499,1384,189,135,24,16,18,20,36,16,16,73,3,35,12,9
249,249,38.2,-108.4,1962,2499,1384,189,135,24,16,18,20,36,16,16,73,3,35,12,9
250,250,38.7167,-105.6833,3460,914,295,139,87,15,8,31,56,64,39,43,104,10,23,6,27
251,251,39.2,-106.1,3520,680,180,95,42,39,51,70,173,73,48,37,133,11,45,35,115
252,252,37.483333,-106.416667,3980,443,72,93,48,111,102,207,132,81,28,85,171,54,121,85,98
253,253,38.26,-108.33,2011,2410,1317,183,130,21,14,18,20,37,17,17,75,4,34,11,8
254,254,39.663476,-107.894664,2014,2105,1103,188,135,27,42,52,50,54,23,13,45,3,17,15,37
255,255,40.37,-105.57,2580,1373,581,149,91,15,29,41,82,86,49,32,68,20,18,9,38
256,256,39.93,-105.27,1889,2413,1299,210,154,12,18,46,86,92,52,26,53,23,19,6,35
257,257,39.68,-105.2,1965,2256,1177,194,138,13,15,52,77,76,49,25,63,17,18,5,36
258,258,40.37,-105.25,1920,2115,1085,199,144,9,17,33,79,101,67,24,55,28,15,5,22
259,259,43.75,-116.1,1825,1781,873,204,154,105,169,50,63,52,18,3,13,35,51,57,101
260,260,48.37,-116.79,903,1525,663,192,142,127,111,62,67,67,87,36,13,92,34,123,59
261,261,48.37,-116.79,903,1525,663,192,142,127,111,62,67,67,87,36,13,92,34,123,59
262,262,44.784,-115.872,1800,1246,533,140,97,182,191,80,85,105,49,7,28,58,54,78,144
263,263,45.811,-115.801,1060,1848,878,202,143,87,70,59,62,108,65,12,18,53,38,46,66
264,264,43.82,-114.26,2450,1184,526,132,92,132,147,63,67,44,26,6,22,47,50,61,119
265,265,42.67,-112.35,2600,1302,597,158,116,108,181,79,88,50,18,7,40,27,75,54,150
266,266,44.42,-114.25,1700,1934,991,173,125,18,16,12,22,29,15,5,12,23,11,12,20
267,267,47.0869,-116.1183,1315,1268,510,186,141,175,219,129,84,99,110,22,15,99,61,143,146
268,268,47.065,-116.8985,1034,1572,672,194,133,104,153,70,57,72,74,22,11,89,28,105,71
269,269,45.145425,-116.438452,1830,1333,585,164,118,200,208,113,90,100,39,7,18,59,48,101,196
270,270,45.136793,-116.449801,2120,1097,453,147,110,227,237,127,101,108,40,7,18,64,54,113,223
271,271,45.509779,-116.366602,1560,1797,865,216,170,92,81,60,55,91,51,9,17,58,32,51,82
272,272,45.489336,-116.355401,1440,1938,958,223,172,85,74,54,52,84,48,9,16,53,29,47,75
273,273,45.540224,-116.413116,1645,1538,694,195,150,101,87,67,60,95,55,10,17,62,34,57,90
274,274,45.481141,-116.436718,2060,1124,459,159,119,148,131,79,62,89,49,9,18,67,40,77,131
275,275,45.387734,-116.47171,2230,894,335,136,101,171,157,88,73,105,57,9,22,83,46,90,159
276,276,45.429882,-116.421275,1390,1906,935,224,173,99,89,55,50,78,44,8,16,54,29,52,87
277,277,45.421073,-116.398486,1150,2174,1119,238,182,74,67,47,46,74,41,8,15,47,25,41,65
278,278,44.886594,-116.512585,1340,1898,947,192,139,101,118,55,54,70,30,5,17,44,28,52,98
